Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
200.00	1.0000	11.292	0.088556	576.46	665.02	2.7250	0.81033	1.0110	330.86	3.5389	2.2942e-05	0.031533	vapor
210.00	1.0000	11.050	0.090501	584.66	675.16	2.7462	0.81709	1.0172	334.23	3.3670	2.3363e-05	0.032356	vapor
220.00	1.0000	10.817	0.092444	592.91	685.36	2.7671	0.82374	1.0232	337.56	3.2065	2.3780e-05	0.033175	vapor
230.00	1.0000	10.595	0.094384	601.24	695.62	2.7877	0.83028	1.0292	340.85	3.0565	2.4194e-05	0.033993	vapor
240.00	1.0000	10.382	0.096321	609.62	705.94	2.8080	0.83671	1.0351	344.09	2.9160	2.4605e-05	0.034807	vapor
250.00	1.0000	10.178	0.098255	618.07	716.32	2.8281	0.84302	1.0409	347.31	2.7842	2.5013e-05	0.035619	vapor
260.00	1.0000	9.9812	0.10019	626.57	726.76	2.8478	0.84923	1.0467	350.48	2.6604	2.5417e-05	0.036427	vapor
270.00	1.0000	9.7926	0.10212	635.14	737.26	2.8673	0.85534	1.0524	353.62	2.5439	2.5818e-05	0.037233	vapor
280.00	1.0000	9.6111	0.10405	643.76	747.81	2.8866	0.86133	1.0580	356.73	2.4341	2.6215e-05	0.038036	vapor
290.00	1.0000	9.4363	0.10597	652.44	758.42	2.9056	0.86723	1.0636	359.81	2.3305	2.6610e-05	0.038835	vapor
300.00	1.0000	9.2680	0.10790	661.18	769.08	2.9244	0.87302	1.0690	362.86	2.2327	2.7001e-05	0.039632	vapor
310.00	1.0000	9.1057	0.10982	669.97	779.80	2.9429	0.87871	1.0744	365.87	2.1401	2.7389e-05	0.040426	vapor
320.00	1.0000	8.9490	0.11174	678.82	790.57	2.9612	0.88431	1.0797	368.86	2.0524	2.7775e-05	0.041216	vapor
330.00	1.0000	8.7978	0.11366	687.73	801.39	2.9793	0.88980	1.0849	371.83	1.9692	2.8157e-05	0.042004	vapor
340.00	1.0000	8.6517	0.11558	696.68	812.26	2.9972	0.89521	1.0901	374.76	1.8902	2.8536e-05	0.042788	vapor
350.00	1.0000	8.5105	0.11750	705.69	823.19	3.0149	0.90052	1.0951	377.67	1.8152	2.8912e-05	0.043569	vapor
360.00	1.0000	8.3739	0.11942	714.75	834.17	3.0323	0.90573	1.1001	380.55	1.7438	2.9285e-05	0.044347	vapor
370.00	1.0000	8.2417	0.12133	723.86	845.19	3.0496	0.91086	1.1051	383.41	1.6758	2.9655e-05	0.045122	vapor
380.00	1.0000	8.1136	0.12325	733.02	856.27	3.0667	0.91590	1.1099	386.25	1.6111	3.0023e-05	0.045894	vapor
390.00	1.0000	7.9896	0.12516	742.23	867.39	3.0836	0.92085	1.1147	389.06	1.5492	3.0388e-05	0.046662	vapor
400.00	1.0000	7.8693	0.12708	751.48	878.56	3.1003	0.92571	1.1193	391.85	1.4902	3.0749e-05	0.047428	vapor
410.00	1.0000	7.7526	0.12899	760.79	889.78	3.1169	0.93049	1.1239	394.62	1.4338	3.1109e-05	0.048190	vapor
420.00	1.0000	7.6394	0.13090	770.14	901.04	3.1332	0.93518	1.1285	397.37	1.3799	3.1465e-05	0.048949	vapor
430.00	1.0000	7.5295	0.13281	779.54	912.35	3.1494	0.93980	1.1329	400.10	1.3282	3.1819e-05	0.049705	vapor
440.00	1.0000	7.4228	0.13472	788.98	923.70	3.1654	0.94433	1.1373	402.80	1.2788	3.2170e-05	0.050457	vapor
450.00	1.0000	7.3191	0.13663	798.46	935.09	3.1813	0.94879	1.1417	405.49	1.2313	3.2519e-05	0.051207	vapor
460.00	1.0000	7.2182	0.13854	807.99	946.53	3.1970	0.95316	1.1459	408.16	1.1858	3.2865e-05	0.051953	vapor
470.00	1.0000	7.1202	0.14045	817.57	958.01	3.2126	0.95747	1.1501	410.81	1.1422	3.3208e-05	0.052696	vapor
480.00	1.0000	7.0248	0.14235	827.18	969.53	3.2280	0.96169	1.1542	413.44	1.1002	3.3549e-05	0.053436	vapor
490.00	1.0000	6.9319	0.14426	836.84	981.09	3.2432	0.96584	1.1582	416.05	1.0599	3.3888e-05	0.054173	vapor
500.00	1.0000	6.8415	0.14617	846.53	992.70	3.2583	0.96992	1.1622	418.65	1.0211	3.4224e-05	0.054906	vapor
510.00	1.0000	6.7535	0.14807	856.27	1004.3	3.2733	0.97393	1.1661	421.23	0.98372	3.4558e-05	0.055636	vapor
520.00	1.0000	6.6677	0.14998	866.04	1016.0	3.2881	0.97787	1.1699	423.79	0.94776	3.4890e-05	0.056363	vapor
530.00	1.0000	6.5841	0.15188	875.86	1027.7	3.3028	0.98174	1.1737	426.34	0.91310	3.5219e-05	0.057087	vapor
540.00	1.0000	6.5026	0.15379	885.71	1039.5	3.3173	0.98554	1.1774	428.87	0.87969	3.5546e-05	0.057807	vapor
550.00	1.0000	6.4231	0.15569	895.60	1051.3	3.3318	0.98927	1.1811	431.38	0.84746	3.5871e-05	0.058525	vapor
560.00	1.0000	6.3455	0.15759	905.52	1063.1	3.3460	0.99294	1.1847	433.88	0.81635	3.6194e-05	0.059239	vapor
570.00	1.0000	6.2698	0.15950	915.48	1075.0	3.3602	0.99655	1.1882	436.37	0.78631	3.6514e-05	0.059950	vapor
580.00	1.0000	6.1959	0.16140	925.48	1086.9	3.3742	1.0001	1.1917	438.84	0.75729	3.6833e-05	0.060658	vapor
590.00	1.0000	6.1237	0.16330	935.51	1098.8	3.3881	1.0036	1.1951	441.29	0.72923	3.7149e-05	0.061362	vapor
600.00	1.0000	6.0532	0.16520	945.58	1110.8	3.4019	1.0070	1.1984	443.73	0.70210	3.7463e-05	0.062064	vapor
610.00	1.0000	5.9843	0.16710	955.68	1122.8	3.4156	1.0103	1.2017	446.16	0.67584	3.7775e-05	0.062762	vapor
620.00	1.0000	5.9170	0.16900	965.81	1134.8	3.4291	1.0136	1.2049	448.58	0.65043	3.8085e-05	0.063457	vapor
630.00	1.0000	5.8512	0.17091	975.97	1146.9	3.4426	1.0169	1.2081	450.98	0.62582	3.8394e-05	0.064149	vapor
640.00	1.0000	5.7868	0.17281	986.17	1159.0	3.4559	1.0201	1.2112	453.37	0.60198	3.8700e-05	0.064838	vapor
650.00	1.0000	5.7239	0.17471	996.40	1171.1	3.4691	1.0232	1.2143	455.74	0.57887	3.9004e-05	0.065523	vapor
660.00	1.0000	5.6623	0.17661	1006.7	1183.3	3.4822	1.0263	1.2173	458.10	0.55646	3.9307e-05	0.066206	vapor
670.00	1.0000	5.6021	0.17851	1016.9	1195.4	3.4952	1.0293	1.2203	460.45	0.53472	3.9607e-05	0.066886	vapor
680.00	1.0000	5.5431	0.18041	1027.3	1207.7	3.5081	1.0323	1.2232	462.79	0.51363	3.9906e-05	0.067562	vapor
690.00	1.0000	5.4853	0.18230	1037.6	1219.9	3.5208	1.0352	1.2261	465.12	0.49315	4.0203e-05	0.068235	vapor
700.00	1.0000	5.4288	0.18420	1048.0	1232.2	3.5335	1.0381	1.2289	467.43	0.47326	4.0499e-05	0.068906	vapor
710.00	1.0000	5.3734	0.18610	1058.4	1244.5	3.5461	1.0409	1.2317	469.73	0.45394	4.0792e-05	0.069573	vapor
720.00	1.0000	5.3191	0.18800	1068.8	1256.8	3.5586	1.0436	1.2344	472.02	0.43517	4.1084e-05	0.070237	vapor
730.00	1.0000	5.2660	0.18990	1079.3	1269.2	3.5710	1.0464	1.2371	474.30	0.41691	4.1374e-05	0.070898	vapor
740.00	1.0000	5.2138	0.19180	1089.8	1281.6	3.5832	1.0490	1.2397	476.57	0.39916	4.1663e-05	0.071556	vapor
750.00	1.0000	5.1628	0.19369	1100.3	1294.0	3.5954	1.0517	1.2423	478.83	0.38189	4.1950e-05	0.072212	vapor
760.00	1.0000	5.1127	0.19559	1110.8	1306.4	3.6075	1.0543	1.2449	481.08	0.36509	4.2235e-05	0.072864	vapor
770.00	1.0000	5.0635	0.19749	1121.4	1318.9	3.6195	1.0568	1.2474	483.32	0.34873	4.2519e-05	0.073513	vapor
780.00	1.0000	5.0154	0.19939	1132.0	1331.4	3.6314	1.0593	1.2498	485.54	0.33279	4.2801e-05	0.074160	vapor
790.00	1.0000	4.9681	0.20128	1142.6	1343.9	3.6433	1.0617	1.2522	487.76	0.31728	4.3082e-05	0.074803	vapor
800.00	1.0000	4.9217	0.20318	1153.2	1356.4	3.6550	1.0642	1.2546	489.96	0.30215	4.3361e-05	0.075444	vapor
