Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
20.000	0.50000	5.7532	0.17382	216.23	303.14	6.3410	0.74412	1.0482	349.69	2.1984	1.7645e-05	0.025531	vapor
30.000	0.50000	5.5611	0.17982	223.71	313.62	6.3762	0.74418	1.0477	355.66	2.0424	1.8104e-05	0.026197	vapor
40.000	0.50000	5.3815	0.18582	231.18	324.09	6.4102	0.74429	1.0473	361.51	1.8982	1.8557e-05	0.026856	vapor
50.000	0.50000	5.2133	0.19182	238.66	334.56	6.4431	0.74446	1.0470	367.26	1.7645	1.9005e-05	0.027506	vapor
60.000	0.50000	5.0554	0.19781	246.13	345.03	6.4750	0.74469	1.0468	372.92	1.6402	1.9446e-05	0.028150	vapor
70.000	0.50000	4.9069	0.20379	253.60	355.50	6.5060	0.74498	1.0468	378.48	1.5244	1.9882e-05	0.028787	vapor
80.000	0.50000	4.7670	0.20978	261.08	365.97	6.5360	0.74534	1.0468	383.95	1.4162	2.0313e-05	0.029418	vapor
90.000	0.50000	4.6348	0.21576	268.56	376.44	6.5653	0.74576	1.0469	389.33	1.3149	2.0738e-05	0.030043	vapor
100.00	0.50000	4.5099	0.22174	276.04	386.91	6.5937	0.74626	1.0471	394.63	1.2199	2.1158e-05	0.030663	vapor
110.00	0.50000	4.3915	0.22771	283.52	397.38	6.6214	0.74683	1.0475	399.85	1.1306	2.1574e-05	0.031278	vapor
120.00	0.50000	4.2793	0.23368	291.01	407.86	6.6484	0.74748	1.0479	404.99	1.0466	2.1985e-05	0.031889	vapor
130.00	0.50000	4.1727	0.23966	298.51	418.34	6.6747	0.74821	1.0484	410.06	0.96738	2.2391e-05	0.032496	vapor
140.00	0.50000	4.0713	0.24562	306.01	428.82	6.7004	0.74903	1.0490	415.05	0.89261	2.2793e-05	0.033099	vapor
150.00	0.50000	3.9747	0.25159	313.52	439.32	6.7255	0.74992	1.0497	419.97	0.82193	2.3190e-05	0.033698	vapor
160.00	0.50000	3.8827	0.25756	321.04	449.82	6.7500	0.75090	1.0506	424.82	0.75503	2.3583e-05	0.034295	vapor
170.00	0.50000	3.7948	0.26352	328.57	460.33	6.7740	0.75196	1.0515	429.61	0.69164	2.3973e-05	0.034889	vapor
180.00	0.50000	3.7108	0.26948	336.11	470.85	6.7975	0.75311	1.0525	434.33	0.63150	2.4358e-05	0.035480	vapor
190.00	0.50000	3.6305	0.27544	343.66	481.38	6.8205	0.75434	1.0536	438.99	0.57440	2.4740e-05	0.036069	vapor
200.00	0.50000	3.5536	0.28140	351.22	491.92	6.8430	0.75565	1.0548	443.59	0.52013	2.5118e-05	0.036656	vapor
210.00	0.50000	3.4799	0.28736	358.79	502.47	6.8651	0.75703	1.0560	448.13	0.46850	2.5492e-05	0.037241	vapor
220.00	0.50000	3.4093	0.29332	366.38	513.04	6.8867	0.75850	1.0574	452.61	0.41934	2.5863e-05	0.037824	vapor
230.00	0.50000	3.3414	0.29927	373.98	523.62	6.9080	0.76004	1.0588	457.04	0.37250	2.6231e-05	0.038406	vapor
240.00	0.50000	3.2762	0.30523	381.60	534.22	6.9288	0.76166	1.0604	461.41	0.32784	2.6595e-05	0.038987	vapor
250.00	0.50000	3.2135	0.31118	389.24	544.83	6.9493	0.76335	1.0620	465.73	0.28522	2.6956e-05	0.039566	vapor
260.00	0.50000	3.1532	0.31714	396.89	555.46	6.9694	0.76510	1.0636	470.00	0.24454	2.7314e-05	0.040144	vapor
270.00	0.50000	3.0951	0.32309	404.56	566.10	6.9892	0.76692	1.0654	474.22	0.20567	2.7669e-05	0.040721	vapor
280.00	0.50000	3.0391	0.32904	412.24	576.76	7.0087	0.76880	1.0672	478.39	0.16851	2.8021e-05	0.041297	vapor
290.00	0.50000	2.9851	0.33499	419.95	587.45	7.0278	0.77073	1.0690	482.51	0.13297	2.8370e-05	0.041872	vapor
300.00	0.50000	2.9330	0.34095	427.67	598.15	7.0466	0.77273	1.0710	486.59	0.098969	2.8716e-05	0.042446	vapor
310.00	0.50000	2.8827	0.34690	435.42	608.87	7.0652	0.77477	1.0730	490.63	0.066411	2.9060e-05	0.043020	vapor
320.00	0.50000	2.8341	0.35284	443.18	619.60	7.0834	0.77686	1.0750	494.62	0.035225	2.9401e-05	0.043592	vapor
330.00	0.50000	2.7871	0.35879	450.97	630.37	7.1014	0.77899	1.0771	498.57	0.0053396	2.9739e-05	0.044164	vapor
340.00	0.50000	2.7417	0.36474	458.78	641.15	7.1191	0.78117	1.0792	502.48	-0.023313	3.0075e-05	0.044735	vapor
350.00	0.50000	2.6977	0.37069	466.60	651.95	7.1366	0.78338	1.0814	506.35	-0.050795	3.0409e-05	0.045306	vapor
360.00	0.50000	2.6551	0.37664	474.45	662.77	7.1539	0.78563	1.0836	510.18	-0.077165	3.0740e-05	0.045875	vapor
370.00	0.50000	2.6138	0.38259	482.33	673.62	7.1708	0.78791	1.0858	513.98	-0.10248	3.1068e-05	0.046444	vapor
380.00	0.50000	2.5738	0.38853	490.22	684.49	7.1876	0.79021	1.0881	517.74	-0.12679	3.1395e-05	0.047012	vapor
390.00	0.50000	2.5350	0.39448	498.14	695.38	7.2042	0.79254	1.0903	521.46	-0.15014	3.1719e-05	0.047579	vapor
400.00	0.50000	2.4974	0.40042	506.08	706.30	7.2205	0.79490	1.0927	525.16	-0.17259	3.2041e-05	0.048146	vapor
410.00	0.50000	2.4608	0.40637	514.05	717.24	7.2366	0.79727	1.0950	528.82	-0.19416	3.2361e-05	0.048711	vapor
420.00	0.50000	2.4253	0.41231	522.04	728.20	7.2526	0.79965	1.0974	532.44	-0.21492	3.2679e-05	0.049276	vapor
430.00	0.50000	2.3909	0.41826	530.05	739.18	7.2683	0.80205	1.0997	536.04	-0.23489	3.2994e-05	0.049839	vapor
440.00	0.50000	2.3574	0.42420	538.09	750.19	7.2838	0.80446	1.1021	539.61	-0.25410	3.3308e-05	0.050402	vapor
450.00	0.50000	2.3248	0.43015	546.15	761.22	7.2992	0.80688	1.1045	543.15	-0.27260	3.3620e-05	0.050964	vapor
460.00	0.50000	2.2931	0.43609	554.23	772.28	7.3144	0.80931	1.1069	546.65	-0.29042	3.3930e-05	0.051525	vapor
470.00	0.50000	2.2623	0.44204	562.34	783.36	7.3294	0.81174	1.1093	550.14	-0.30759	3.4238e-05	0.052085	vapor
480.00	0.50000	2.2322	0.44798	570.48	794.47	7.3442	0.81417	1.1117	553.59	-0.32414	3.4544e-05	0.052644	vapor
490.00	0.50000	2.2030	0.45392	578.63	805.60	7.3589	0.81660	1.1141	557.02	-0.34009	3.4848e-05	0.053202	vapor
500.00	0.50000	2.1745	0.45987	586.82	816.75	7.3734	0.81902	1.1165	560.42	-0.35548	3.5151e-05	0.053758	vapor
510.00	0.50000	2.1468	0.46581	595.02	827.93	7.3878	0.82145	1.1189	563.80	-0.37032	3.5452e-05	0.054314	vapor
520.00	0.50000	2.1198	0.47175	603.25	839.13	7.4020	0.82386	1.1213	567.16	-0.38464	3.5751e-05	0.054868	vapor
530.00	0.50000	2.0934	0.47769	611.51	850.35	7.4161	0.82627	1.1237	570.49	-0.39847	3.6049e-05	0.055421	vapor
540.00	0.50000	2.0677	0.48364	619.78	861.60	7.4300	0.82867	1.1261	573.80	-0.41182	3.6345e-05	0.055973	vapor
550.00	0.50000	2.0426	0.48958	628.08	872.87	7.4438	0.83107	1.1284	577.08	-0.42471	3.6639e-05	0.056524	vapor
560.00	0.50000	2.0181	0.49552	636.41	884.17	7.4574	0.83345	1.1308	580.35	-0.43718	3.6932e-05	0.057073	vapor
570.00	0.50000	1.9942	0.50146	644.76	895.49	7.4709	0.83581	1.1332	583.59	-0.44922	3.7223e-05	0.057621	vapor
580.00	0.50000	1.9708	0.50740	653.13	906.83	7.4843	0.83817	1.1355	586.81	-0.46086	3.7513e-05	0.058168	vapor
590.00	0.50000	1.9480	0.51334	661.53	918.20	7.4976	0.84051	1.1378	590.02	-0.47213	3.7801e-05	0.058713	vapor
600.00	0.50000	1.9257	0.51928	669.95	929.59	7.5107	0.84283	1.1401	593.20	-0.48302	3.8088e-05	0.059257	vapor
610.00	0.50000	1.9039	0.52522	678.39	941.00	7.5237	0.84513	1.1424	596.36	-0.49356	3.8374e-05	0.059800	vapor
620.00	0.50000	1.8827	0.53117	686.85	952.44	7.5365	0.84742	1.1447	599.51	-0.50377	3.8658e-05	0.060341	vapor
630.00	0.50000	1.8618	0.53711	695.34	963.89	7.5493	0.84969	1.1469	602.64	-0.51365	3.8941e-05	0.060881	vapor
640.00	0.50000	1.8415	0.54305	703.85	975.38	7.5619	0.85195	1.1492	605.74	-0.52322	3.9223e-05	0.061419	vapor
650.00	0.50000	1.8215	0.54899	712.39	986.88	7.5745	0.85418	1.1514	608.84	-0.53249	3.9503e-05	0.061956	vapor
660.00	0.50000	1.8020	0.55493	720.94	998.40	7.5869	0.85639	1.1536	611.91	-0.54148	3.9782e-05	0.062491	vapor
670.00	0.50000	1.7830	0.56087	729.52	1010.0	7.5992	0.85858	1.1558	614.97	-0.55019	4.0060e-05	0.063025	vapor
680.00	0.50000	1.7643	0.56681	738.12	1021.5	7.6114	0.86076	1.1579	618.01	-0.55863	4.0336e-05	0.063557	vapor
690.00	0.50000	1.7460	0.57275	746.74	1033.1	7.6235	0.86291	1.1601	621.03	-0.56682	4.0611e-05	0.064088	vapor
700.00	0.50000	1.7281	0.57869	755.38	1044.7	7.6355	0.86504	1.1622	624.04	-0.57477	4.0886e-05	0.064617	vapor
710.00	0.50000	1.7105	0.58463	764.04	1056.4	7.6474	0.86714	1.1643	627.03	-0.58248	4.1159e-05	0.065145	vapor
720.00	0.50000	1.6933	0.59057	772.72	1068.0	7.6592	0.86923	1.1664	630.01	-0.58996	4.1430e-05	0.065671	vapor
730.00	0.50000	1.6764	0.59650	781.43	1079.7	7.6709	0.87129	1.1684	632.97	-0.59723	4.1701e-05	0.066196	vapor
740.00	0.50000	1.6599	0.60244	790.15	1091.4	7.6825	0.87333	1.1705	635.92	-0.60429	4.1971e-05	0.066719	vapor
750.00	0.50000	1.6437	0.60838	798.90	1103.1	7.6940	0.87535	1.1725	638.85	-0.61114	4.2239e-05	0.067240	vapor
760.00	0.50000	1.6278	0.61432	807.66	1114.8	7.7054	0.87734	1.1744	641.77	-0.61780	4.2507e-05	0.067760	vapor
770.00	0.50000	1.6122	0.62026	816.45	1126.6	7.7167	0.87932	1.1764	644.68	-0.62427	4.2773e-05	0.068279	vapor
780.00	0.50000	1.5969	0.62620	825.25	1138.4	7.7279	0.88127	1.1784	647.57	-0.63056	4.3038e-05	0.068795	vapor
790.00	0.50000	1.5819	0.63214	834.08	1150.1	7.7391	0.88319	1.1803	650.45	-0.63668	4.3303e-05	0.069311	vapor
800.00	0.50000	1.5672	0.63808	842.92	1162.0	7.7501	0.88510	1.1822	653.32	-0.64263	4.3566e-05	0.069824	vapor
810.00	0.50000	1.5528	0.64402	851.78	1173.8	7.7611	0.88698	1.1840	656.17	-0.64842	4.3828e-05	0.070336	vapor
820.00	0.50000	1.5386	0.64996	860.66	1185.6	7.7720	0.88884	1.1859	659.01	-0.65405	4.4090e-05	0.070847	vapor
830.00	0.50000	1.5246	0.65589	869.56	1197.5	7.7828	0.89067	1.1877	661.84	-0.65953	4.4350e-05	0.071356	vapor
840.00	0.50000	1.5110	0.66183	878.48	1209.4	7.7935	0.89248	1.1895	664.65	-0.66487	4.4610e-05	0.071864	vapor
850.00	0.50000	1.4975	0.66777	887.41	1221.3	7.8042	0.89427	1.1913	667.45	-0.67006	4.4869e-05	0.072370	vapor
860.00	0.50000	1.4843	0.67371	896.36	1233.2	7.8148	0.89604	1.1931	670.24	-0.67512	4.5126e-05	0.072874	vapor
870.00	0.50000	1.4714	0.67965	905.33	1245.2	7.8252	0.89779	1.1948	673.02	-0.68005	4.5383e-05	0.073377	vapor
880.00	0.50000	1.4586	0.68559	914.32	1257.1	7.8357	0.89951	1.1965	675.79	-0.68485	4.5639e-05	0.073878	vapor
890.00	0.50000	1.4461	0.69152	923.33	1269.1	7.8460	0.90121	1.1982	678.55	-0.68952	4.5894e-05	0.074378	vapor
900.00	0.50000	1.4338	0.69746	932.35	1281.1	7.8563	0.90289	1.1999	681.29	-0.69408	4.6149e-05	0.074876	vapor
910.00	0.50000	1.4217	0.70340	941.39	1293.1	7.8665	0.90455	1.2016	684.03	-0.69853	4.6402e-05	0.075373	vapor
920.00	0.50000	1.4098	0.70934	950.44	1305.1	7.8766	0.90619	1.2032	686.75	-0.70286	4.6655e-05	0.075868	vapor
930.00	0.50000	1.3981	0.71528	959.51	1317.2	7.8866	0.90780	1.2048	689.46	-0.70708	4.6906e-05	0.076362	vapor
940.00	0.50000	1.3866	0.72121	968.60	1329.2	7.8966	0.90940	1.2064	692.16	-0.71121	4.7157e-05	0.076854	vapor
950.00	0.50000	1.3752	0.72715	977.70	1341.3	7.9065	0.91097	1.2080	694.85	-0.71523	4.7408e-05	0.077345	vapor
960.00	0.50000	1.3641	0.73309	986.82	1353.4	7.9164	0.91253	1.2095	697.53	-0.71915	4.7657e-05	0.077834	vapor
970.00	0.50000	1.3531	0.73903	995.95	1365.5	7.9261	0.91406	1.2110	700.20	-0.72298	4.7906e-05	0.078322	vapor
980.00	0.50000	1.3423	0.74497	1005.1	1377.6	7.9358	0.91557	1.2125	702.86	-0.72672	4.8154e-05	0.078809	vapor
990.00	0.50000	1.3317	0.75090	1014.3	1389.7	7.9455	0.91706	1.2140	705.51	-0.73037	4.8401e-05	0.079294	vapor
1000.0	0.50000	1.3213	0.75684	1023.4	1401.9	7.9551	0.91854	1.2155	708.16	-0.73393	4.8648e-05	0.079777	vapor
1010.0	0.50000	1.3110	0.76278	1032.6	1414.0	7.9646	0.91999	1.2169	710.79	-0.73741	4.8894e-05	0.080259	vapor
1020.0	0.50000	1.3009	0.76872	1041.8	1426.2	7.9740	0.92142	1.2184	713.41	-0.74081	4.9139e-05	0.080740	vapor
1030.0	0.50000	1.2909	0.77465	1051.1	1438.4	7.9834	0.92284	1.2198	716.02	-0.74413	4.9383e-05	0.081219	vapor
1040.0	0.50000	1.2811	0.78059	1060.3	1450.6	7.9928	0.92423	1.2212	718.62	-0.74737	4.9627e-05	0.081697	vapor
1050.0	0.50000	1.2714	0.78653	1069.6	1462.8	8.0020	0.92561	1.2226	721.21	-0.75054	4.9870e-05	0.082174	vapor
1060.0	0.50000	1.2619	0.79247	1078.8	1475.1	8.0112	0.92697	1.2239	723.80	-0.75364	5.0113e-05	0.082649	vapor
1070.0	0.50000	1.2525	0.79840	1088.1	1487.3	8.0204	0.92831	1.2252	726.37	-0.75667	5.0354e-05	0.083123	vapor
1080.0	0.50000	1.2433	0.80434	1097.4	1499.6	8.0295	0.92964	1.2266	728.94	-0.75963	5.0595e-05	0.083595	vapor
1090.0	0.50000	1.2341	0.81028	1106.7	1511.8	8.0385	0.93094	1.2279	731.50	-0.76252	5.0836e-05	0.084067	vapor
1100.0	0.50000	1.2252	0.81622	1116.0	1524.1	8.0475	0.93223	1.2292	734.04	-0.76535	5.1076e-05	0.084536	vapor
1110.0	0.50000	1.2163	0.82215	1125.3	1536.4	8.0564	0.93350	1.2304	736.58	-0.76812	5.1315e-05	0.085005	vapor
1120.0	0.50000	1.2076	0.82809	1134.7	1548.7	8.0653	0.93475	1.2317	739.12	-0.77083	5.1554e-05	0.085472	vapor
1130.0	0.50000	1.1990	0.83403	1144.0	1561.0	8.0741	0.93599	1.2329	741.64	-0.77348	5.1792e-05	0.085938	vapor
1140.0	0.50000	1.1905	0.83996	1153.4	1573.4	8.0829	0.93721	1.2341	744.15	-0.77608	5.2029e-05	0.086403	vapor
1150.0	0.50000	1.1822	0.84590	1162.8	1585.7	8.0916	0.93842	1.2353	746.66	-0.77861	5.2266e-05	0.086866	vapor
1160.0	0.50000	1.1739	0.85184	1172.2	1598.1	8.1002	0.93961	1.2365	749.16	-0.78110	5.2503e-05	0.087329	vapor
1170.0	0.50000	1.1658	0.85778	1181.6	1610.5	8.1088	0.94078	1.2377	751.65	-0.78353	5.2738e-05	0.087790	vapor
1180.0	0.50000	1.1578	0.86371	1191.0	1622.8	8.1174	0.94194	1.2388	754.13	-0.78591	5.2974e-05	0.088249	vapor
1190.0	0.50000	1.1499	0.86965	1200.4	1635.2	8.1259	0.94308	1.2400	756.60	-0.78824	5.3208e-05	0.088708	vapor
1200.0	0.50000	1.1421	0.87559	1209.8	1647.6	8.1343	0.94421	1.2411	759.07	-0.79052	5.3442e-05	0.089165	vapor
1210.0	0.50000	1.1344	0.88152	1219.3	1660.1	8.1427	0.94532	1.2422	761.53	-0.79275	5.3676e-05	0.089622	vapor
1220.0	0.50000	1.1268	0.88746	1228.8	1672.5	8.1511	0.94642	1.2433	763.98	-0.79494	5.3909e-05	0.090077	vapor
1230.0	0.50000	1.1193	0.89340	1238.2	1684.9	8.1594	0.94750	1.2444	766.42	-0.79709	5.4142e-05	0.090530	vapor
1240.0	0.50000	1.1119	0.89933	1247.7	1697.4	8.1676	0.94857	1.2455	768.85	-0.79919	5.4374e-05	0.090983	vapor
1250.0	0.50000	1.1046	0.90527	1257.2	1709.8	8.1758	0.94963	1.2465	771.28	-0.80124	5.4605e-05	0.091435	vapor
1260.0	0.50000	1.0974	0.91121	1266.7	1722.3	8.1840	0.95067	1.2476	773.70	-0.80326	5.4836e-05	0.091885	vapor
1270.0	0.50000	1.0903	0.91714	1276.2	1734.8	8.1921	0.95170	1.2486	776.12	-0.80523	5.5067e-05	0.092334	vapor
1280.0	0.50000	1.0833	0.92308	1285.7	1747.3	8.2002	0.95271	1.2496	778.52	-0.80717	5.5297e-05	0.092783	vapor
1290.0	0.50000	1.0764	0.92902	1295.3	1759.8	8.2082	0.95372	1.2506	780.92	-0.80907	5.5527e-05	0.093230	vapor
1300.0	0.50000	1.0696	0.93495	1304.8	1772.3	8.2162	0.95471	1.2516	783.31	-0.81093	5.5756e-05	0.093676	vapor
1310.0	0.50000	1.0628	0.94089	1314.4	1784.8	8.2241	0.95568	1.2526	785.70	-0.81275	5.5984e-05	0.094121	vapor
1320.0	0.50000	1.0562	0.94683	1323.9	1797.3	8.2320	0.95665	1.2535	788.07	-0.81454	5.6213e-05	0.094565	vapor
1330.0	0.50000	1.0496	0.95277	1333.5	1809.9	8.2399	0.95760	1.2545	790.44	-0.81629	5.6440e-05	0.095007	vapor
1340.0	0.50000	1.0431	0.95870	1343.1	1822.4	8.2477	0.95854	1.2554	792.81	-0.81801	5.6668e-05	0.095449	vapor
1350.0	0.50000	1.0367	0.96464	1352.7	1835.0	8.2554	0.95946	1.2563	795.16	-0.81969	5.6894e-05	0.095890	vapor
1360.0	0.50000	1.0303	0.97058	1362.3	1847.6	8.2631	0.96038	1.2572	797.51	-0.82134	5.7121e-05	0.096330	vapor
1370.0	0.50000	1.0241	0.97651	1371.9	1860.1	8.2708	0.96128	1.2581	799.86	-0.82296	5.7347e-05	0.096769	vapor
1380.0	0.50000	1.0179	0.98245	1381.5	1872.7	8.2784	0.96218	1.2590	802.20	-0.82455	5.7572e-05	0.097207	vapor
1390.0	0.50000	1.0118	0.98838	1391.1	1885.3	8.2860	0.96306	1.2599	804.53	-0.82611	5.7798e-05	0.097643	vapor
1400.0	0.50000	1.0057	0.99432	1400.8	1897.9	8.2936	0.96393	1.2608	806.85	-0.82764	5.8022e-05	0.098079	vapor
1410.0	0.50000	0.99974	1.0003	1410.4	1910.5	8.3011	0.96479	1.2616	809.17	-0.82914	5.8247e-05	0.098514	vapor
1420.0	0.50000	0.99384	1.0062	1420.0	1923.1	8.3086	0.96564	1.2625	811.48	-0.83062	5.8471e-05	0.098948	vapor
1430.0	0.50000	0.98801	1.0121	1429.7	1935.8	8.3160	0.96648	1.2633	813.78	-0.83206	5.8694e-05	0.099381	vapor
1440.0	0.50000	0.98225	1.0181	1439.4	1948.4	8.3234	0.96731	1.2642	816.08	-0.83348	5.8917e-05	0.099813	vapor
1450.0	0.50000	0.97656	1.0240	1449.1	1961.1	8.3308	0.96812	1.2650	818.37	-0.83487	5.9140e-05	0.10024	vapor
1460.0	0.50000	0.97093	1.0299	1458.7	1973.7	8.3381	0.96893	1.2658	820.66	-0.83624	5.9362e-05	0.10067	vapor
1470.0	0.50000	0.96537	1.0359	1468.4	1986.4	8.3454	0.96973	1.2666	822.94	-0.83758	5.9584e-05	0.10110	vapor
1480.0	0.50000	0.95986	1.0418	1478.1	1999.0	8.3526	0.97052	1.2674	825.21	-0.83889	5.9806e-05	0.10153	vapor
1490.0	0.50000	0.95443	1.0478	1487.8	2011.7	8.3599	0.97130	1.2681	827.48	-0.84018	6.0027e-05	0.10196	vapor
1500.0	0.50000	0.94905	1.0537	1497.6	2024.4	8.3670	0.97207	1.2689	829.74	-0.84145	6.0248e-05	0.10239	vapor
1510.0	0.50000	0.94373	1.0596	1507.3	2037.1	8.3742	0.97283	1.2697	831.99	-0.84269	6.0469e-05	0.10281	vapor
1520.0	0.50000	0.93847	1.0656	1517.0	2049.8	8.3813	0.97358	1.2704	834.24	-0.84392	6.0689e-05	0.10324	vapor
1530.0	0.50000	0.93327	1.0715	1526.8	2062.5	8.3883	0.97432	1.2712	836.49	-0.84512	6.0909e-05	0.10366	vapor
1540.0	0.50000	0.92813	1.0774	1536.5	2075.2	8.3954	0.97505	1.2719	838.72	-0.84629	6.1128e-05	0.10409	vapor
1550.0	0.50000	0.92305	1.0834	1546.3	2087.9	8.4024	0.97578	1.2726	840.95	-0.84745	6.1347e-05	0.10451	vapor
1560.0	0.50000	0.91802	1.0893	1556.0	2100.7	8.4093	0.97650	1.2733	843.18	-0.84859	6.1566e-05	0.10493	vapor
1570.0	0.50000	0.91304	1.0952	1565.8	2113.4	8.4163	0.97720	1.2740	845.40	-0.84970	6.1785e-05	0.10535	vapor
1580.0	0.50000	0.90812	1.1012	1575.6	2126.2	8.4232	0.97790	1.2747	847.62	-0.85080	6.2003e-05	0.10577	vapor
1590.0	0.50000	0.90325	1.1071	1585.3	2138.9	8.4300	0.97859	1.2754	849.82	-0.85187	6.2221e-05	0.10619	vapor
1600.0	0.50000	0.89843	1.1131	1595.1	2151.7	8.4368	0.97928	1.2761	852.03	-0.85293	6.2438e-05	0.10661	vapor
1610.0	0.50000	0.89367	1.1190	1604.9	2164.4	8.4436	0.97995	1.2768	854.23	-0.85396	6.2655e-05	0.10703	vapor
1620.0	0.50000	0.88895	1.1249	1614.7	2177.2	8.4504	0.98062	1.2774	856.42	-0.85498	6.2872e-05	0.10744	vapor
1630.0	0.50000	0.88428	1.1309	1624.5	2190.0	8.4571	0.98128	1.2781	858.61	-0.85598	6.3089e-05	0.10786	vapor
1640.0	0.50000	0.87967	1.1368	1634.4	2202.8	8.4638	0.98193	1.2788	860.79	-0.85697	6.3305e-05	0.10828	vapor
1650.0	0.50000	0.87510	1.1427	1644.2	2215.6	8.4705	0.98258	1.2794	862.96	-0.85793	6.3521e-05	0.10869	vapor
1660.0	0.50000	0.87057	1.1487	1654.0	2228.3	8.4771	0.98321	1.2800	865.14	-0.85888	6.3737e-05	0.10911	vapor
1670.0	0.50000	0.86610	1.1546	1663.9	2241.2	8.4837	0.98385	1.2807	867.30	-0.85981	6.3952e-05	0.10952	vapor
1680.0	0.50000	0.86167	1.1605	1673.7	2254.0	8.4903	0.98447	1.2813	869.46	-0.86073	6.4167e-05	0.10993	vapor
1690.0	0.50000	0.85728	1.1665	1683.5	2266.8	8.4969	0.98509	1.2819	871.62	-0.86163	6.4382e-05	0.11034	vapor
1700.0	0.50000	0.85294	1.1724	1693.4	2279.6	8.5034	0.98569	1.2825	873.77	-0.86251	6.4597e-05	0.11076	vapor
