Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
1550.0	0.10000	0.18476	5.4123	1546.3	2087.5	8.8801	0.97572	1.2725	840.25	-0.84730	6.1337e-05	0.10449	vapor
1560.0	0.10000	0.18376	5.4420	1556.0	2100.2	8.8870	0.97644	1.2732	842.48	-0.84844	6.1556e-05	0.10491	vapor
1570.0	0.10000	0.18276	5.4717	1565.8	2113.0	8.8940	0.97714	1.2740	844.70	-0.84956	6.1775e-05	0.10533	vapor
1580.0	0.10000	0.18177	5.5014	1575.6	2125.7	8.9008	0.97784	1.2747	846.92	-0.85066	6.1993e-05	0.10575	vapor
1590.0	0.10000	0.18080	5.5310	1585.4	2138.5	8.9077	0.97854	1.2753	849.13	-0.85174	6.2211e-05	0.10617	vapor
1600.0	0.10000	0.17983	5.5607	1595.2	2151.2	8.9145	0.97922	1.2760	851.33	-0.85281	6.2428e-05	0.10659	vapor
1610.0	0.10000	0.17888	5.5904	1605.0	2164.0	8.9213	0.97990	1.2767	853.53	-0.85385	6.2646e-05	0.10701	vapor
1620.0	0.10000	0.17793	5.6201	1614.8	2176.8	8.9281	0.98056	1.2774	855.73	-0.85487	6.2862e-05	0.10742	vapor
1630.0	0.10000	0.17700	5.6498	1624.6	2189.5	8.9348	0.98122	1.2780	857.92	-0.85588	6.3079e-05	0.10784	vapor
1640.0	0.10000	0.17607	5.6794	1634.4	2202.3	8.9415	0.98188	1.2787	860.10	-0.85687	6.3295e-05	0.10826	vapor
1650.0	0.10000	0.17516	5.7091	1644.2	2215.1	8.9482	0.98252	1.2793	862.28	-0.85784	6.3511e-05	0.10867	vapor
1660.0	0.10000	0.17425	5.7388	1654.0	2227.9	8.9548	0.98316	1.2800	864.45	-0.85879	6.3727e-05	0.10909	vapor
1670.0	0.10000	0.17336	5.7685	1663.9	2240.7	8.9614	0.98379	1.2806	866.62	-0.85972	6.3943e-05	0.10950	vapor
1680.0	0.10000	0.17247	5.7982	1673.7	2253.5	8.9680	0.98441	1.2812	868.78	-0.86064	6.4158e-05	0.10991	vapor
1690.0	0.10000	0.17159	5.8278	1683.6	2266.3	8.9746	0.98503	1.2818	870.94	-0.86155	6.4373e-05	0.11032	vapor
1700.0	0.10000	0.17072	5.8575	1693.4	2279.2	8.9811	0.98564	1.2824	873.09	-0.86244	6.4587e-05	0.11074	vapor
