Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
540.00	0.40000	1.6548	0.60431	619.83	861.55	7.4963	0.82863	1.1259	573.55	-0.41104	3.6339e-05	0.055961	vapor
550.00	0.40000	1.6347	0.61173	628.13	872.83	7.5101	0.83103	1.1283	576.83	-0.42396	3.6633e-05	0.056511	vapor
560.00	0.40000	1.6151	0.61916	636.46	884.12	7.5237	0.83341	1.1307	580.10	-0.43645	3.6926e-05	0.057061	vapor
570.00	0.40000	1.5960	0.62658	644.80	895.44	7.5372	0.83577	1.1330	583.34	-0.44852	3.7218e-05	0.057609	vapor
580.00	0.40000	1.5773	0.63401	653.18	906.78	7.5506	0.83813	1.1353	586.57	-0.46018	3.7508e-05	0.058156	vapor
590.00	0.40000	1.5590	0.64144	661.57	918.15	7.5638	0.84047	1.1377	589.77	-0.47147	3.7796e-05	0.058701	vapor
600.00	0.40000	1.5412	0.64886	669.99	929.53	7.5769	0.84279	1.1400	592.96	-0.48238	3.8083e-05	0.059246	vapor
610.00	0.40000	1.5237	0.65629	678.43	940.94	7.5899	0.84510	1.1423	596.12	-0.49295	3.8369e-05	0.059788	vapor
620.00	0.40000	1.5067	0.66371	686.89	952.38	7.6028	0.84739	1.1446	599.27	-0.50317	3.8653e-05	0.060330	vapor
630.00	0.40000	1.4900	0.67113	695.38	963.84	7.6156	0.84966	1.1468	602.39	-0.51307	3.8936e-05	0.060869	vapor
640.00	0.40000	1.4737	0.67856	703.89	975.32	7.6282	0.85191	1.1491	605.50	-0.52266	3.9218e-05	0.061408	vapor
650.00	0.40000	1.4578	0.68598	712.42	986.82	7.6407	0.85415	1.1513	608.59	-0.53195	3.9498e-05	0.061945	vapor
660.00	0.40000	1.4422	0.69341	720.98	998.34	7.6532	0.85636	1.1535	611.67	-0.54095	3.9777e-05	0.062480	vapor
670.00	0.40000	1.4269	0.70083	729.55	1009.9	7.6655	0.85855	1.1557	614.73	-0.54968	4.0055e-05	0.063014	vapor
680.00	0.40000	1.4119	0.70826	738.15	1021.5	7.6777	0.86072	1.1578	617.77	-0.55814	4.0331e-05	0.063546	vapor
690.00	0.40000	1.3973	0.71568	746.77	1033.0	7.6898	0.86287	1.1600	620.79	-0.56634	4.0607e-05	0.064077	vapor
700.00	0.40000	1.3829	0.72310	755.41	1044.7	7.7018	0.86500	1.1621	623.80	-0.57430	4.0881e-05	0.064607	vapor
710.00	0.40000	1.3689	0.73053	764.07	1056.3	7.7136	0.86711	1.1642	626.80	-0.58203	4.1154e-05	0.065135	vapor
720.00	0.40000	1.3551	0.73795	772.76	1067.9	7.7254	0.86920	1.1663	629.78	-0.58953	4.1426e-05	0.065661	vapor
730.00	0.40000	1.3416	0.74537	781.46	1079.6	7.7371	0.87126	1.1683	632.74	-0.59681	4.1696e-05	0.066186	vapor
740.00	0.40000	1.3284	0.75280	790.19	1091.3	7.7487	0.87330	1.1704	635.69	-0.60387	4.1966e-05	0.066709	vapor
750.00	0.40000	1.3154	0.76022	798.93	1103.0	7.7602	0.87532	1.1724	638.62	-0.61074	4.2235e-05	0.067230	vapor
760.00	0.40000	1.3027	0.76764	807.69	1114.8	7.7716	0.87731	1.1744	641.54	-0.61741	4.2502e-05	0.067750	vapor
770.00	0.40000	1.2902	0.77507	816.48	1126.5	7.7830	0.87929	1.1763	644.45	-0.62390	4.2768e-05	0.068269	vapor
780.00	0.40000	1.2780	0.78249	825.28	1138.3	7.7942	0.88124	1.1783	647.34	-0.63020	4.3034e-05	0.068786	vapor
790.00	0.40000	1.2660	0.78991	834.10	1150.1	7.8053	0.88316	1.1802	650.22	-0.63633	4.3298e-05	0.069301	vapor
800.00	0.40000	1.2542	0.79734	842.95	1161.9	7.8164	0.88507	1.1821	653.09	-0.64229	4.3562e-05	0.069815	vapor
810.00	0.40000	1.2426	0.80476	851.81	1173.7	7.8274	0.88695	1.1840	655.94	-0.64809	4.3824e-05	0.070327	vapor
820.00	0.40000	1.2313	0.81218	860.69	1185.6	7.8383	0.88881	1.1858	658.78	-0.65373	4.4086e-05	0.070838	vapor
830.00	0.40000	1.2201	0.81960	869.59	1197.4	7.8491	0.89064	1.1876	661.61	-0.65922	4.4346e-05	0.071347	vapor
840.00	0.40000	1.2092	0.82703	878.50	1209.3	7.8598	0.89246	1.1895	664.43	-0.66456	4.4606e-05	0.071855	vapor
850.00	0.40000	1.1984	0.83445	887.44	1221.2	7.8704	0.89425	1.1912	667.23	-0.66976	4.4864e-05	0.072361	vapor
860.00	0.40000	1.1878	0.84187	896.39	1233.1	7.8810	0.89602	1.1930	670.02	-0.67483	4.5122e-05	0.072865	vapor
870.00	0.40000	1.1774	0.84929	905.36	1245.1	7.8915	0.89776	1.1947	672.80	-0.67976	4.5379e-05	0.073368	vapor
880.00	0.40000	1.1672	0.85672	914.35	1257.0	7.9019	0.89949	1.1965	675.57	-0.68457	4.5635e-05	0.073869	vapor
890.00	0.40000	1.1572	0.86414	923.35	1269.0	7.9123	0.90119	1.1982	678.33	-0.68926	4.5890e-05	0.074369	vapor
900.00	0.40000	1.1474	0.87156	932.37	1281.0	7.9225	0.90287	1.1998	681.07	-0.69382	4.6145e-05	0.074868	vapor
910.00	0.40000	1.1377	0.87898	941.41	1293.0	7.9327	0.90453	1.2015	683.81	-0.69828	4.6398e-05	0.075364	vapor
920.00	0.40000	1.1282	0.88640	950.46	1305.0	7.9428	0.90616	1.2031	686.53	-0.70262	4.6651e-05	0.075860	vapor
930.00	0.40000	1.1188	0.89383	959.53	1317.1	7.9529	0.90778	1.2047	689.25	-0.70685	4.6903e-05	0.076354	vapor
940.00	0.40000	1.1096	0.90125	968.62	1329.1	7.9629	0.90937	1.2063	691.95	-0.71098	4.7154e-05	0.076846	vapor
950.00	0.40000	1.1005	0.90867	977.72	1341.2	7.9728	0.91095	1.2079	694.64	-0.71500	4.7404e-05	0.077337	vapor
960.00	0.40000	1.0916	0.91609	986.84	1353.3	7.9826	0.91250	1.2094	697.32	-0.71893	4.7653e-05	0.077826	vapor
970.00	0.40000	1.0828	0.92351	995.97	1365.4	7.9924	0.91403	1.2110	699.99	-0.72277	4.7902e-05	0.078314	vapor
980.00	0.40000	1.0742	0.93094	1005.1	1377.5	8.0021	0.91555	1.2125	702.65	-0.72651	4.8150e-05	0.078801	vapor
990.00	0.40000	1.0657	0.93836	1014.3	1389.6	8.0117	0.91704	1.2140	705.30	-0.73017	4.8398e-05	0.079286	vapor
1000.0	0.40000	1.0573	0.94578	1023.5	1401.8	8.0213	0.91851	1.2154	707.94	-0.73373	4.8644e-05	0.079769	vapor
1010.0	0.40000	1.0491	0.95320	1032.7	1413.9	8.0308	0.91997	1.2169	710.58	-0.73722	4.8890e-05	0.080251	vapor
1020.0	0.40000	1.0410	0.96062	1041.9	1426.1	8.0403	0.92140	1.2183	713.20	-0.74062	4.9135e-05	0.080732	vapor
1030.0	0.40000	1.0330	0.96804	1051.1	1438.3	8.0497	0.92282	1.2197	715.81	-0.74395	4.9380e-05	0.081212	vapor
1040.0	0.40000	1.0252	0.97547	1060.3	1450.5	8.0590	0.92421	1.2211	718.41	-0.74720	4.9623e-05	0.081690	vapor
1050.0	0.40000	1.0174	0.98289	1069.6	1462.7	8.0683	0.92559	1.2225	721.01	-0.75037	4.9867e-05	0.082166	vapor
1060.0	0.40000	1.0098	0.99031	1078.8	1475.0	8.0775	0.92695	1.2239	723.59	-0.75347	5.0109e-05	0.082642	vapor
1070.0	0.40000	1.0023	0.99773	1088.1	1487.2	8.0866	0.92829	1.2252	726.17	-0.75651	5.0351e-05	0.083115	vapor
1080.0	0.40000	0.99488	1.0052	1097.4	1499.5	8.0957	0.92961	1.2265	728.73	-0.75947	5.0592e-05	0.083588	vapor
1090.0	0.40000	0.98758	1.0126	1106.7	1511.7	8.1048	0.93092	1.2278	731.29	-0.76237	5.0833e-05	0.084059	vapor
1100.0	0.40000	0.98040	1.0200	1116.0	1524.0	8.1137	0.93221	1.2291	733.84	-0.76521	5.1072e-05	0.084529	vapor
1110.0	0.40000	0.97332	1.0274	1125.4	1536.3	8.1227	0.93348	1.2304	736.38	-0.76798	5.1312e-05	0.084998	vapor
1120.0	0.40000	0.96634	1.0348	1134.7	1548.6	8.1315	0.93473	1.2316	738.91	-0.77069	5.1550e-05	0.085465	vapor
1130.0	0.40000	0.95946	1.0423	1144.0	1560.9	8.1403	0.93597	1.2329	741.44	-0.77335	5.1789e-05	0.085931	vapor
1140.0	0.40000	0.95267	1.0497	1153.4	1573.3	8.1491	0.93719	1.2341	743.95	-0.77594	5.2026e-05	0.086396	vapor
1150.0	0.40000	0.94598	1.0571	1162.8	1585.6	8.1578	0.93840	1.2353	746.46	-0.77849	5.2263e-05	0.086859	vapor
1160.0	0.40000	0.93939	1.0645	1172.2	1598.0	8.1665	0.93959	1.2365	748.96	-0.78097	5.2499e-05	0.087322	vapor
1170.0	0.40000	0.93289	1.0719	1181.6	1610.4	8.1751	0.94076	1.2376	751.45	-0.78341	5.2735e-05	0.087783	vapor
1180.0	0.40000	0.92647	1.0794	1191.0	1622.7	8.1836	0.94192	1.2388	753.93	-0.78579	5.2970e-05	0.088243	vapor
1190.0	0.40000	0.92015	1.0868	1200.4	1635.1	8.1921	0.94306	1.2399	756.40	-0.78812	5.3205e-05	0.088701	vapor
1200.0	0.40000	0.91391	1.0942	1209.9	1647.5	8.2006	0.94419	1.2411	758.87	-0.79041	5.3439e-05	0.089159	vapor
1210.0	0.40000	0.90775	1.1016	1219.3	1660.0	8.2090	0.94530	1.2422	761.33	-0.79265	5.3673e-05	0.089615	vapor
1220.0	0.40000	0.90168	1.1090	1228.8	1672.4	8.2173	0.94640	1.2433	763.78	-0.79484	5.3906e-05	0.090070	vapor
1230.0	0.40000	0.89568	1.1165	1238.2	1684.8	8.2256	0.94748	1.2444	766.22	-0.79698	5.4139e-05	0.090524	vapor
1240.0	0.40000	0.88977	1.1239	1247.7	1697.3	8.2339	0.94855	1.2454	768.66	-0.79909	5.4371e-05	0.090976	vapor
1250.0	0.40000	0.88393	1.1313	1257.2	1709.7	8.2421	0.94961	1.2465	771.09	-0.80115	5.4602e-05	0.091428	vapor
1260.0	0.40000	0.87817	1.1387	1266.7	1722.2	8.2502	0.95065	1.2475	773.51	-0.80316	5.4833e-05	0.091879	vapor
1270.0	0.40000	0.87249	1.1462	1276.2	1734.7	8.2583	0.95168	1.2485	775.92	-0.80514	5.5064e-05	0.092328	vapor
1280.0	0.40000	0.86687	1.1536	1285.7	1747.2	8.2664	0.95270	1.2496	778.33	-0.80708	5.5294e-05	0.092776	vapor
1290.0	0.40000	0.86133	1.1610	1295.3	1759.7	8.2744	0.95370	1.2506	780.73	-0.80898	5.5524e-05	0.093223	vapor
1300.0	0.40000	0.85586	1.1684	1304.8	1772.2	8.2824	0.95469	1.2515	783.12	-0.81084	5.5753e-05	0.093669	vapor
1310.0	0.40000	0.85046	1.1758	1314.4	1784.7	8.2904	0.95566	1.2525	785.51	-0.81267	5.5981e-05	0.094114	vapor
1320.0	0.40000	0.84513	1.1833	1323.9	1797.2	8.2982	0.95663	1.2535	787.88	-0.81446	5.6210e-05	0.094558	vapor
1330.0	0.40000	0.83986	1.1907	1333.5	1809.8	8.3061	0.95758	1.2544	790.26	-0.81621	5.6437e-05	0.095001	vapor
1340.0	0.40000	0.83466	1.1981	1343.1	1822.3	8.3139	0.95852	1.2554	792.62	-0.81793	5.6665e-05	0.095443	vapor
1350.0	0.40000	0.82952	1.2055	1352.7	1834.9	8.3217	0.95945	1.2563	794.98	-0.81962	5.6892e-05	0.095884	vapor
1360.0	0.40000	0.82444	1.2129	1362.3	1847.4	8.3294	0.96036	1.2572	797.33	-0.82127	5.7118e-05	0.096324	vapor
1370.0	0.40000	0.81943	1.2204	1371.9	1860.0	8.3370	0.96127	1.2581	799.67	-0.82290	5.7344e-05	0.096763	vapor
1380.0	0.40000	0.81448	1.2278	1381.5	1872.6	8.3447	0.96216	1.2590	802.01	-0.82449	5.7570e-05	0.097201	vapor
1390.0	0.40000	0.80959	1.2352	1391.1	1885.2	8.3523	0.96304	1.2599	804.34	-0.82605	5.7795e-05	0.097637	vapor
1400.0	0.40000	0.80475	1.2426	1400.8	1897.8	8.3598	0.96391	1.2608	806.66	-0.82758	5.8020e-05	0.098073	vapor
1410.0	0.40000	0.79997	1.2500	1410.4	1910.4	8.3673	0.96477	1.2616	808.98	-0.82908	5.8244e-05	0.098508	vapor
1420.0	0.40000	0.79525	1.2575	1420.1	1923.0	8.3748	0.96562	1.2625	811.29	-0.83056	5.8468e-05	0.098942	vapor
1430.0	0.40000	0.79059	1.2649	1429.7	1935.7	8.3823	0.96646	1.2633	813.60	-0.83201	5.8691e-05	0.099375	vapor
1440.0	0.40000	0.78598	1.2723	1439.4	1948.3	8.3897	0.96729	1.2641	815.90	-0.83342	5.8915e-05	0.099807	vapor
1450.0	0.40000	0.78142	1.2797	1449.1	1961.0	8.3970	0.96811	1.2649	818.19	-0.83482	5.9137e-05	0.10024	vapor
1460.0	0.40000	0.77691	1.2871	1458.7	1973.6	8.4043	0.96892	1.2658	820.48	-0.83619	5.9360e-05	0.10067	vapor
1470.0	0.40000	0.77246	1.2946	1468.4	1986.3	8.4116	0.96971	1.2666	822.76	-0.83753	5.9582e-05	0.10110	vapor
1480.0	0.40000	0.76806	1.3020	1478.1	1998.9	8.4189	0.97050	1.2673	825.03	-0.83884	5.9803e-05	0.10153	vapor
1490.0	0.40000	0.76371	1.3094	1487.9	2011.6	8.4261	0.97128	1.2681	827.30	-0.84014	6.0025e-05	0.10195	vapor
1500.0	0.40000	0.75940	1.3168	1497.6	2024.3	8.4333	0.97205	1.2689	829.56	-0.84141	6.0246e-05	0.10238	vapor
1510.0	0.40000	0.75515	1.3242	1507.3	2037.0	8.4404	0.97281	1.2696	831.81	-0.84265	6.0466e-05	0.10281	vapor
1520.0	0.40000	0.75094	1.3317	1517.0	2049.7	8.4475	0.97356	1.2704	834.06	-0.84388	6.0686e-05	0.10323	vapor
1530.0	0.40000	0.74678	1.3391	1526.8	2062.4	8.4546	0.97431	1.2711	836.31	-0.84508	6.0906e-05	0.10366	vapor
1540.0	0.40000	0.74266	1.3465	1536.5	2075.1	8.4616	0.97504	1.2719	838.55	-0.84626	6.1126e-05	0.10408	vapor
1550.0	0.40000	0.73859	1.3539	1546.3	2087.8	8.4686	0.97576	1.2726	840.78	-0.84741	6.1345e-05	0.10450	vapor
1560.0	0.40000	0.73457	1.3613	1556.0	2100.6	8.4756	0.97648	1.2733	843.00	-0.84855	6.1564e-05	0.10492	vapor
1570.0	0.40000	0.73058	1.3688	1565.8	2113.3	8.4825	0.97719	1.2740	845.23	-0.84967	6.1782e-05	0.10535	vapor
1580.0	0.40000	0.72664	1.3762	1575.6	2126.0	8.4894	0.97789	1.2747	847.44	-0.85076	6.2000e-05	0.10577	vapor
1590.0	0.40000	0.72275	1.3836	1585.4	2138.8	8.4962	0.97858	1.2754	849.65	-0.85184	6.2218e-05	0.10619	vapor
1600.0	0.40000	0.71889	1.3910	1595.1	2151.6	8.5031	0.97926	1.2761	851.85	-0.85290	6.2436e-05	0.10660	vapor
1610.0	0.40000	0.71508	1.3984	1604.9	2164.3	8.5099	0.97994	1.2768	854.05	-0.85394	6.2653e-05	0.10702	vapor
1620.0	0.40000	0.71130	1.4059	1614.7	2177.1	8.5166	0.98061	1.2774	856.25	-0.85496	6.2870e-05	0.10744	vapor
1630.0	0.40000	0.70757	1.4133	1624.6	2189.9	8.5234	0.98127	1.2781	858.43	-0.85596	6.3086e-05	0.10786	vapor
1640.0	0.40000	0.70387	1.4207	1634.4	2202.7	8.5301	0.98192	1.2787	860.62	-0.85694	6.3303e-05	0.10827	vapor
1650.0	0.40000	0.70022	1.4281	1644.2	2215.4	8.5367	0.98256	1.2794	862.79	-0.85791	6.3519e-05	0.10869	vapor
1660.0	0.40000	0.69660	1.4356	1654.0	2228.2	8.5434	0.98320	1.2800	864.96	-0.85886	6.3734e-05	0.10910	vapor
1670.0	0.40000	0.69301	1.4430	1663.9	2241.0	8.5500	0.98383	1.2806	867.13	-0.85979	6.3950e-05	0.10951	vapor
1680.0	0.40000	0.68947	1.4504	1673.7	2253.9	8.5566	0.98446	1.2813	869.29	-0.86071	6.4165e-05	0.10993	vapor
1690.0	0.40000	0.68596	1.4578	1683.5	2266.7	8.5631	0.98507	1.2819	871.45	-0.86161	6.4380e-05	0.11034	vapor
1700.0	0.40000	0.68249	1.4652	1693.4	2279.5	8.5696	0.98568	1.2825	873.60	-0.86249	6.4594e-05	0.11075	vapor
