Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
179.88	1.0000	887.13	0.0011272	761.39	762.52	2.1381	3.3954	4.4045	1392.0	-0.11435	0.00015024	0.67337	liquid
179.88	1.0000	5.1450	0.19436	2582.7	2777.1	6.5850	1.9271	2.7114	501.02	29.473	1.5021e-05	0.036427	vapor
180.00	1.0000	5.1431	0.19444	2583.0	2777.4	6.5857	1.9251	2.7082	501.13	29.433	1.5027e-05	0.036431	vapor
190.00	1.0000	4.9916	0.20034	2603.2	2803.5	6.6427	1.8117	2.5287	509.76	26.586	1.5461e-05	0.036768	vapor
200.00	1.0000	4.8539	0.20602	2622.2	2828.3	6.6955	1.7520	2.4281	517.38	24.344	1.5894e-05	0.037211	vapor
210.00	1.0000	4.7268	0.21156	2640.6	2852.2	6.7456	1.7131	2.3594	524.49	22.442	1.6325e-05	0.037742	vapor
220.00	1.0000	4.6087	0.21698	2658.5	2875.5	6.7934	1.6850	2.3080	531.26	20.775	1.6756e-05	0.038347	vapor
230.00	1.0000	4.4983	0.22231	2676.1	2898.4	6.8393	1.6639	2.2679	537.76	19.292	1.7187e-05	0.039016	vapor
240.00	1.0000	4.3944	0.22756	2693.3	2920.9	6.8836	1.6477	2.2361	544.05	17.965	1.7616e-05	0.039741	vapor
250.00	1.0000	4.2965	0.23275	2710.4	2943.1	6.9265	1.6354	2.2106	550.15	16.773	1.8046e-05	0.040516	vapor
260.00	1.0000	4.2038	0.23788	2727.2	2965.1	6.9681	1.6262	2.1903	556.08	15.697	1.8474e-05	0.041333	vapor
270.00	1.0000	4.1159	0.24296	2744.0	2986.9	7.0087	1.6194	2.1740	561.87	14.724	1.8903e-05	0.042190	vapor
280.00	1.0000	4.0322	0.24801	2760.6	3008.6	7.0482	1.6146	2.1609	567.52	13.841	1.9331e-05	0.043082	vapor
290.00	1.0000	3.9524	0.25301	2777.2	3030.2	7.0868	1.6114	2.1506	573.06	13.036	1.9758e-05	0.044005	vapor
300.00	1.0000	3.8762	0.25799	2793.6	3051.6	7.1246	1.6096	2.1425	578.49	12.302	2.0185e-05	0.044957	vapor
310.00	1.0000	3.8032	0.26294	2810.1	3073.0	7.1616	1.6089	2.1363	583.81	11.629	2.0611e-05	0.045935	vapor
320.00	1.0000	3.7333	0.26786	2826.5	3094.4	7.1979	1.6092	2.1316	589.05	11.010	2.1037e-05	0.046937	vapor
330.00	1.0000	3.6662	0.27276	2842.9	3115.7	7.2335	1.6102	2.1282	594.20	10.441	2.1463e-05	0.047961	vapor
340.00	1.0000	3.6018	0.27764	2859.3	3136.9	7.2685	1.6120	2.1260	599.27	9.9146	2.1888e-05	0.049005	vapor
350.00	1.0000	3.5398	0.28250	2875.7	3158.2	7.3029	1.6143	2.1248	604.26	9.4276	2.2312e-05	0.050067	vapor
360.00	1.0000	3.4801	0.28735	2892.1	3179.4	7.3367	1.6171	2.1244	609.19	8.9756	2.2736e-05	0.051147	vapor
370.00	1.0000	3.4225	0.29218	2908.5	3200.7	7.3700	1.6203	2.1247	614.05	8.5552	2.3159e-05	0.052243	vapor
380.00	1.0000	3.3670	0.29700	2924.9	3221.9	7.4028	1.6239	2.1257	618.84	8.1635	2.3581e-05	0.053354	vapor
390.00	1.0000	3.3133	0.30181	2941.4	3243.2	7.4351	1.6279	2.1273	623.58	7.7977	2.4003e-05	0.054479	vapor
400.00	1.0000	3.2615	0.30661	2957.9	3264.5	7.4669	1.6321	2.1293	628.25	7.4556	2.4424e-05	0.055618	vapor
410.00	1.0000	3.2114	0.31139	2974.4	3285.8	7.4984	1.6366	2.1318	632.88	7.1351	2.4844e-05	0.056769	vapor
420.00	1.0000	3.1629	0.31617	2990.9	3307.1	7.5294	1.6413	2.1346	637.45	6.8343	2.5263e-05	0.057932	vapor
430.00	1.0000	3.1159	0.32094	3007.5	3328.5	7.5600	1.6462	2.1378	641.97	6.5515	2.5682e-05	0.059106	vapor
440.00	1.0000	3.0704	0.32569	3024.2	3349.9	7.5902	1.6514	2.1414	646.44	6.2854	2.6100e-05	0.060291	vapor
450.00	1.0000	3.0262	0.33045	3040.9	3371.3	7.6200	1.6566	2.1452	650.86	6.0345	2.6516e-05	0.061487	vapor
460.00	1.0000	2.9834	0.33519	3057.6	3392.8	7.6495	1.6621	2.1492	655.24	5.7978	2.6932e-05	0.062692	vapor
470.00	1.0000	2.9418	0.33993	3074.4	3414.3	7.6786	1.6676	2.1535	659.58	5.5740	2.7347e-05	0.063908	vapor
480.00	1.0000	2.9014	0.34466	3091.2	3435.8	7.7075	1.6733	2.1581	663.88	5.3624	2.7761e-05	0.065132	vapor
490.00	1.0000	2.8621	0.34939	3108.1	3457.4	7.7360	1.6791	2.1628	668.13	5.1619	2.8174e-05	0.066365	vapor
500.00	1.0000	2.8240	0.35411	3125.0	3479.1	7.7641	1.6851	2.1677	672.34	4.9719	2.8586e-05	0.067607	vapor
510.00	1.0000	2.7868	0.35883	3142.0	3500.8	7.7920	1.6911	2.1727	676.52	4.7915	2.8997e-05	0.068858	vapor
520.00	1.0000	2.7507	0.36354	3159.0	3522.6	7.8196	1.6972	2.1779	680.66	4.6202	2.9407e-05	0.070116	vapor
530.00	1.0000	2.7155	0.36825	3176.1	3544.4	7.8470	1.7034	2.1833	684.77	4.4572	2.9816e-05	0.071382	vapor
540.00	1.0000	2.6813	0.37295	3193.3	3566.2	7.8740	1.7096	2.1887	688.84	4.3022	3.0223e-05	0.072656	vapor
550.00	1.0000	2.6479	0.37766	3210.5	3588.1	7.9008	1.7159	2.1943	692.87	4.1545	3.0630e-05	0.073937	vapor
560.00	1.0000	2.6154	0.38235	3227.8	3610.1	7.9273	1.7223	2.2000	696.87	4.0137	3.1036e-05	0.075225	vapor
570.00	1.0000	2.5837	0.38705	3245.1	3632.1	7.9536	1.7288	2.2058	700.84	3.8794	3.1440e-05	0.076520	vapor
580.00	1.0000	2.5527	0.39174	3262.5	3654.2	7.9796	1.7353	2.2117	704.78	3.7511	3.1843e-05	0.077821	vapor
590.00	1.0000	2.5226	0.39642	3279.9	3676.4	8.0055	1.7418	2.2176	708.69	3.6286	3.2246e-05	0.079129	vapor
600.00	1.0000	2.4931	0.40111	3297.5	3698.6	8.0310	1.7484	2.2237	712.57	3.5115	3.2647e-05	0.080443	vapor
610.00	1.0000	2.4643	0.40579	3315.1	3720.8	8.0564	1.7551	2.2298	716.42	3.3994	3.3047e-05	0.081763	vapor
620.00	1.0000	2.4362	0.41047	3332.7	3743.2	8.0815	1.7618	2.2359	720.24	3.2921	3.3445e-05	0.083088	vapor
630.00	1.0000	2.4088	0.41515	3350.4	3765.6	8.1065	1.7685	2.2422	724.04	3.1893	3.3843e-05	0.084420	vapor
640.00	1.0000	2.3820	0.41982	3368.2	3788.0	8.1312	1.7752	2.2485	727.81	3.0908	3.4239e-05	0.085757	vapor
650.00	1.0000	2.3557	0.42449	3386.0	3810.5	8.1557	1.7820	2.2548	731.55	2.9963	3.4634e-05	0.087099	vapor
660.00	1.0000	2.3301	0.42916	3403.9	3833.1	8.1800	1.7888	2.2612	735.27	2.9056	3.5028e-05	0.088446	vapor
670.00	1.0000	2.3050	0.43383	3421.9	3855.8	8.2042	1.7956	2.2676	738.96	2.8185	3.5421e-05	0.089798	vapor
680.00	1.0000	2.2805	0.43850	3440.0	3878.5	8.2281	1.8024	2.2741	742.63	2.7349	3.5812e-05	0.091155	vapor
690.00	1.0000	2.2565	0.44316	3458.1	3901.2	8.2519	1.8093	2.2806	746.27	2.6545	3.6202e-05	0.092516	vapor
700.00	1.0000	2.2330	0.44783	3476.2	3924.1	8.2755	1.8161	2.2871	749.89	2.5772	3.6591e-05	0.093883	vapor
710.00	1.0000	2.2100	0.45249	3494.5	3947.0	8.2989	1.8230	2.2937	753.49	2.5028	3.6979e-05	0.095253	vapor
720.00	1.0000	2.1875	0.45715	3512.8	3970.0	8.3221	1.8299	2.3003	757.07	2.4312	3.7366e-05	0.096628	vapor
730.00	1.0000	2.1654	0.46181	3531.2	3993.0	8.3452	1.8368	2.3069	760.62	2.3623	3.7751e-05	0.098007	vapor
740.00	1.0000	2.1438	0.46647	3549.6	4016.1	8.3681	1.8437	2.3135	764.15	2.2959	3.8135e-05	0.099391	vapor
750.00	1.0000	2.1226	0.47112	3568.1	4039.3	8.3909	1.8506	2.3201	767.66	2.2318	3.8518e-05	0.10078	vapor
760.00	1.0000	2.1018	0.47578	3586.7	4062.5	8.4135	1.8575	2.3268	771.16	2.1701	3.8900e-05	0.10217	vapor
770.00	1.0000	2.0815	0.48043	3605.4	4085.8	8.4359	1.8644	2.3334	774.63	2.1106	3.9280e-05	0.10356	vapor
780.00	1.0000	2.0615	0.48508	3624.1	4109.2	8.4582	1.8712	2.3401	778.08	2.0531	3.9660e-05	0.10496	vapor
790.00	1.0000	2.0419	0.48973	3642.9	4132.6	8.4804	1.8781	2.3467	781.51	1.9976	4.0038e-05	0.10637	vapor
800.00	1.0000	2.0227	0.49438	3661.7	4156.1	8.5024	1.8850	2.3534	784.93	1.9440	4.0414e-05	0.10777	vapor
810.00	1.0000	2.0039	0.49903	3680.6	4179.7	8.5242	1.8919	2.3600	788.33	1.8922	4.0790e-05	0.10918	vapor
820.00	1.0000	1.9854	0.50368	3699.6	4203.3	8.5460	1.8987	2.3667	791.70	1.8422	4.1164e-05	0.11060	vapor
830.00	1.0000	1.9672	0.50833	3718.7	4227.0	8.5675	1.9055	2.3734	795.07	1.7938	4.1537e-05	0.11201	vapor
840.00	1.0000	1.9494	0.51297	3737.8	4250.8	8.5890	1.9124	2.3800	798.41	1.7470	4.1909e-05	0.11343	vapor
850.00	1.0000	1.9319	0.51762	3757.0	4274.6	8.6103	1.9192	2.3866	801.74	1.7018	4.2280e-05	0.11486	vapor
860.00	1.0000	1.9147	0.52226	3776.2	4298.5	8.6315	1.9260	2.3932	805.05	1.6579	4.2649e-05	0.11628	vapor
870.00	1.0000	1.8979	0.52691	3795.6	4322.5	8.6525	1.9327	2.3998	808.34	1.6155	4.3018e-05	0.11771	vapor
880.00	1.0000	1.8813	0.53155	3814.9	4346.5	8.6735	1.9395	2.4064	811.62	1.5744	4.3385e-05	0.11914	vapor
890.00	1.0000	1.8650	0.53619	3834.4	4370.6	8.6943	1.9462	2.4130	814.88	1.5346	4.3751e-05	0.12058	vapor
900.00	1.0000	1.8490	0.54083	3853.9	4394.8	8.7150	1.9529	2.4196	818.13	1.4961	4.4115e-05	0.12202	vapor
910.00	1.0000	1.8333	0.54547	3873.5	4419.0	8.7355	1.9596	2.4261	821.36	1.4587	4.4479e-05	0.12346	vapor
920.00	1.0000	1.8178	0.55011	3893.2	4443.3	8.7560	1.9662	2.4326	824.58	1.4224	4.4841e-05	0.12490	vapor
930.00	1.0000	1.8026	0.55475	3912.9	4467.6	8.7763	1.9728	2.4391	827.78	1.3873	4.5202e-05	0.12635	vapor
940.00	1.0000	1.7877	0.55939	3932.7	4492.1	8.7965	1.9794	2.4456	830.97	1.3532	4.5562e-05	0.12780	vapor
950.00	1.0000	1.7730	0.56403	3952.5	4516.5	8.8166	1.9860	2.4520	834.14	1.3200	4.5920e-05	0.12925	vapor
960.00	1.0000	1.7585	0.56867	3972.4	4541.1	8.8366	1.9925	2.4585	837.30	1.2879	4.6278e-05	0.13071	vapor
970.00	1.0000	1.7443	0.57330	3992.4	4565.7	8.8565	1.9990	2.4649	840.45	1.2567	4.6634e-05	0.13217	vapor
980.00	1.0000	1.7303	0.57794	4012.5	4590.4	8.8763	2.0055	2.4712	843.58	1.2264	4.6989e-05	0.13363	vapor
990.00	1.0000	1.7165	0.58257	4032.6	4615.1	8.8959	2.0120	2.4776	846.71	1.1969	4.7343e-05	0.13509	vapor
1000.0	1.0000	1.7030	0.58721	4052.7	4639.9	8.9155	2.0184	2.4839	849.81	1.1683	4.7696e-05	0.13655	vapor
