Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
140.00	1.0000	9.3127	0.10738	269.60	376.98	6.1131	0.68595	0.95190	386.09	1.2824	2.6514e-05	0.035893	vapor
150.00	1.0000	9.0902	0.11001	276.50	386.51	6.1358	0.68885	0.95445	390.53	1.2053	2.6990e-05	0.036695	vapor
160.00	1.0000	8.8783	0.11263	283.43	396.07	6.1582	0.69182	0.95710	394.91	1.1326	2.7462e-05	0.037497	vapor
170.00	1.0000	8.6761	0.11526	290.39	405.65	6.1800	0.69483	0.95983	399.23	1.0639	2.7929e-05	0.038299	vapor
180.00	1.0000	8.4830	0.11788	297.38	415.26	6.2015	0.69790	0.96262	403.48	0.99890	2.8391e-05	0.039102	vapor
190.00	1.0000	8.2985	0.12050	304.40	424.90	6.2225	0.70099	0.96547	407.68	0.93743	2.8850e-05	0.039905	vapor
200.00	1.0000	8.1218	0.12313	311.45	434.57	6.2432	0.70412	0.96837	411.82	0.87919	2.9304e-05	0.040708	vapor
210.00	1.0000	7.9526	0.12574	318.53	444.27	6.2635	0.70727	0.97130	415.91	0.82399	2.9754e-05	0.041512	vapor
220.00	1.0000	7.7904	0.12836	325.64	454.00	6.2834	0.71043	0.97426	419.94	0.77161	3.0200e-05	0.042315	vapor
230.00	1.0000	7.6347	0.13098	332.78	463.76	6.3030	0.71360	0.97724	423.93	0.72187	3.0643e-05	0.043117	vapor
240.00	1.0000	7.4851	0.13360	339.95	473.54	6.3223	0.71677	0.98023	427.87	0.67460	3.1081e-05	0.043919	vapor
250.00	1.0000	7.3414	0.13621	347.15	483.36	6.3412	0.71993	0.98323	431.77	0.62965	3.1516e-05	0.044720	vapor
260.00	1.0000	7.2031	0.13883	354.38	493.21	6.3598	0.72309	0.98623	435.62	0.58687	3.1947e-05	0.045520	vapor
270.00	1.0000	7.0700	0.14144	361.64	503.09	6.3782	0.72623	0.98923	439.43	0.54613	3.2375e-05	0.046319	vapor
280.00	1.0000	6.9417	0.14406	368.94	512.99	6.3963	0.72935	0.99221	443.21	0.50730	3.2799e-05	0.047116	vapor
290.00	1.0000	6.8180	0.14667	376.26	522.93	6.4141	0.73245	0.99518	446.94	0.47026	3.3220e-05	0.047912	vapor
300.00	1.0000	6.6987	0.14928	383.61	532.90	6.4316	0.73552	0.99814	450.64	0.43492	3.3637e-05	0.048706	vapor
310.00	1.0000	6.5835	0.15189	391.00	542.89	6.4489	0.73856	1.0011	454.31	0.40117	3.4052e-05	0.049499	vapor
320.00	1.0000	6.4722	0.15451	398.41	552.92	6.4660	0.74158	1.0040	457.94	0.36891	3.4463e-05	0.050289	vapor
330.00	1.0000	6.3647	0.15712	405.86	562.97	6.4828	0.74455	1.0068	461.53	0.33807	3.4871e-05	0.051077	vapor
340.00	1.0000	6.2607	0.15973	413.33	573.06	6.4993	0.74750	1.0097	465.10	0.30856	3.5276e-05	0.051863	vapor
350.00	1.0000	6.1600	0.16234	420.83	583.17	6.5157	0.75040	1.0125	468.63	0.28031	3.5679e-05	0.052646	vapor
360.00	1.0000	6.0626	0.16495	428.36	593.31	6.5318	0.75327	1.0153	472.14	0.25324	3.6078e-05	0.053427	vapor
370.00	1.0000	5.9682	0.16756	435.92	603.47	6.5478	0.75609	1.0180	475.61	0.22730	3.6474e-05	0.054205	vapor
380.00	1.0000	5.8767	0.17016	443.50	613.67	6.5635	0.75888	1.0207	479.06	0.20242	3.6868e-05	0.054981	vapor
390.00	1.0000	5.7880	0.17277	451.11	623.89	6.5790	0.76162	1.0234	482.48	0.17854	3.7259e-05	0.055753	vapor
400.00	1.0000	5.7019	0.17538	458.75	634.13	6.5944	0.76432	1.0260	485.88	0.15561	3.7648e-05	0.056523	vapor
410.00	1.0000	5.6184	0.17799	466.42	644.41	6.6095	0.76697	1.0286	489.25	0.13358	3.8034e-05	0.057289	vapor
420.00	1.0000	5.5372	0.18060	474.11	654.71	6.6245	0.76958	1.0312	492.59	0.11241	3.8417e-05	0.058053	vapor
430.00	1.0000	5.4584	0.18320	481.83	665.03	6.6393	0.77215	1.0337	495.91	0.092047	3.8798e-05	0.058813	vapor
440.00	1.0000	5.3819	0.18581	489.57	675.38	6.6539	0.77468	1.0362	499.21	0.072453	3.9177e-05	0.059570	vapor
450.00	1.0000	5.3074	0.18842	497.34	685.75	6.6683	0.77715	1.0386	502.49	0.053589	3.9553e-05	0.060323	vapor
460.00	1.0000	5.2350	0.19102	505.13	696.15	6.6826	0.77959	1.0410	505.74	0.035420	3.9927e-05	0.061073	vapor
470.00	1.0000	5.1646	0.19363	512.95	706.57	6.6967	0.78198	1.0433	508.97	0.017910	4.0298e-05	0.061820	vapor
480.00	1.0000	5.0960	0.19623	520.78	717.02	6.7107	0.78433	1.0456	512.18	0.0010283	4.0667e-05	0.062563	vapor
490.00	1.0000	5.0292	0.19884	528.65	727.49	6.7245	0.78664	1.0479	515.37	-0.015256	4.1035e-05	0.063302	vapor
500.00	1.0000	4.9642	0.20144	536.53	737.97	6.7382	0.78890	1.0501	518.53	-0.030971	4.1400e-05	0.064038	vapor
510.00	1.0000	4.9008	0.20405	544.44	748.49	6.7517	0.79112	1.0523	521.68	-0.046143	4.1762e-05	0.064771	vapor
520.00	1.0000	4.8390	0.20665	552.37	759.02	6.7650	0.79330	1.0544	524.81	-0.060799	4.2123e-05	0.065499	vapor
530.00	1.0000	4.7788	0.20926	560.32	769.57	6.7783	0.79543	1.0565	527.92	-0.074961	4.2482e-05	0.066224	vapor
540.00	1.0000	4.7200	0.21186	568.29	780.15	6.7913	0.79753	1.0586	531.02	-0.088652	4.2839e-05	0.066945	vapor
550.00	1.0000	4.6627	0.21447	576.28	790.75	6.8043	0.79959	1.0606	534.09	-0.10189	4.3194e-05	0.067663	vapor
560.00	1.0000	4.6068	0.21707	584.29	801.36	6.8171	0.80160	1.0626	537.15	-0.11471	4.3546e-05	0.068377	vapor
570.00	1.0000	4.5522	0.21967	592.32	812.00	6.8298	0.80358	1.0645	540.18	-0.12711	4.3898e-05	0.069087	vapor
580.00	1.0000	4.4989	0.22228	600.37	822.65	6.8424	0.80552	1.0664	543.21	-0.13911	4.4247e-05	0.069793	vapor
590.00	1.0000	4.4468	0.22488	608.44	833.33	6.8548	0.80743	1.0683	546.21	-0.15075	4.4594e-05	0.070496	vapor
600.00	1.0000	4.3959	0.22749	616.53	844.02	6.8671	0.80929	1.0701	549.20	-0.16202	4.4940e-05	0.071195	vapor
610.00	1.0000	4.3462	0.23009	624.64	854.73	6.8793	0.81112	1.0719	552.17	-0.17295	4.5284e-05	0.071890	vapor
620.00	1.0000	4.2975	0.23269	632.76	865.46	6.8914	0.81292	1.0737	555.13	-0.18354	4.5626e-05	0.072581	vapor
630.00	1.0000	4.2500	0.23529	640.91	876.20	6.9034	0.81468	1.0754	558.07	-0.19383	4.5966e-05	0.073268	vapor
640.00	1.0000	4.2035	0.23790	649.07	886.96	6.9152	0.81640	1.0771	560.99	-0.20380	4.6305e-05	0.073952	vapor
650.00	1.0000	4.1580	0.24050	657.24	897.74	6.9270	0.81810	1.0788	563.90	-0.21349	4.6642e-05	0.074632	vapor
660.00	1.0000	4.1135	0.24310	665.44	908.54	6.9386	0.81976	1.0804	566.80	-0.22289	4.6978e-05	0.075308	vapor
670.00	1.0000	4.0699	0.24571	673.65	919.35	6.9501	0.82139	1.0821	569.68	-0.23203	4.7312e-05	0.075981	vapor
680.00	1.0000	4.0273	0.24831	681.87	930.18	6.9615	0.82298	1.0836	572.54	-0.24091	4.7644e-05	0.076649	vapor
690.00	1.0000	3.9855	0.25091	690.12	941.03	6.9728	0.82455	1.0852	575.40	-0.24954	4.7975e-05	0.077314	vapor
700.00	1.0000	3.9446	0.25351	698.37	951.89	6.9841	0.82609	1.0867	578.23	-0.25794	4.8304e-05	0.077976	vapor
