% kg/s,%PRC
0.112875,0.971639951
0.112875,0.971639951
0.113625,0.971948212
0.113625,0.971948212
0.113625,0.971948212
0.1130625,0.972102343
0.1130625,0.972102343
0.1130625,0.972102343
0.1128125,0.973027127
0.1128125,0.973027127
0.1128125,0.973027127
0.1128125,0.973027127
0.1121875,0.972410604
0.1121875,0.972410604
0.1121875,0.972410604
0.112125,0.973181258
0.112125,0.973631457
0.1121875,0.973785659
0.1121875,0.973785659
0.1121875,0.973785659
0.1121875,0.973785659
0.11275,0.974710871
0.11275,0.974710871
0.11275,0.974710871
0.11275,0.974094063
0.11275,0.974094063
0.11275,0.974094063
0.1125625,0.974710871
0.1125625,0.974710871
0.1125625,0.974710871
0.112875,0.973477255
0.112875,0.973477255
0.112875,0.973477255
0.114,0.973785659
0.114,0.973785659
0.114,0.973785659
0.1146875,0.974094063
0.1146875,0.974094063
0.1146875,0.974094063
0.1146875,0.974094063
0.115625,0.975019275
0.115625,0.975019275
0.115625,0.975019275
0.1141875,0.974710871
0.1141875,0.974710871
0.1141875,0.974710871
0.11375,0.976098689
0.11375,0.976098689
0.11375,0.976399815
0.1131875,0.976399815
0.1131875,0.976399815
0.1131875,0.976399815
0.112625,0.976862564
0.112625,0.976862564
0.112625,0.976862564
0.1130625,0.976708314
0.1130625,0.976708314
0.1130625,0.976708314
0.1138125,0.978559309
0.1138125,0.978559309
0.1138125,0.978559309
0.1135625,0.977479562
0.1135625,0.977479562
0.1135625,0.977479562
0.1143125,0.97809656
0.1143125,0.97809656
0.1143125,0.97809656
0.1143125,0.97809656
0.1143125,0.977633812
0.1143125,0.977633812
0.1143125,0.977633812
0.113875,0.977788061
0.113875,0.977788061
0.113875,0.977788061
0.1138125,0.977016813
0.1138125,0.977016813
0.1138125,0.977016813
0.114125,0.978405059
0.114125,0.978405059
0.114125,0.978405059
0.1138125,0.979018821
0.1138125,0.979018821
0.1138125,0.979018821
0.113625,0.980098735
0.113625,0.980098735
0.113625,0.980098735
0.113625,0.980098735
0.1131875,0.979635915
0.1131875,0.979635915
0.11275,0.979635915
0.11275,0.979635915
0.11275,0.979635915
0.11275,0.979635915
0.11275,0.978401728
0.11275,0.978401728
0.11275,0.978401728
0.113125,0.978710275
0.113125,0.978710275
0.113125,0.978710275
0.1129375,0.980098735
0.1129375,0.980098735
0.1129375,0.980098735
0.114125,0.980870102
0.114125,0.980870102
0.114125,0.980870102
0.11375,0.979635915
0.11375,0.979635915
0.11375,0.979635915
0.113625,0.980407282
0.113625,0.980407282
0.113625,0.980407282
0.113625,0.980407282
0.1143125,0.982096002
0.1143125,0.982096002
0.1143125,0.982096002
0.11425,0.981169934
0.11425,0.981169934
0.114,0.98008952
0.114,0.98008952
0.114,0.98008952
0.114,0.98008952
0.114,0.981324278
0.114,0.981324278
0.114,0.981324278
0.1133125,0.980861244
0.1133125,0.980861244
0.1133125,0.980861244
0.11225,0.980552554
0.11225,0.980552554
0.11225,0.980552554
0.1135625,0.980706899
0.1135625,0.980706899
0.1135625,0.980706899
0.1145,0.981324278
0.1145,0.981324278
0.1145,0.981324278
0.114125,0.982096002
0.114125,0.982096002
0.114125,0.982096002
0.114125,0.982096002
0.1139375,0.982713382
0.1139375,0.982713382
0.1139375,0.982713382
0.112875,0.982404692
0.112875,0.982101528
0.112875,0.982101528
0.1121875,0.981484339
0.1121875,0.981484339
0.1121875,0.981484339
0.11275,0.982101528
0.11275,0.982101528
0.11275,0.982101528
0.112875,0.982410122
0.112875,0.982410122
0.112875,0.982410122
0.11275,0.983798796
0.11275,0.983798796
0.11275,0.983798796
0.11375,0.982718716
0.11375,0.982718716
0.11375,0.982718716
0.114,0.981638636
0.114,0.981638636
0.114,0.981638636
0.114,0.981638636
0.1140625,0.980712853
0.1140625,0.980712853
0.1140625,0.980712853
0.1140625,0.982101528
0.1140625,0.982101528
0.1140625,0.982101528
0.112625,0.981638636
0.112625,0.981638636
0.112625,0.981638636
0.1111875,0.982255825
0.1111875,0.982255825
0.1111875,0.982407407
0.112375,0.982253086
0.112375,0.982253086
0.112375,0.982253086
0.1123125,0.981481481
0.1123125,0.981481481
0.1123125,0.981481481
0.1121875,0.980864198
0.1121875,0.980864198
0.1121875,0.980864198
0.1121875,0.980864198
0.112875,0.982561728
0.112875,0.982561728
0.113375,0.983796296
0.113375,0.983796296
0.113375,0.983796296
0.113375,0.983796296
0.1130625,0.984567901
0.1130625,0.984567901
0.1130625,0.984567901
0.1141875,0.982407407
0.1141875,0.982407407
0.1141875,0.982407407
0.1146875,0.983487654
0.1146875,0.983487654
0.1146875,0.983487654
0.114,0.983333333
0.114,0.983333333
0.114,0.983333333
0.1136875,0.98287037
0.1136875,0.98287037
0.1136875,0.98287037
0.1138125,0.982875656
0.1138125,0.982875656
0.1138125,0.982875656
0.1133125,0.983492749
0.1133125,0.983492749
0.1133125,0.983492749
0.1133125,0.983492749
0.1129375,0.983955569
0.1129375,0.983955569
0.1135625,0.984109843
0.1135625,0.984109843
0.1135625,0.984109843
0.1135625,0.984109843
0.113625,0.983955569
0.113625,0.983955569
0.113625,0.983955569
0.1135625,0.983184202
0.1135625,0.983184202
0.1135625,0.983184202
0.113875,0.983955569
0.113875,0.983955569
0.113875,0.983955569
0.1139375,0.98534403
0.1139375,0.98534403
0.1139375,0.98534403
0.1144375,0.98488121
0.1144375,0.98488121
0.1144375,0.98488121
0.1141875,0.984418389
0.1141875,0.984418389
0.1141875,0.984418389
0.1141875,0.984418389
0.113625,0.985187471
0.113625,0.985187471
0.113625,0.985187471
0.1134375,0.984570282
0.1134375,0.984570282
0.1134375,0.984570282
0.1125625,0.98580466
0.1125625,0.98580466
0.1125625,0.98580466
0.1123125,0.984878877
0.1123125,0.984878877
0.1123125,0.984878877
0.1135625,0.985650363
0.1135625,0.985650363
0.1135625,0.985650363
0.113375,0.982718716
0.113375,0.982718716
0.113375,0.982718716
0.1128125,0.98472458
0.1128125,0.98472458
0.1128125,0.98472458
0.1125,0.985958957
0.1125,0.985958957
0.1125,0.985958957
0.1125,0.985958957
0.11275,0.986267551
0.11275,0.986267551
0.11275,0.986267551
0.1128125,0.986267551
0.1128125,0.986267551
0.1128125,0.986267551
0.1131875,0.986113254
0.1131875,0.985961123
0.1131875,0.985961123
0.1134375,0.984572663
0.1134375,0.984572663
0.1134375,0.984572663
0.1130625,0.984109843
0.1130625,0.984109843
0.1130625,0.984109843
0.1134375,0.985652576
0.1134375,0.985652576
0.1134375,0.985652576
0.112875,0.985652576
0.112875,0.985652576
0.112875,0.985652576
0.112875,0.985652576
0.111875,0.986423943
0.111875,0.986423943
0.112125,0.986578217
0.112125,0.986578217
0.112125,0.986578217
0.112125,0.986578217
0.111625,0.985498303
0.111625,0.985498303
0.111625,0.985498303
0.112125,0.984418389
0.112125,0.984418389
0.112125,0.984418389
0.112625,0.98488121
0.112625,0.98488121
0.112625,0.98488121
0.1120625,0.986423943
0.1120625,0.986423943
0.1120625,0.986119679
0.1123125,0.985194324
0.1123125,0.985194324
0.1123125,0.985194324
0.1134375,0.985040099
0.1134375,0.985040099
0.1134375,0.985040099
0.1134375,0.985040099
0.114,0.985657002
0.114,0.985657002
0.114,0.985657002
0.1140625,0.984885873
0.1140625,0.984885873
0.113375,0.985965453
0.113375,0.985965453
0.113375,0.985965453
0.113375,0.985965453
0.1131875,0.98534855
0.1131875,0.98534855
0.1131875,0.98534855
0.112875,0.985965453
0.112875,0.985965453
0.112875,0.985965453
0.113375,0.986428131
0.113375,0.986428131
0.113375,0.986428131
0.113,0.984885873
0.113,0.984885873
0.113,0.984885873
0.11275,0.984423196
0.11275,0.984423196
0.11275,0.984423196
0.1129375,0.986407167
0.1129375,0.986407167
0.1129375,0.986407167
0.1129375,0.986407167
0.1140625,0.986252703
0.1140625,0.986252703
0.1140625,0.986252703
0.1136875,0.987025023
0.1136875,0.987025023
0.1136875,0.987025023
0.114,0.987642879
0.114,0.987642879
0.114,0.987642879
0.11475,0.987025023
0.11475,0.987025023
0.11475,0.987025023
0.1136875,0.987488415
0.1136875,0.987488415
0.1136875,0.987488415
0.114125,0.987179487
0.114125,0.987179487
0.114125,0.987179487
0.1148125,0.987025023
0.1148125,0.987025023
0.1148125,0.987025023
0.1135625,0.986716095
0.1135625,0.986716095
0.1135625,0.986716095
0.1139375,0.985634847
0.1139375,0.985634847
0.1139375,0.985634847
0.1139375,0.985634847
0.1145625,0.985035483
0.1145625,0.985035483
0.1145625,0.985035483
0.114625,0.985652576
0.114625,0.985652576
0.114625,0.985652576
0.114375,0.98488121
0.114375,0.98488121
0.114375,0.98488121
0.1133125,0.98580685
0.1133125,0.98580685
0.1133125,0.98580685
0.1123125,0.98719531
0.1123125,0.98719531
0.1123125,0.98719531
0.1128125,0.987041037
0.1128125,0.987041037
0.1128125,0.987041037
0.1128125,0.987041037
0.112625,0.98580685
0.112625,0.98580685
0.1118125,0.987041037
0.1118125,0.987041037
0.1118125,0.987041037
0.1118125,0.987041037
0.112125,0.987041037
0.112125,0.987041037
0.112125,0.987041037
0.1118125,0.986423943
0.1118125,0.986423943
0.1118125,0.986423943
0.1115,0.98626967
0.1115,0.986421848
0.1115,0.986421848
0.1120625,0.986730443
0.1120625,0.986730443
0.1120625,0.986730443
0.112625,0.985650363
0.112625,0.985650363
0.112625,0.985650363
0.113125,0.986576146
0.113125,0.986576146
0.113125,0.986576146
0.113125,0.986576146
0.11325,0.986730443
0.11325,0.986730443
0.11325,0.986730443
0.113375,0.986267551
0.113375,0.986267551
0.113375,0.986267551
0.1128125,0.98688474
0.1128125,0.98688474
0.1128125,0.98688474
0.11275,0.986267551
0.11275,0.986267551
0.11275,0.986267551
0.1120625,0.985496065
0.1120625,0.985496065
0.1120625,0.985496065
0.1116875,0.985496065
0.1116875,0.985496065
0.1116875,0.985496065
0.112125,0.986267551
0.112125,0.986267551
0.112125,0.987486482
0.1125625,0.988567897
0.1125625,0.988567897
0.1125625,0.988567897
0.112375,0.988104434
0.112375,0.988104434
0.112375,0.988104434
0.112375,0.988104434
0.1126875,0.986714043
0.1126875,0.986714043
0.1126875,0.986714043
0.1130625,0.987795458
0.1130625,0.987795458
0.1130625,0.987795458
0.113625,0.988104434
0.113625,0.988104434
0.113625,0.988104434
0.113,0.987795458
0.113,0.987795458
0.113,0.987795458
0.112875,0.987023019
0.112875,0.987023019
0.112875,0.987023019
0.1120625,0.985941604
0.1120625,0.985941604
0.1120625,0.985941604
0.1125,0.986405067
0.1125,0.986405067
0.1125,0.986405067
0.1134375,0.986250579
0.1134375,0.986250579
0.1134375,0.986250579
0.1129375,0.986413463
0.1129375,0.986413463
0.1129375,0.986413463
0.1129375,0.986413463
0.1128125,0.987802995
0.1128125,0.987802995
0.1128125,0.987802995
0.1130625,0.98687664
0.1130625,0.98687664
0.1130625,0.98687664
0.1130625,0.987957388
0.1130625,0.987957388
0.1130625,0.987957388
0.1125,0.988574958
0.1125,0.988574958
0.1125,0.988574958
0.1119375,0.987648603
0.1119375,0.987648603
0.1119375,0.987648603
0.1118125,0.985950286
0.1118125,0.985950286
0.1118125,0.985950286
0.1118125,0.985950286
0.11175,0.985950286
0.11175,0.985950286
0.1124375,0.987957388
0.1124375,0.987957388
0.1124375,0.987957388
0.1124375,0.987957388
0.1119375,0.987185425
0.1119375,0.987185425
0.1119375,0.987185425
0.111875,0.985035483
0.111875,0.985035483
0.111875,0.985035483
0.11125,0.98580685
0.11125,0.98580685
0.11125,0.98580685
0.11075,0.986115396
0.11075,0.986115396
0.11075,0.986115396
0.111,0.986886763
0.111,0.986886763
0.111,0.986886763
0.1113125,0.987503857
0.1113125,0.987503857
0.1113125,0.987503857
0.1113125,0.987503857
0.1109375,0.985652576
0.1109375,0.985652576
0.1109375,0.985652576
0.1119375,0.98673249
0.1119375,0.98673249
0.1123125,0.986578217
0.1123125,0.986578217
0.1123125,0.986578217
0.1123125,0.986578217
0.11275,0.986423943
0.11275,0.986423943
0.11275,0.986423943
0.1128125,0.986423943
0.1128125,0.986423943
0.1128125,0.986423943
0.112875,0.98626967
0.112875,0.985661425
0.112875,0.985661425
0.113375,0.98689485
0.113375,0.98689485
0.113375,0.98689485
0.1146875,0.988590811
0.1146875,0.988590811
0.1146875,0.988590811
0.1144375,0.986278138
0.1144375,0.986278138
0.1144375,0.986278138
0.1144375,0.986278138
0.1139375,0.985507246
0.1139375,0.985507246
0.1139375,0.985507246
0.1139375,0.985815603
0.1139375,0.985815603
0.1139375,0.985815603
0.11425,0.986123959
0.11425,0.986123959
0.11425,0.986123959
0.1133125,0.986432316
0.1133125,0.986432316
0.1133125,0.986432316
0.1133125,0.986586494
0.1133125,0.986586494
0.1133125,0.986586494
0.1128125,0.985815603
0.1128125,0.985815603
0.1128125,0.985815603
0.1125,0.985661425
0.1125,0.985661425
0.1125,0.985813416
0.11275,0.987047032
0.11275,0.987047032
0.11275,0.987047032
0.11275,0.987047032
0.1134375,0.985967618
0.1134375,0.985967618
0.1134375,0.985967618
0.113,0.98612182
0.113,0.98612182
0.113,0.98612182
0.113,0.987972244
0.113,0.987972244
0.113,0.987972244
0.112625,0.987972244
0.112625,0.987972244
0.112625,0.987972244
0.1125,0.986738628
0.1125,0.986738628
0.1125,0.986738628
0.1128125,0.987509638
0.1128125,0.987509638
0.1128125,0.987509638
0.112625,0.987047032
0.112625,0.987047032
0.112625,0.987047032
0.112625,0.987047032
0.112625,0.986276022
0.112625,0.986276022
0.11275,0.986584426
0.11275,0.986584426
0.11275,0.986584426
0.112625,0.986123959
0.112625,0.986123959
0.112625,0.986123959
0.112625,0.986123959
0.112125,0.986123959
0.112125,0.986123959
0.112125,0.986123959
0.111875,0.986586494
0.111875,0.986586494
0.111875,0.986586494
0.1125,0.985507246
0.1125,0.985507246
0.1125,0.985507246
0.1125,0.986432316
0.1125,0.986432316
0.1125,0.986432316
0.112875,0.986123959
0.112875,0.986123959
0.112875,0.986123959
0.113375,0.986586494
0.113375,0.986586494
0.113375,0.986586494
0.113375,0.986586494
0.112875,0.987203207
0.112875,0.987203207
0.112875,0.987203207
0.112625,0.987203207
0.112625,0.987203207
0.112625,0.987203207
0.1124375,0.987357385
0.1124375,0.987357385
0.1124375,0.987357385
0.1116875,0.98798151
0.1116875,0.98798151
0.1116875,0.98798151
0.1125,0.986440678
0.1125,0.986440678
0.1125,0.986440678
0.1125625,0.985208012
0.1125625,0.985208012
0.1125625,0.985208012
0.1130625,0.985362096
0.1130625,0.985362096
0.1130625,0.985362096
0.1136875,0.985208012
0.1136875,0.985208012
0.1136875,0.985208012
0.1136875,0.985208012
0.1141875,0.985362096
0.1141875,0.985362096
0.1141875,0.985362096
0.113875,0.985824345
0.113875,0.985824345
0.113875,0.985824345
0.1135,0.985670262
0.1135,0.985670262
0.1135,0.985670262
0.113375,0.985516179
0.113375,0.985516179
0.113375,0.985516179
0.113375,0.985978428
0.113375,0.985978428
0.113375,0.985978428
0.1134375,0.986286595
0.1134375,0.987351535
0.1134375,0.987351535
0.114,0.987814284
0.114,0.987814284
0.114,0.987814284
0.113875,0.987043036
0.113875,0.987043036
0.113875,0.987043036
0.113875,0.987043036
0.1146875,0.988122783
0.1146875,0.988122783
0.1146875,0.988122783
0.115,0.987197285
0.115,0.987197285
0.115,0.987197285
0.114375,0.986426037
0.114375,0.986426037
0.114375,0.986426037
0.1139375,0.985192041
0.1139375,0.985192041
0.1139375,0.985192041
0.113875,0.985963289
0.113875,0.985963289
0.113875,0.985963289
0.113625,0.988277032
0.113625,0.988277032
0.113625,0.988277032
0.1139375,0.987660034
0.1139375,0.987660034
0.1139375,0.987660034
0.1139375,0.987660034
0.114,0.985809039
0.114,0.986113254
0.114,0.986730443
0.114,0.986730443
0.114,0.986730443
0.114,0.986730443
0.1139375,0.987039037
0.1139375,0.987039037
0.1139375,0.987039037
0.1141875,0.987193334
0.1141875,0.987193334
0.1141875,0.987193334
0.113375,0.987193334
0.113375,0.987193334
0.113375,0.987193334
0.114,0.988119117
0.114,0.988119117
0.114,0.988119117
0.1140625,0.98688474
0.1140625,0.98688474
0.1140625,0.98688474
0.113875,0.988582009
0.113875,0.988582009
0.113875,0.988582009
0.113875,0.988582009
0.1145625,0.988582009
0.1145625,0.988582009
0.1145625,0.988582009
0.1146875,0.986576146
0.1146875,0.986576146
0.114,0.986421848
0.114,0.986421848
0.114,0.986421848
0.11375,0.987031033
0.11375,0.988574958
0.11375,0.988574958
0.11375,0.988574958
0.1130625,0.98811178
0.1130625,0.98811178
0.1130625,0.98811178
0.112875,0.986722248
0.112875,0.986722248
0.112875,0.986722248
0.112875,0.987957388
0.112875,0.987957388
0.112875,0.987957388
0.113375,0.989038135
0.113375,0.989038135
0.113375,0.989038135
0.114,0.989192527
0.114,0.989192527
0.114,0.989192527
0.114,0.989192527
0.114625,0.988883742
0.114625,0.988883742
0.114625,0.988883742
0.11375,0.988574958
0.11375,0.988574958
0.11375,0.988574958
0.113375,0.98934692
0.113375,0.98934692
0.113375,0.98934692
0.113125,0.98872935
0.113125,0.98872935
0.113125,0.98872935
0.1126875,0.988415199
0.1126875,0.988415199
0.1126875,0.988415199
0.112125,0.989033055
0.112125,0.989033055
0.112125,0.989033055
0.1131875,0.988260735
0.1131875,0.988260735
0.1131875,0.988260735
0.1130625,0.987951807
0.1130625,0.987951807
0.1130625,0.987951807
0.1133125,0.988878591
0.1133125,0.988878591
0.1133125,0.988878591
0.1133125,0.988878591
0.11375,0.988878591
0.11375,0.988878591
0.11375,0.988878591
0.1134375,0.987642879
0.1134375,0.987642879
0.1134375,0.987642879
0.1131875,0.989033055
0.1131875,0.989033055
0.1131875,0.989033055
0.1133125,0.989033055
0.1133125,0.989033055
0.1133125,0.989033055
0.1125,0.987642879
0.1125,0.987642879
0.1125,0.987642879
0.1126875,0.988106271
0.1126875,0.987801112
0.1126875,0.987801112
0.1133125,0.98702903
0.1133125,0.98702903
0.1133125,0.98702903
0.1133125,0.987337863
0.1133125,0.987337863
0.1133125,0.987337863
0.1133125,0.987337863
0.1130625,0.987801112
0.1130625,0.987801112
0.1130625,0.987801112
0.1135,0.989036442
0.1135,0.989036442
0.1135,0.989036442
0.113375,0.989036442
0.113375,0.989036442
0.113375,0.989036442
0.11325,0.988418777
0.11325,0.988418777
0.11325,0.988418777
0.113625,0.987801112
0.113625,0.987801112
0.113625,0.987801112
0.114125,0.988418777
0.114125,0.988418777
0.114125,0.988418777
0.114125,0.988418777
0.114375,0.989190859
0.114375,0.989190859
0.114375,0.989190859
0.114,0.989190859
0.114,0.988122783
0.1129375,0.987043036
0.1129375,0.987043036
0.1129375,0.987043036
0.1129375,0.987043036
0.112,0.986271788
0.112,0.986271788
0.112,0.986271788
0.1118125,0.985192041
0.1118125,0.985192041
0.1118125,0.985192041
0.113375,0.985809039
0.113375,0.985809039
0.113375,0.985809039
0.1138125,0.986888786
0.1138125,0.986888786
0.1138125,0.986888786
0.1135,0.987814284
0.1135,0.987814284
0.1135,0.987814284
0.11275,0.988277032
0.11275,0.988277032
0.11275,0.988277032
0.11275,0.988277032
0.112625,0.987505784
0.112625,0.987505784
0.112625,0.987505784
0.1135,0.987197285
0.1135,0.987197285
0.1135,0.987197285
0.1143125,0.987505784
0.1143125,0.987505784
0.1143125,0.987201234
0.1135625,0.988126446
0.1135625,0.988126446
0.1135625,0.988126446
0.114,0.98766384
0.114,0.98766384
0.114,0.98766384
0.1146875,0.986738628
0.1146875,0.986738628
0.1146875,0.986738628
0.1149375,0.987355436
0.1149375,0.987355436
0.1149375,0.987355436
0.11475,0.987818042
0.11475,0.987818042
0.11475,0.987818042
0.115625,0.987047032
0.115625,0.987047032
0.115625,0.987047032
0.115625,0.987047032
0.1158125,0.98612182
0.1158125,0.98612182
0.1158125,0.98612182
0.116125,0.988280648
0.116125,0.988280648
0.116125,0.988280648
0.1158125,0.986584426
0.1158125,0.986584426
0.1158125,0.986584426
0.115375,0.985505012
0.115375,0.985505012
0.115375,0.985505012
0.115625,0.985049322
0.115625,0.985049322
0.115625,0.985049322
0.1151875,0.985974106
0.1151875,0.985974106
0.1151875,0.985974106
0.1151875,0.985974106
0.113875,0.986128237
0.113875,0.986128237
0.1138125,0.987207152
0.1138125,0.987207152
0.1138125,0.987207152
0.1138125,0.987207152
0.11375,0.986436498
0.11375,0.986436498
0.11375,0.986436498
0.1139375,0.986282367
0.1139375,0.986282367
0.1139375,0.986282367
0.114,0.985357583
0.114,0.985357583
0.114,0.985357583
0.113125,0.986128237
0.113125,0.986128237
0.113125,0.986128237
0.1128125,0.987823674
0.1128125,0.987823674
0.1128125,0.987823674
0.1133125,0.98674476
0.1133125,0.98674476
0.1133125,0.98674476
0.1133125,0.98674476
0.1129375,0.986596826
0.1129375,0.986596826
0.1129375,0.986596826
0.112625,0.985980589
0.112625,0.985980589
0.113,0.985980589
0.113,0.985980589
0.113,0.985980589
0.113,0.985980589
0.1135,0.985980589
0.1135,0.985980589
0.1135,0.985980589
0.1138125,0.986904945
0.1138125,0.986904945
0.1138125,0.986904945
0.115,0.986904945
0.115,0.986904945
0.115,0.986904945
0.1153125,0.985056232
0.1153125,0.985056232
0.1153125,0.985056232
0.1145,0.984748113
0.1145,0.984748113
0.1145,0.984748113
0.113875,0.985980589
0.113875,0.985980589
0.113875,0.985980589
0.113875,0.985980589
0.114375,0.987059005
0.114375,0.987059005
0.114375,0.987059005
0.1133125,0.986288707
0.1133125,0.987201234
0.1133125,0.987201234
0.113,0.986584426
0.113,0.986584426
0.113,0.986584426
0.112625,0.987201234
0.112625,0.987201234
0.112625,0.987201234
0.112375,0.987047032
0.112375,0.987047032
0.112375,0.987047032
0.112625,0.987047032
0.112625,0.987047032
0.112625,0.987047032
0.1126875,0.98766384
0.1126875,0.98766384
0.1126875,0.98766384
0.1125,0.986430224
0.1125,0.986430224
0.1125,0.986430224
0.1125,0.986430224
0.1134375,0.987509638
0.1134375,0.987509638
0.1134375,0.987509638
0.1129375,0.986430224
0.1129375,0.986430224
0.1129375,0.986430224
0.11325,0.986430224
0.11325,0.986430224
0.11325,0.986430224
0.113625,0.985967618
0.113625,0.985967618
0.113625,0.986119679
0.1134375,0.986890808
0.1134375,0.986890808
0.1134375,0.986890808
0.1129375,0.988433066
0.1129375,0.988433066
0.1129375,0.988433066
0.113375,0.987661937
0.113375,0.987661937
0.113375,0.987661937
0.113375,0.987661937
0.11275,0.986582357
0.11275,0.986582357
0.112625,0.987045034
0.112625,0.987045034
0.112625,0.987045034
0.112625,0.987045034
0.113125,0.987353486
0.113125,0.987353486
0.113125,0.987353486
0.1138125,0.98827884
0.1138125,0.98827884
0.1138125,0.98827884
0.11325,0.987507711
0.11325,0.987507711
0.11325,0.987507711
0.1129375,0.987353486
0.1129375,0.987353486
0.1129375,0.987353486
0.1128125,0.985811228
0.1128125,0.985811228
0.1128125,0.985811228
0.11275,0.9875
0.11275,0.9875
0.11275,0.9875
0.1131875,0.988734568
0.1131875,0.988734568
0.1131875,0.988734568
0.1131875,0.988734568
0.1130625,0.987345679
0.1130625,0.987345679
0.113,0.9875
0.113,0.9875
0.113,0.9875
0.113,0.9875
0.113,0.987962963
0.113,0.987962963
0.113,0.987962963
0.1123125,0.987808642
0.1123125,0.987808642
0.1123125,0.987808642
0.112,0.986419753
0.112,0.986419753
0.112,0.986419753
0.1124375,0.987191358
0.1124375,0.987191358
0.1124375,0.987191358
0.11225,0.987037037
0.11225,0.987037037
0.11225,0.987037037
0.112625,0.986728395
0.112625,0.986728395
0.112625,0.986728395
0.112625,0.986728395
0.114,0.988267984
0.114,0.988267984
0.114,0.988267984
0.1143125,0.987650509
0.1143125,0.987650509
0.1143125,0.987650509
0.1141875,0.986569929
0.1141875,0.986569929
0.1141875,0.986569929
0.1146875,0.987187404
0.1146875,0.987187404
0.1146875,0.987187404
0.1136875,0.989039827
0.1136875,0.989039827
0.1136875,0.989039827
0.112125,0.987341772
0.112125,0.987341772
0.112125,0.987341772
0.113125,0.987959247
0.113125,0.987959247
0.113125,0.987959247
0.113375,0.988267984
0.113375,0.988267984
0.113375,0.988267984
0.113375,0.988267984
0.1130625,0.988576721
0.1130625,0.988576721
0.1130625,0.988576721
0.1130625,0.989657302
0.1130625,0.989657302
0.1130625,0.989657302
0.113625,0.98873109
0.113625,0.986750886
0.113625,0.986750886
0.1135,0.986750886
0.1135,0.986750886
0.1135,0.986750886
0.114,0.987213064
0.114,0.987213064
0.114,0.987213064
0.114,0.985364351
0.114,0.985364351
0.114,0.985364351
0.1139375,0.985826529
0.1139375,0.985826529
0.1139375,0.985826529
0.1139375,0.985826529
0.114375,0.987059005
0.114375,0.987059005
0.1155625,0.986134648
0.1155625,0.986134648
0.1155625,0.986134648
0.1155625,0.986134648
0.114875,0.985826529
0.114875,0.985826529
0.114875,0.985826529
0.1145625,0.986288707
0.1145625,0.986288707
0.1145625,0.986288707
0.1138125,0.985826529
0.1138125,0.985826529
0.1138125,0.985826529
0.114,0.987213064
0.114,0.987213064
0.114,0.987669544
0.1140625,0.985665845
0.1140625,0.985665845
0.1140625,0.985665845
0.1140625,0.986128237
0.1140625,0.986128237
0.1140625,0.986128237
0.1140625,0.986128237
0.113375,0.985357583
0.113375,0.985357583
0.113375,0.985357583
0.113625,0.98474106
0.113625,0.98474106
0.113625,0.98474106
0.1139375,0.984895191
0.1139375,0.984895191
0.1139375,0.984895191
0.112875,0.98674476
0.112875,0.98674476
0.112875,0.98674476
0.1131875,0.986282367
0.1131875,0.986282367
0.1131875,0.986282367
0.113875,0.987361282
0.113875,0.987361282
0.113875,0.987361282
0.113375,0.988286067
0.113375,0.988286067
0.113375,0.988286067
0.113875,0.987977805
0.113875,0.987977805
0.113875,0.987977805
0.113625,0.987656226
0.113625,0.987656226
0.113625,0.987656226
0.113625,0.987656226
0.1141875,0.988273415
0.1141875,0.988273415
0.1141875,0.988273415
0.11475,0.988890603
0.11475,0.988890603
0.11475,0.988890603
0.1145,0.988427712
0.1145,0.988427712
0.1145,0.988427712
0.1134375,0.988119117
0.1134375,0.988119117
0.1134375,0.988119117
0.1143125,0.988119117
0.1143125,0.988119117
0.1143125,0.988119117
0.1145,0.987039037
0.1145,0.987039037
0.1145,0.987039037
0.1140625,0.987656226
0.1140625,0.987656226
0.1140625,0.987656226
0.11325,0.987810523
0.11325,0.987810523
0.11325,0.987810523
0.11325,0.987810523
0.113375,0.987347632
0.113375,0.987347632
0.113375,0.987347632
0.1124375,0.988273415
0.1124375,0.988273415
0.1124375,0.988273415
0.113375,0.98796482
0.113375,0.98796482
0.113375,0.98796482
0.1141875,0.987810523
0.1141875,0.987810523
0.1141875,0.987810523
0.1145,0.987193334
0.1145,0.987193334
0.1145,0.987193334
0.1139375,0.987501929
0.1139375,0.987501929
0.1139375,0.987501929
0.1134375,0.988582009
0.1134375,0.988582009
0.1134375,0.988582009
0.1134375,0.988582009
0.1139375,0.987810523
0.1139375,0.987810523
0.114375,0.988427712
0.114375,0.988427712
0.114375,0.988427712
0.114375,0.988427712
0.11425,0.988890603
0.11425,0.988890603
0.11425,0.988890603
0.1135,0.988427712
0.1135,0.988427712
0.1135,0.988427712
0.1139375,0.988427712
0.1139375,0.987970389
0.1139375,0.987970389
0.1145625,0.987507711
0.1145625,0.987507711
0.1145625,0.987507711
0.114,0.986119679
0.114,0.986119679
0.114,0.986119679
0.1146875,0.986736582
0.1146875,0.986736582
0.1146875,0.986736582
0.1146875,0.986736582
0.1139375,0.986890808
0.1139375,0.986890808
0.1139375,0.986890808
0.1135625,0.987970389
0.1135625,0.987970389
0.1135625,0.987970389
0.113375,0.987507711
0.113375,0.987507711
0.113375,0.987507711
0.11275,0.98827884
0.11275,0.98827884
0.11275,0.98827884
0.11175,0.988587292
0.11175,0.988587292
0.11175,0.988587292
0.11125,0.988587292
0.11125,0.988587292
