Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
210.00	2.0000	13.837	0.072272	357.22	501.76	6.4504	0.75837	1.0638	452.13	0.42674	2.5641e-05	0.037589	vapor
220.00	2.0000	13.554	0.073777	364.85	512.41	6.4722	0.75979	1.0648	456.63	0.37948	2.6008e-05	0.038164	vapor
230.00	2.0000	13.284	0.075281	372.50	523.06	6.4936	0.76129	1.0659	461.06	0.33443	2.6373e-05	0.038738	vapor
240.00	2.0000	13.024	0.076784	380.16	533.72	6.5146	0.76287	1.0671	465.44	0.29146	2.6734e-05	0.039312	vapor
250.00	2.0000	12.774	0.078286	387.83	544.40	6.5352	0.76451	1.0684	469.77	0.25044	2.7093e-05	0.039884	vapor
260.00	2.0000	12.533	0.079787	395.52	555.09	6.5554	0.76623	1.0698	474.04	0.21126	2.7448e-05	0.040456	vapor
270.00	2.0000	12.302	0.081287	403.22	565.80	6.5753	0.76801	1.0713	478.26	0.17382	2.7800e-05	0.041026	vapor
280.00	2.0000	12.079	0.082787	410.94	576.52	6.5949	0.76986	1.0729	482.43	0.13801	2.8150e-05	0.041596	vapor
290.00	2.0000	11.864	0.084286	418.68	587.26	6.6141	0.77177	1.0745	486.55	0.10375	2.8497e-05	0.042165	vapor
300.00	2.0000	11.657	0.085784	426.44	598.01	6.6330	0.77373	1.0762	490.63	0.070955	2.8841e-05	0.042734	vapor
310.00	2.0000	11.457	0.087282	434.22	608.78	6.6517	0.77575	1.0780	494.66	0.039546	2.9182e-05	0.043302	vapor
320.00	2.0000	11.264	0.088779	442.01	619.57	6.6700	0.77781	1.0798	498.64	0.0094495	2.9521e-05	0.043869	vapor
330.00	2.0000	11.077	0.090276	449.83	630.38	6.6881	0.77992	1.0817	502.59	-0.019401	2.9857e-05	0.044436	vapor
340.00	2.0000	10.897	0.091772	457.66	641.20	6.7059	0.78207	1.0837	506.49	-0.047070	3.0191e-05	0.045002	vapor
350.00	2.0000	10.722	0.093268	465.52	652.05	6.7234	0.78426	1.0857	510.35	-0.073617	3.0523e-05	0.045568	vapor
360.00	2.0000	10.553	0.094763	473.39	662.92	6.7407	0.78649	1.0877	514.18	-0.099098	3.0852e-05	0.046133	vapor
370.00	2.0000	10.389	0.096258	481.29	673.81	6.7578	0.78875	1.0898	517.97	-0.12357	3.1179e-05	0.046697	vapor
380.00	2.0000	10.230	0.097752	489.21	684.71	6.7746	0.79103	1.0919	521.72	-0.14707	3.1503e-05	0.047261	vapor
390.00	2.0000	10.076	0.099246	497.15	695.64	6.7912	0.79335	1.0941	525.43	-0.16966	3.1826e-05	0.047824	vapor
400.00	2.0000	9.9266	0.10074	505.12	706.60	6.8076	0.79568	1.0963	529.11	-0.19137	3.2146e-05	0.048387	vapor
410.00	2.0000	9.7816	0.10223	513.10	717.57	6.8238	0.79803	1.0985	532.76	-0.21225	3.2464e-05	0.048948	vapor
420.00	2.0000	9.6408	0.10373	521.11	728.57	6.8398	0.80040	1.1007	536.38	-0.23233	3.2781e-05	0.049509	vapor
430.00	2.0000	9.5041	0.10522	529.15	739.58	6.8556	0.80279	1.1030	539.96	-0.25167	3.3095e-05	0.050069	vapor
440.00	2.0000	9.3711	0.10671	537.20	750.63	6.8712	0.80518	1.1053	543.51	-0.27027	3.3407e-05	0.050629	vapor
450.00	2.0000	9.2419	0.10820	545.28	761.69	6.8866	0.80759	1.1076	547.04	-0.28820	3.3717e-05	0.051187	vapor
460.00	2.0000	9.1162	0.10969	553.39	772.78	6.9018	0.81000	1.1099	550.54	-0.30546	3.4026e-05	0.051745	vapor
470.00	2.0000	8.9940	0.11119	561.52	783.89	6.9168	0.81242	1.1122	554.00	-0.32210	3.4333e-05	0.052301	vapor
480.00	2.0000	8.8749	0.11268	569.67	795.02	6.9317	0.81483	1.1145	557.45	-0.33814	3.4638e-05	0.052857	vapor
490.00	2.0000	8.7590	0.11417	577.84	806.18	6.9464	0.81725	1.1168	560.86	-0.35360	3.4941e-05	0.053412	vapor
500.00	2.0000	8.6461	0.11566	586.04	817.36	6.9610	0.81967	1.1191	564.25	-0.36852	3.5242e-05	0.053965	vapor
510.00	2.0000	8.5361	0.11715	594.26	828.56	6.9754	0.82208	1.1214	567.62	-0.38292	3.5542e-05	0.054518	vapor
520.00	2.0000	8.4289	0.11864	602.51	839.78	6.9896	0.82449	1.1238	570.96	-0.39681	3.5840e-05	0.055070	vapor
530.00	2.0000	8.3244	0.12013	610.78	851.03	7.0037	0.82688	1.1261	574.27	-0.41023	3.6136e-05	0.055620	vapor
540.00	2.0000	8.2224	0.12162	619.07	862.31	7.0177	0.82928	1.1284	577.57	-0.42318	3.6431e-05	0.056169	vapor
550.00	2.0000	8.1229	0.12311	627.38	873.60	7.0315	0.83166	1.1307	580.84	-0.43570	3.6725e-05	0.056717	vapor
560.00	2.0000	8.0258	0.12460	635.72	884.92	7.0451	0.83403	1.1330	584.09	-0.44780	3.7016e-05	0.057264	vapor
570.00	2.0000	7.9310	0.12609	644.09	896.26	7.0587	0.83639	1.1353	587.32	-0.45950	3.7307e-05	0.057810	vapor
580.00	2.0000	7.8384	0.12758	652.47	907.63	7.0721	0.83873	1.1376	590.53	-0.47081	3.7596e-05	0.058354	vapor
590.00	2.0000	7.7480	0.12907	660.88	919.01	7.0853	0.84106	1.1398	593.72	-0.48175	3.7883e-05	0.058897	vapor
600.00	2.0000	7.6596	0.13055	669.31	930.42	7.0985	0.84337	1.1421	596.88	-0.49233	3.8169e-05	0.059439	vapor
610.00	2.0000	7.5733	0.13204	677.77	941.86	7.1115	0.84567	1.1443	600.03	-0.50258	3.8454e-05	0.059979	vapor
620.00	2.0000	7.4888	0.13353	686.25	953.31	7.1244	0.84795	1.1466	603.16	-0.51250	3.8737e-05	0.060518	vapor
630.00	2.0000	7.4063	0.13502	694.75	964.79	7.1372	0.85022	1.1488	606.28	-0.52210	3.9019e-05	0.061056	vapor
640.00	2.0000	7.3255	0.13651	703.27	976.29	7.1498	0.85246	1.1510	609.37	-0.53141	3.9300e-05	0.061592	vapor
650.00	2.0000	7.2465	0.13800	711.81	987.81	7.1624	0.85469	1.1531	612.45	-0.54042	3.9579e-05	0.062127	vapor
660.00	2.0000	7.1692	0.13949	720.38	999.35	7.1748	0.85689	1.1553	615.51	-0.54916	3.9857e-05	0.062660	vapor
670.00	2.0000	7.0936	0.14097	728.97	1010.9	7.1872	0.85908	1.1574	618.55	-0.55764	4.0134e-05	0.063192	vapor
680.00	2.0000	7.0195	0.14246	737.57	1022.5	7.1994	0.86124	1.1595	621.58	-0.56585	4.0410e-05	0.063722	vapor
690.00	2.0000	6.9469	0.14395	746.21	1034.1	7.2115	0.86339	1.1616	624.59	-0.57382	4.0684e-05	0.064251	vapor
700.00	2.0000	6.8759	0.14544	754.86	1045.7	7.2235	0.86551	1.1637	627.58	-0.58156	4.0958e-05	0.064779	vapor
710.00	2.0000	6.8063	0.14692	763.53	1057.4	7.2354	0.86761	1.1658	630.56	-0.58906	4.1230e-05	0.065305	vapor
720.00	2.0000	6.7380	0.14841	772.22	1069.0	7.2472	0.86969	1.1678	633.53	-0.59635	4.1501e-05	0.065829	vapor
730.00	2.0000	6.6712	0.14990	780.94	1080.7	7.2589	0.87175	1.1698	636.47	-0.60342	4.1771e-05	0.066352	vapor
740.00	2.0000	6.6057	0.15139	789.67	1092.4	7.2705	0.87378	1.1718	639.41	-0.61030	4.2040e-05	0.066874	vapor
750.00	2.0000	6.5414	0.15287	798.42	1104.2	7.2821	0.87579	1.1738	642.33	-0.61697	4.2308e-05	0.067394	vapor
760.00	2.0000	6.4784	0.15436	807.20	1115.9	7.2935	0.87778	1.1758	645.24	-0.62346	4.2575e-05	0.067912	vapor
770.00	2.0000	6.4166	0.15585	815.99	1127.7	7.3048	0.87975	1.1777	648.13	-0.62977	4.2840e-05	0.068429	vapor
780.00	2.0000	6.3559	0.15733	824.81	1139.5	7.3161	0.88169	1.1796	651.01	-0.63590	4.3105e-05	0.068944	vapor
790.00	2.0000	6.2964	0.15882	833.64	1151.3	7.3272	0.88362	1.1815	653.87	-0.64186	4.3369e-05	0.069458	vapor
800.00	2.0000	6.2380	0.16031	842.49	1163.1	7.3383	0.88552	1.1834	656.72	-0.64766	4.3631e-05	0.069970	vapor
810.00	2.0000	6.1807	0.16179	851.36	1174.9	7.3493	0.88739	1.1852	659.56	-0.65330	4.3893e-05	0.070481	vapor
820.00	2.0000	6.1245	0.16328	860.25	1186.8	7.3602	0.88925	1.1870	662.39	-0.65879	4.4154e-05	0.070990	vapor
830.00	2.0000	6.0692	0.16477	869.15	1198.7	7.3710	0.89108	1.1889	665.20	-0.66414	4.4414e-05	0.071498	vapor
840.00	2.0000	6.0149	0.16625	878.08	1210.6	7.3817	0.89288	1.1906	668.01	-0.66934	4.4673e-05	0.072004	vapor
850.00	2.0000	5.9616	0.16774	887.02	1222.5	7.3924	0.89467	1.1924	670.80	-0.67441	4.4931e-05	0.072508	vapor
860.00	2.0000	5.9093	0.16923	895.98	1234.4	7.4030	0.89643	1.1941	673.58	-0.67934	4.5188e-05	0.073012	vapor
870.00	2.0000	5.8578	0.17071	904.96	1246.4	7.4135	0.89818	1.1958	676.34	-0.68415	4.5444e-05	0.073513	vapor
880.00	2.0000	5.8073	0.17220	913.95	1258.3	7.4239	0.89990	1.1975	679.10	-0.68883	4.5700e-05	0.074013	vapor
890.00	2.0000	5.7576	0.17368	922.96	1270.3	7.4342	0.90159	1.1992	681.84	-0.69340	4.5955e-05	0.074512	vapor
900.00	2.0000	5.7087	0.17517	931.99	1282.3	7.4445	0.90327	1.2009	684.57	-0.69785	4.6208e-05	0.075009	vapor
910.00	2.0000	5.6607	0.17666	941.04	1294.3	7.4547	0.90492	1.2025	687.29	-0.70218	4.6461e-05	0.075504	vapor
920.00	2.0000	5.6135	0.17814	950.10	1306.4	7.4648	0.90656	1.2041	690.01	-0.70641	4.6713e-05	0.075998	vapor
930.00	2.0000	5.5671	0.17963	959.18	1318.4	7.4749	0.90817	1.2057	692.70	-0.71054	4.6965e-05	0.076491	vapor
940.00	2.0000	5.5214	0.18111	968.27	1330.5	7.4849	0.90976	1.2073	695.39	-0.71456	4.7215e-05	0.076982	vapor
950.00	2.0000	5.4765	0.18260	977.38	1342.6	7.4948	0.91133	1.2088	698.07	-0.71849	4.7465e-05	0.077472	vapor
960.00	2.0000	5.4323	0.18409	986.50	1354.7	7.5046	0.91288	1.2104	700.74	-0.72232	4.7714e-05	0.077960	vapor
970.00	2.0000	5.3888	0.18557	995.64	1366.8	7.5144	0.91441	1.2119	703.40	-0.72607	4.7962e-05	0.078447	vapor
980.00	2.0000	5.3460	0.18706	1004.8	1378.9	7.5241	0.91592	1.2134	706.05	-0.72972	4.8210e-05	0.078932	vapor
990.00	2.0000	5.3039	0.18854	1014.0	1391.1	7.5338	0.91741	1.2148	708.69	-0.73328	4.8457e-05	0.079416	vapor
1000.0	2.0000	5.2624	0.19003	1023.2	1403.2	7.5434	0.91888	1.2163	711.32	-0.73676	4.8703e-05	0.079899	vapor
1010.0	2.0000	5.2216	0.19151	1032.4	1415.4	7.5529	0.92033	1.2177	713.94	-0.74017	4.8948e-05	0.080380	vapor
1020.0	2.0000	5.1814	0.19300	1041.6	1427.6	7.5624	0.92176	1.2191	716.55	-0.74349	4.9193e-05	0.080860	vapor
1030.0	2.0000	5.1418	0.19448	1050.8	1439.8	7.5718	0.92317	1.2205	719.15	-0.74673	4.9437e-05	0.081338	vapor
1040.0	2.0000	5.1028	0.19597	1060.0	1452.0	7.5811	0.92456	1.2219	721.74	-0.74990	4.9680e-05	0.081815	vapor
1050.0	2.0000	5.0644	0.19745	1069.3	1464.2	7.5904	0.92594	1.2233	724.32	-0.75300	4.9923e-05	0.082291	vapor
1060.0	2.0000	5.0266	0.19894	1078.6	1476.4	7.5996	0.92729	1.2246	726.89	-0.75603	5.0165e-05	0.082765	vapor
1070.0	2.0000	4.9894	0.20043	1087.8	1488.7	7.6087	0.92863	1.2259	729.46	-0.75900	5.0406e-05	0.083238	vapor
1080.0	2.0000	4.9527	0.20191	1097.1	1501.0	7.6178	0.92995	1.2272	732.01	-0.76189	5.0647e-05	0.083710	vapor
1090.0	2.0000	4.9165	0.20340	1106.4	1513.2	7.6269	0.93125	1.2285	734.56	-0.76473	5.0887e-05	0.084180	vapor
1100.0	2.0000	4.8809	0.20488	1115.8	1525.5	7.6359	0.93254	1.2298	737.10	-0.76750	5.1127e-05	0.084649	vapor
1110.0	2.0000	4.8458	0.20637	1125.1	1537.8	7.6448	0.93381	1.2311	739.62	-0.77021	5.1366e-05	0.085117	vapor
1120.0	2.0000	4.8111	0.20785	1134.4	1550.1	7.6537	0.93506	1.2323	742.15	-0.77286	5.1604e-05	0.085583	vapor
1130.0	2.0000	4.7770	0.20934	1143.8	1562.5	7.6625	0.93629	1.2335	744.66	-0.77545	5.1842e-05	0.086048	vapor
1140.0	2.0000	4.7433	0.21082	1153.2	1574.8	7.6712	0.93751	1.2347	747.16	-0.77799	5.2079e-05	0.086512	vapor
1150.0	2.0000	4.7102	0.21231	1162.6	1587.2	7.6800	0.93872	1.2359	749.66	-0.78047	5.2316e-05	0.086975	vapor
1160.0	2.0000	4.6775	0.21379	1172.0	1599.5	7.6886	0.93990	1.2371	752.14	-0.78290	5.2551e-05	0.087436	vapor
1170.0	2.0000	4.6452	0.21528	1181.4	1611.9	7.6972	0.94107	1.2383	754.62	-0.78528	5.2787e-05	0.087896	vapor
1180.0	2.0000	4.6134	0.21676	1190.8	1624.3	7.7058	0.94223	1.2394	757.10	-0.78761	5.3022e-05	0.088355	vapor
1190.0	2.0000	4.5820	0.21825	1200.2	1636.7	7.7143	0.94337	1.2405	759.56	-0.78990	5.3256e-05	0.088813	vapor
1200.0	2.0000	4.5510	0.21973	1209.7	1649.1	7.7227	0.94449	1.2417	762.02	-0.79213	5.3490e-05	0.089270	vapor
1210.0	2.0000	4.5205	0.22122	1219.1	1661.5	7.7311	0.94560	1.2428	764.46	-0.79432	5.3723e-05	0.089725	vapor
1220.0	2.0000	4.4903	0.22270	1228.6	1674.0	7.7395	0.94670	1.2438	766.91	-0.79646	5.3956e-05	0.090179	vapor
1230.0	2.0000	4.4606	0.22419	1238.0	1686.4	7.7478	0.94778	1.2449	769.34	-0.79856	5.4188e-05	0.090633	vapor
1240.0	2.0000	4.4312	0.22567	1247.5	1698.9	7.7561	0.94885	1.2460	771.76	-0.80062	5.4420e-05	0.091085	vapor
1250.0	2.0000	4.4023	0.22716	1257.0	1711.3	7.7643	0.94990	1.2470	774.18	-0.80264	5.4651e-05	0.091535	vapor
1260.0	2.0000	4.3737	0.22864	1266.5	1723.8	7.7724	0.95094	1.2480	776.59	-0.80461	5.4882e-05	0.091985	vapor
1270.0	2.0000	4.3455	0.23013	1276.0	1736.3	7.7805	0.95197	1.2491	779.00	-0.80655	5.5112e-05	0.092434	vapor
1280.0	2.0000	4.3176	0.23161	1285.6	1748.8	7.7886	0.95298	1.2501	781.39	-0.80844	5.5342e-05	0.092881	vapor
1290.0	2.0000	4.2901	0.23309	1295.1	1761.3	7.7966	0.95398	1.2511	783.78	-0.81030	5.5571e-05	0.093328	vapor
1300.0	2.0000	4.2629	0.23458	1304.7	1773.8	7.8046	0.95497	1.2520	786.17	-0.81213	5.5800e-05	0.093773	vapor
1310.0	2.0000	4.2361	0.23606	1314.2	1786.3	7.8126	0.95594	1.2530	788.54	-0.81391	5.6029e-05	0.094218	vapor
1320.0	2.0000	4.2097	0.23755	1323.8	1798.9	7.8205	0.95691	1.2540	790.91	-0.81567	5.6256e-05	0.094661	vapor
1330.0	2.0000	4.1835	0.23903	1333.3	1811.4	7.8283	0.95786	1.2549	793.27	-0.81739	5.6484e-05	0.095103	vapor
1340.0	2.0000	4.1577	0.24052	1342.9	1824.0	7.8361	0.95879	1.2558	795.63	-0.81907	5.6711e-05	0.095544	vapor
1350.0	2.0000	4.1322	0.24200	1352.5	1836.5	7.8439	0.95972	1.2568	797.97	-0.82072	5.6938e-05	0.095985	vapor
1360.0	2.0000	4.1070	0.24349	1362.1	1849.1	7.8516	0.96063	1.2577	800.31	-0.82234	5.7164e-05	0.096424	vapor
1370.0	2.0000	4.0821	0.24497	1371.7	1861.7	7.8593	0.96154	1.2586	802.65	-0.82393	5.7389e-05	0.096862	vapor
1380.0	2.0000	4.0575	0.24646	1381.4	1874.3	7.8669	0.96243	1.2594	804.98	-0.82549	5.7615e-05	0.097299	vapor
1390.0	2.0000	4.0332	0.24794	1391.0	1886.9	7.8745	0.96331	1.2603	807.30	-0.82702	5.7840e-05	0.097735	vapor
1400.0	2.0000	4.0092	0.24943	1400.6	1899.5	7.8821	0.96418	1.2612	809.61	-0.82852	5.8064e-05	0.098171	vapor
1410.0	2.0000	3.9855	0.25091	1410.3	1912.1	7.8896	0.96503	1.2620	811.92	-0.83000	5.8288e-05	0.098605	vapor
1420.0	2.0000	3.9621	0.25239	1419.9	1924.7	7.8971	0.96588	1.2629	814.22	-0.83144	5.8512e-05	0.099038	vapor
1430.0	2.0000	3.9389	0.25388	1429.6	1937.4	7.9045	0.96672	1.2637	816.52	-0.83286	5.8735e-05	0.099471	vapor
1440.0	2.0000	3.9160	0.25536	1439.3	1950.0	7.9119	0.96754	1.2645	818.81	-0.83425	5.8958e-05	0.099903	vapor
1450.0	2.0000	3.8934	0.25685	1448.9	1962.6	7.9193	0.96836	1.2653	821.09	-0.83562	5.9181e-05	0.10033	vapor
1460.0	2.0000	3.8710	0.25833	1458.6	1975.3	7.9266	0.96917	1.2661	823.37	-0.83696	5.9403e-05	0.10076	vapor
1470.0	2.0000	3.8489	0.25982	1468.3	1988.0	7.9339	0.96996	1.2669	825.64	-0.83827	5.9625e-05	0.10119	vapor
1480.0	2.0000	3.8270	0.26130	1478.0	2000.6	7.9411	0.97075	1.2677	827.91	-0.83957	5.9846e-05	0.10162	vapor
1490.0	2.0000	3.8054	0.26279	1487.7	2013.3	7.9483	0.97153	1.2685	830.17	-0.84083	6.0067e-05	0.10205	vapor
1500.0	2.0000	3.7840	0.26427	1497.5	2026.0	7.9555	0.97230	1.2692	832.42	-0.84208	6.0288e-05	0.10247	vapor
1510.0	2.0000	3.7629	0.26575	1507.2	2038.7	7.9627	0.97306	1.2700	834.67	-0.84330	6.0508e-05	0.10290	vapor
1520.0	2.0000	3.7420	0.26724	1516.9	2051.4	7.9698	0.97380	1.2707	836.91	-0.84450	6.0728e-05	0.10332	vapor
1530.0	2.0000	3.7213	0.26872	1526.7	2064.1	7.9768	0.97455	1.2715	839.14	-0.84568	6.0948e-05	0.10375	vapor
1540.0	2.0000	3.7009	0.27021	1536.4	2076.8	7.9839	0.97528	1.2722	841.37	-0.84684	6.1167e-05	0.10417	vapor
1550.0	2.0000	3.6806	0.27169	1546.2	2089.6	7.9909	0.97600	1.2729	843.60	-0.84797	6.1386e-05	0.10459	vapor
1560.0	2.0000	3.6606	0.27318	1555.9	2102.3	7.9978	0.97672	1.2736	845.82	-0.84909	6.1604e-05	0.10501	vapor
1570.0	2.0000	3.6409	0.27466	1565.7	2115.0	8.0048	0.97742	1.2743	848.03	-0.85018	6.1823e-05	0.10543	vapor
1580.0	2.0000	3.6213	0.27614	1575.5	2127.8	8.0117	0.97812	1.2750	850.24	-0.85126	6.2041e-05	0.10585	vapor
1590.0	2.0000	3.6019	0.27763	1585.3	2140.5	8.0185	0.97881	1.2757	852.44	-0.85232	6.2258e-05	0.10627	vapor
1600.0	2.0000	3.5828	0.27911	1595.1	2153.3	8.0253	0.97949	1.2764	854.63	-0.85335	6.2476e-05	0.10669	vapor
1610.0	2.0000	3.5638	0.28060	1604.9	2166.1	8.0321	0.98017	1.2771	856.82	-0.85437	6.2693e-05	0.10711	vapor
1620.0	2.0000	3.5451	0.28208	1614.7	2178.8	8.0389	0.98083	1.2777	859.01	-0.85537	6.2909e-05	0.10753	vapor
1630.0	2.0000	3.5265	0.28357	1624.5	2191.6	8.0456	0.98149	1.2784	861.19	-0.85636	6.3126e-05	0.10794	vapor
1640.0	2.0000	3.5082	0.28505	1634.3	2204.4	8.0523	0.98214	1.2790	863.36	-0.85732	6.3342e-05	0.10836	vapor
1650.0	2.0000	3.4900	0.28653	1644.1	2217.2	8.0590	0.98279	1.2797	865.53	-0.85827	6.3557e-05	0.10877	vapor
1660.0	2.0000	3.4720	0.28802	1654.0	2230.0	8.0657	0.98342	1.2803	867.70	-0.85921	6.3773e-05	0.10918	vapor
1670.0	2.0000	3.4542	0.28950	1663.8	2242.8	8.0723	0.98405	1.2809	869.85	-0.86012	6.3988e-05	0.10960	vapor
1680.0	2.0000	3.4366	0.29099	1673.6	2255.6	8.0788	0.98467	1.2815	872.01	-0.86102	6.4203e-05	0.11001	vapor
1690.0	2.0000	3.4191	0.29247	1683.5	2268.4	8.0854	0.98529	1.2822	874.16	-0.86191	6.4418e-05	0.11042	vapor
1700.0	2.0000	3.4019	0.29395	1693.4	2281.3	8.0919	0.98590	1.2828	876.30	-0.86278	6.4632e-05	0.11083	vapor
