Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
270.00	1.5000	10.593	0.094403	361.21	502.82	6.2721	0.72654	0.99111	440.27	0.53862	3.2421e-05	0.046381	vapor
280.00	1.5000	10.400	0.096150	368.52	512.74	6.2902	0.72964	0.99401	444.05	0.50013	3.2844e-05	0.047177	vapor
290.00	1.5000	10.215	0.097897	375.85	522.70	6.3080	0.73273	0.99691	447.79	0.46343	3.3263e-05	0.047971	vapor
300.00	1.5000	10.036	0.099644	383.22	532.68	6.3256	0.73579	0.99979	451.49	0.42839	3.3680e-05	0.048764	vapor
310.00	1.5000	9.8630	0.10139	390.61	542.69	6.3429	0.73883	1.0027	455.16	0.39493	3.4093e-05	0.049555	vapor
320.00	1.5000	9.6961	0.10313	398.03	552.73	6.3600	0.74183	1.0055	458.79	0.36295	3.4503e-05	0.050344	vapor
330.00	1.5000	9.5348	0.10488	405.49	562.80	6.3768	0.74480	1.0083	462.39	0.33237	3.4911e-05	0.051131	vapor
340.00	1.5000	9.3788	0.10662	412.97	572.90	6.3934	0.74773	1.0111	465.96	0.30311	3.5315e-05	0.051916	vapor
350.00	1.5000	9.2279	0.10837	420.48	583.03	6.4098	0.75063	1.0139	469.50	0.27509	3.5716e-05	0.052698	vapor
360.00	1.5000	9.0818	0.11011	428.01	593.18	6.4260	0.75349	1.0166	473.00	0.24825	3.6115e-05	0.053478	vapor
370.00	1.5000	8.9403	0.11185	435.58	603.36	6.4419	0.75630	1.0193	476.48	0.22251	3.6510e-05	0.054255	vapor
380.00	1.5000	8.8031	0.11360	443.17	613.56	6.4577	0.75908	1.0220	479.93	0.19783	3.6903e-05	0.055030	vapor
390.00	1.5000	8.6702	0.11534	450.79	623.80	6.4732	0.76182	1.0246	483.35	0.17414	3.7294e-05	0.055801	vapor
400.00	1.5000	8.5412	0.11708	458.44	634.06	6.4886	0.76451	1.0272	486.75	0.15139	3.7681e-05	0.056570	vapor
410.00	1.5000	8.4160	0.11882	466.11	644.34	6.5037	0.76716	1.0297	490.12	0.12953	3.8067e-05	0.057335	vapor
420.00	1.5000	8.2945	0.12056	473.81	654.65	6.5187	0.76976	1.0322	493.47	0.10852	3.8449e-05	0.058098	vapor
430.00	1.5000	8.1764	0.12230	481.53	664.98	6.5335	0.77233	1.0347	496.79	0.088314	3.8830e-05	0.058857	vapor
440.00	1.5000	8.0617	0.12404	489.28	675.34	6.5481	0.77484	1.0371	500.09	0.068866	3.9207e-05	0.059613	vapor
450.00	1.5000	7.9502	0.12578	497.05	685.73	6.5626	0.77732	1.0395	503.36	0.050142	3.9583e-05	0.060366	vapor
460.00	1.5000	7.8417	0.12752	504.85	696.13	6.5769	0.77975	1.0419	506.61	0.032104	3.9956e-05	0.061115	vapor
470.00	1.5000	7.7361	0.12926	512.67	706.56	6.5910	0.78214	1.0442	509.84	0.014721	4.0327e-05	0.061861	vapor
480.00	1.5000	7.6334	0.13100	520.51	717.02	6.6050	0.78448	1.0465	513.05	-0.0020408	4.0696e-05	0.062603	vapor
490.00	1.5000	7.5334	0.13274	528.38	727.49	6.6188	0.78678	1.0487	516.24	-0.018210	4.1062e-05	0.063342	vapor
500.00	1.5000	7.4360	0.13448	536.27	737.99	6.6325	0.78904	1.0509	519.41	-0.033816	4.1427e-05	0.064077	vapor
510.00	1.5000	7.3411	0.13622	544.18	748.51	6.6460	0.79126	1.0531	522.56	-0.048885	4.1789e-05	0.064809	vapor
520.00	1.5000	7.2485	0.13796	552.11	759.05	6.6594	0.79343	1.0552	525.68	-0.063441	4.2149e-05	0.065537	vapor
530.00	1.5000	7.1583	0.13970	560.07	769.61	6.6726	0.79556	1.0572	528.79	-0.077508	4.2508e-05	0.066261	vapor
540.00	1.5000	7.0704	0.14144	568.04	780.20	6.6857	0.79766	1.0593	531.89	-0.091108	4.2864e-05	0.066982	vapor
550.00	1.5000	6.9845	0.14317	576.04	790.80	6.6987	0.79971	1.0613	534.96	-0.10426	4.3218e-05	0.067699	vapor
560.00	1.5000	6.9008	0.14491	584.06	801.42	6.7115	0.80172	1.0632	538.01	-0.11699	4.3571e-05	0.068412	vapor
570.00	1.5000	6.8190	0.14665	592.09	812.07	6.7242	0.80370	1.0652	541.05	-0.12931	4.3922e-05	0.069122	vapor
580.00	1.5000	6.7391	0.14839	600.15	822.73	6.7367	0.80564	1.0671	544.07	-0.14125	4.4270e-05	0.069828	vapor
590.00	1.5000	6.6612	0.15012	608.22	833.41	6.7492	0.80754	1.0689	547.07	-0.15281	4.4617e-05	0.070530	vapor
600.00	1.5000	6.5850	0.15186	616.31	844.10	6.7615	0.80940	1.0707	550.06	-0.16401	4.4962e-05	0.071228	vapor
610.00	1.5000	6.5105	0.15360	624.42	854.82	6.7737	0.81123	1.0725	553.03	-0.17487	4.5306e-05	0.071923	vapor
620.00	1.5000	6.4377	0.15534	632.55	865.56	6.7858	0.81302	1.0743	555.99	-0.18540	4.5648e-05	0.072613	vapor
630.00	1.5000	6.3665	0.15707	640.70	876.31	6.7978	0.81478	1.0760	558.93	-0.19562	4.5988e-05	0.073300	vapor
640.00	1.5000	6.2969	0.15881	648.86	887.07	6.8096	0.81650	1.0777	561.85	-0.20554	4.6326e-05	0.073984	vapor
650.00	1.5000	6.2287	0.16055	657.04	897.86	6.8214	0.81819	1.0793	564.76	-0.21517	4.6663e-05	0.074663	vapor
660.00	1.5000	6.1621	0.16228	665.24	908.66	6.8330	0.81985	1.0810	567.65	-0.22452	4.6998e-05	0.075339	vapor
670.00	1.5000	6.0969	0.16402	673.45	919.48	6.8445	0.82147	1.0826	570.53	-0.23361	4.7332e-05	0.076011	vapor
680.00	1.5000	6.0330	0.16576	681.68	930.31	6.8560	0.82307	1.0841	573.39	-0.24244	4.7664e-05	0.076679	vapor
690.00	1.5000	5.9705	0.16749	689.92	941.16	6.8673	0.82463	1.0857	576.25	-0.25102	4.7995e-05	0.077344	vapor
700.00	1.5000	5.9092	0.16923	698.18	952.03	6.8785	0.82617	1.0872	579.08	-0.25937	4.8324e-05	0.078005	vapor
710.00	1.5000	5.8492	0.17096	706.46	962.90	6.8896	0.82768	1.0886	581.90	-0.26749	4.8652e-05	0.078662	vapor
720.00	1.5000	5.7904	0.17270	714.75	973.80	6.9007	0.82915	1.0901	584.71	-0.27539	4.8978e-05	0.079316	vapor
