Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
230.00	0.10000	0.43237	2.3128	2703.5	2934.8	7.9572	1.5095	1.9822	549.99	18.874	1.7398e-05	0.036171	vapor
240.00	0.10000	0.42382	2.3595	2718.7	2954.6	7.9962	1.5138	1.9856	555.28	17.619	1.7809e-05	0.037165	vapor
250.00	0.10000	0.41560	2.4062	2733.9	2974.5	8.0346	1.5184	1.9893	560.50	16.488	1.8220e-05	0.038174	vapor
260.00	0.10000	0.40770	2.4528	2749.2	2994.4	8.0723	1.5233	1.9934	565.65	15.465	1.8633e-05	0.039198	vapor
270.00	0.10000	0.40011	2.4993	2764.5	3014.4	8.1094	1.5283	1.9978	570.74	14.536	1.9046e-05	0.040235	vapor
280.00	0.10000	0.39280	2.5459	2779.8	3034.4	8.1459	1.5336	2.0025	575.77	13.690	1.9460e-05	0.041285	vapor
290.00	0.10000	0.38575	2.5924	2795.2	3054.4	8.1818	1.5390	2.0074	580.74	12.916	1.9875e-05	0.042348	vapor
300.00	0.10000	0.37895	2.6388	2810.6	3074.5	8.2172	1.5445	2.0124	585.66	12.207	2.0290e-05	0.043423	vapor
310.00	0.10000	0.37240	2.6853	2826.2	3094.7	8.2520	1.5502	2.0176	590.52	11.554	2.0706e-05	0.044510	vapor
320.00	0.10000	0.36607	2.7317	2841.7	3114.9	8.2864	1.5559	2.0230	595.34	10.953	2.1122e-05	0.045608	vapor
330.00	0.10000	0.35995	2.7782	2857.3	3135.1	8.3202	1.5618	2.0285	600.10	10.397	2.1538e-05	0.046717	vapor
340.00	0.10000	0.35404	2.8246	2873.0	3155.5	8.3536	1.5678	2.0341	604.82	9.8817	2.1954e-05	0.047837	vapor
350.00	0.10000	0.34832	2.8710	2888.7	3175.8	8.3866	1.5738	2.0399	609.48	9.4036	2.2371e-05	0.048967	vapor
360.00	0.10000	0.34278	2.9173	2904.5	3196.3	8.4191	1.5799	2.0457	614.11	8.9589	2.2787e-05	0.050107	vapor
370.00	0.10000	0.33742	2.9637	2920.4	3216.7	8.4512	1.5861	2.0516	618.68	8.5444	2.3203e-05	0.051256	vapor
380.00	0.10000	0.33222	3.0100	2936.3	3237.3	8.4829	1.5923	2.0576	623.22	8.1573	2.3619e-05	0.052415	vapor
390.00	0.10000	0.32719	3.0564	2952.3	3257.9	8.5142	1.5986	2.0637	627.71	7.7953	2.4035e-05	0.053583	vapor
400.00	0.10000	0.32230	3.1027	2968.3	3278.6	8.5452	1.6049	2.0698	632.16	7.4562	2.4451e-05	0.054760	vapor
410.00	0.10000	0.31756	3.1490	2984.4	3299.3	8.5757	1.6113	2.0761	636.57	7.1380	2.4866e-05	0.055946	vapor
420.00	0.10000	0.31296	3.1953	3000.6	3320.1	8.6059	1.6178	2.0823	640.95	6.8390	2.5280e-05	0.057141	vapor
430.00	0.10000	0.30849	3.2416	3016.8	3340.9	8.6358	1.6243	2.0887	645.28	6.5576	2.5694e-05	0.058343	vapor
440.00	0.10000	0.30414	3.2879	3033.1	3361.9	8.6653	1.6308	2.0951	649.58	6.2925	2.6108e-05	0.059554	vapor
450.00	0.10000	0.29992	3.3342	3049.4	3382.8	8.6946	1.6374	2.1015	653.84	6.0424	2.6521e-05	0.060773	vapor
460.00	0.10000	0.29582	3.3805	3065.8	3403.9	8.7235	1.6440	2.1080	658.07	5.8062	2.6933e-05	0.061999	vapor
470.00	0.10000	0.29182	3.4267	3082.3	3425.0	8.7521	1.6507	2.1146	662.26	5.5829	2.7345e-05	0.063233	vapor
480.00	0.10000	0.28793	3.4730	3098.9	3446.2	8.7804	1.6574	2.1211	666.42	5.3715	2.7755e-05	0.064474	vapor
490.00	0.10000	0.28415	3.5193	3115.5	3467.4	8.8084	1.6641	2.1278	670.54	5.1711	2.8165e-05	0.065723	vapor
500.00	0.10000	0.28046	3.5655	3132.2	3488.7	8.8361	1.6709	2.1344	674.64	4.9811	2.8575e-05	0.066979	vapor
510.00	0.10000	0.27687	3.6118	3148.9	3510.1	8.8636	1.6777	2.1411	678.70	4.8007	2.8983e-05	0.068242	vapor
520.00	0.10000	0.27337	3.6580	3165.8	3531.6	8.8908	1.6845	2.1479	682.73	4.6293	2.9391e-05	0.069511	vapor
530.00	0.10000	0.26996	3.7043	3182.6	3553.1	8.9178	1.6914	2.1547	686.73	4.4662	2.9797e-05	0.070787	vapor
540.00	0.10000	0.26663	3.7505	3199.6	3574.7	8.9445	1.6982	2.1615	690.70	4.3110	3.0203e-05	0.072070	vapor
550.00	0.10000	0.26338	3.7968	3216.6	3596.3	8.9709	1.7051	2.1683	694.64	4.1631	3.0608e-05	0.073359	vapor
560.00	0.10000	0.26021	3.8430	3233.7	3618.0	8.9972	1.7121	2.1752	698.55	4.0221	3.1012e-05	0.074654	vapor
570.00	0.10000	0.25712	3.8892	3250.9	3639.8	9.0232	1.7190	2.1821	702.44	3.8875	3.1415e-05	0.075956	vapor
580.00	0.10000	0.25410	3.9354	3268.1	3661.7	9.0489	1.7260	2.1890	706.30	3.7591	3.1816e-05	0.077263	vapor
590.00	0.10000	0.25115	3.9817	3285.4	3683.6	9.0745	1.7330	2.1959	710.13	3.6363	3.2217e-05	0.078577	vapor
600.00	0.10000	0.24827	4.0279	3302.8	3705.6	9.0998	1.7400	2.2029	713.93	3.5189	3.2617e-05	0.079896	vapor
610.00	0.10000	0.24545	4.0741	3320.2	3727.6	9.1249	1.7470	2.2099	717.71	3.4066	3.3016e-05	0.081221	vapor
620.00	0.10000	0.24270	4.1203	3337.7	3749.8	9.1499	1.7541	2.2168	721.47	3.2991	3.3413e-05	0.082551	vapor
630.00	0.10000	0.24001	4.1665	3355.3	3772.0	9.1746	1.7611	2.2239	725.20	3.1960	3.3810e-05	0.083887	vapor
640.00	0.10000	0.23738	4.2127	3373.0	3794.3	9.1991	1.7682	2.2309	728.91	3.0973	3.4205e-05	0.085228	vapor
650.00	0.10000	0.23480	4.2590	3390.7	3816.6	9.2234	1.7753	2.2379	732.59	3.0026	3.4600e-05	0.086575	vapor
660.00	0.10000	0.23228	4.3052	3408.5	3839.0	9.2476	1.7823	2.2449	736.25	2.9117	3.4993e-05	0.087926	vapor
670.00	0.10000	0.22981	4.3514	3426.4	3861.5	9.2716	1.7894	2.2520	739.89	2.8244	3.5385e-05	0.089283	vapor
680.00	0.10000	0.22740	4.3976	3444.3	3884.0	9.2954	1.7965	2.2590	743.51	2.7405	3.5776e-05	0.090644	vapor
690.00	0.10000	0.22503	4.4438	3462.3	3906.7	9.3190	1.8036	2.2661	747.10	2.6600	3.6166e-05	0.092010	vapor
700.00	0.10000	0.22272	4.4900	3480.4	3929.4	9.3424	1.8107	2.2731	750.67	2.5825	3.6554e-05	0.093381	vapor
710.00	0.10000	0.22045	4.5362	3498.5	3952.1	9.3657	1.8178	2.2802	754.23	2.5079	3.6942e-05	0.094757	vapor
720.00	0.10000	0.21823	4.5824	3516.7	3975.0	9.3888	1.8249	2.2873	757.76	2.4361	3.7328e-05	0.096137	vapor
730.00	0.10000	0.21605	4.6286	3535.0	3997.9	9.4117	1.8319	2.2943	761.27	2.3670	3.7713e-05	0.097522	vapor
740.00	0.10000	0.21392	4.6747	3553.4	4020.9	9.4345	1.8390	2.3014	764.76	2.3004	3.8097e-05	0.098911	vapor
750.00	0.10000	0.21182	4.7209	3571.8	4043.9	9.4572	1.8461	2.3084	768.24	2.2362	3.8480e-05	0.10030	vapor
760.00	0.10000	0.20977	4.7671	3590.3	4067.0	9.4797	1.8531	2.3154	771.69	2.1743	3.8862e-05	0.10170	vapor
770.00	0.10000	0.20776	4.8133	3608.9	4090.2	9.5020	1.8602	2.3224	775.13	2.1146	3.9242e-05	0.10310	vapor
780.00	0.10000	0.20578	4.8595	3627.5	4113.5	9.5242	1.8672	2.3295	778.54	2.0570	3.9621e-05	0.10451	vapor
790.00	0.10000	0.20384	4.9057	3646.2	4136.8	9.5462	1.8742	2.3365	781.95	2.0014	4.0000e-05	0.10592	vapor
800.00	0.10000	0.20194	4.9519	3665.0	4160.2	9.5681	1.8812	2.3434	785.33	1.9477	4.0376e-05	0.10733	vapor
810.00	0.10000	0.20008	4.9981	3683.9	4183.7	9.5899	1.8882	2.3504	788.69	1.8958	4.0752e-05	0.10875	vapor
820.00	0.10000	0.19825	5.0443	3702.8	4207.2	9.6115	1.8952	2.3574	792.04	1.8456	4.1127e-05	0.11017	vapor
830.00	0.10000	0.19645	5.0904	3721.8	4230.8	9.6330	1.9021	2.3643	795.38	1.7971	4.1500e-05	0.11160	vapor
840.00	0.10000	0.19468	5.1366	3740.8	4254.5	9.6544	1.9091	2.3712	798.69	1.7502	4.1872e-05	0.11303	vapor
850.00	0.10000	0.19295	5.1828	3760.0	4278.2	9.6757	1.9160	2.3781	801.99	1.7049	4.2243e-05	0.11446	vapor
860.00	0.10000	0.19124	5.2290	3779.2	4302.1	9.6968	1.9229	2.3850	805.28	1.6609	4.2613e-05	0.11590	vapor
870.00	0.10000	0.18957	5.2752	3798.4	4325.9	9.7177	1.9297	2.3918	808.55	1.6184	4.2981e-05	0.11733	vapor
880.00	0.10000	0.18792	5.3213	3817.8	4349.9	9.7386	1.9366	2.3986	811.80	1.5772	4.3349e-05	0.11878	vapor
890.00	0.10000	0.18631	5.3675	3837.2	4373.9	9.7593	1.9434	2.4054	815.04	1.5373	4.3715e-05	0.12022	vapor
900.00	0.10000	0.18472	5.4137	3856.6	4398.0	9.7800	1.9502	2.4122	818.26	1.4987	4.4080e-05	0.12167	vapor
910.00	0.10000	0.18315	5.4599	3876.2	4422.2	9.8005	1.9569	2.4189	821.48	1.4612	4.4444e-05	0.12313	vapor
920.00	0.10000	0.18162	5.5061	3895.8	4446.4	9.8209	1.9637	2.4257	824.67	1.4249	4.4806e-05	0.12458	vapor
930.00	0.10000	0.18011	5.5522	3915.5	4470.7	9.8411	1.9704	2.4323	827.85	1.3896	4.5168e-05	0.12604	vapor
940.00	0.10000	0.17862	5.5984	3935.2	4495.0	9.8613	1.9770	2.4390	831.02	1.3555	4.5528e-05	0.12750	vapor
950.00	0.10000	0.17716	5.6446	3955.0	4519.5	9.8813	1.9837	2.4456	834.18	1.3223	4.5887e-05	0.12897	vapor
960.00	0.10000	0.17572	5.6908	3974.9	4543.9	9.9013	1.9903	2.4522	837.32	1.2901	4.6245e-05	0.13043	vapor
970.00	0.10000	0.17431	5.7369	3994.8	4568.5	9.9211	1.9968	2.4588	840.45	1.2588	4.6602e-05	0.13190	vapor
980.00	0.10000	0.17292	5.7831	4014.8	4593.1	9.9408	2.0034	2.4653	843.57	1.2284	4.6958e-05	0.13338	vapor
990.00	0.10000	0.17155	5.8293	4034.9	4617.8	9.9605	2.0099	2.4718	846.67	1.1989	4.7312e-05	0.13485	vapor
1000.0	0.10000	0.17020	5.8754	4055.0	4642.6	9.9800	2.0163	2.4782	849.76	1.1702	4.7665e-05	0.13633	vapor
