Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
530.00	0.20000	0.95786	1.0440	560.71	769.51	7.1969	0.79523	1.0553	526.54	-0.070890	4.2441e-05	0.066168	vapor
540.00	0.20000	0.94608	1.0570	568.68	780.08	7.2100	0.79733	1.0574	529.63	-0.084726	4.2798e-05	0.066890	vapor
550.00	0.20000	0.93459	1.0700	576.66	790.66	7.2229	0.79939	1.0595	532.70	-0.098106	4.3154e-05	0.067608	vapor
560.00	0.20000	0.92337	1.0830	584.67	801.27	7.2358	0.80141	1.0615	535.76	-0.11105	4.3507e-05	0.068323	vapor
570.00	0.20000	0.91242	1.0960	592.69	811.89	7.2484	0.80340	1.0634	538.80	-0.12358	4.3859e-05	0.069034	vapor
580.00	0.20000	0.90173	1.1090	600.74	822.53	7.2610	0.80534	1.0654	541.82	-0.13571	4.4209e-05	0.069741	vapor
590.00	0.20000	0.89128	1.1220	608.80	833.20	7.2734	0.80725	1.0673	544.83	-0.14746	4.4557e-05	0.070444	vapor
600.00	0.20000	0.88108	1.1350	616.88	843.88	7.2857	0.80912	1.0692	547.82	-0.15884	4.4903e-05	0.071144	vapor
610.00	0.20000	0.87110	1.1480	624.99	854.58	7.2979	0.81095	1.0710	550.80	-0.16987	4.5248e-05	0.071839	vapor
620.00	0.20000	0.86135	1.1610	633.11	865.30	7.3100	0.81275	1.0728	553.75	-0.18057	4.5590e-05	0.072531	vapor
630.00	0.20000	0.85181	1.1740	641.24	876.04	7.3219	0.81452	1.0745	556.70	-0.19095	4.5931e-05	0.073219	vapor
640.00	0.20000	0.84249	1.1870	649.40	886.79	7.3338	0.81625	1.0763	559.62	-0.20102	4.6271e-05	0.073904	vapor
650.00	0.20000	0.83336	1.2000	657.57	897.56	7.3455	0.81794	1.0780	562.54	-0.21080	4.6608e-05	0.074584	vapor
660.00	0.20000	0.82443	1.2130	665.76	908.35	7.3571	0.81961	1.0796	565.43	-0.22029	4.6944e-05	0.075261	vapor
670.00	0.20000	0.81569	1.2259	673.96	919.15	7.3686	0.82124	1.0812	568.32	-0.22951	4.7279e-05	0.075934	vapor
680.00	0.20000	0.80714	1.2389	682.18	929.97	7.3800	0.82284	1.0828	571.19	-0.23847	4.7612e-05	0.076604	vapor
690.00	0.20000	0.79876	1.2519	690.42	940.81	7.3914	0.82441	1.0844	574.04	-0.24718	4.7943e-05	0.077269	vapor
700.00	0.20000	0.79055	1.2649	698.67	951.66	7.4026	0.82595	1.0859	576.88	-0.25564	4.8273e-05	0.077931	vapor
