Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
470.00	0.50000	3.5607	0.28084	818.25	958.67	3.3444	0.95708	1.1479	410.41	1.1526	3.3191e-05	0.052606	vapor
480.00	0.50000	3.5132	0.28464	827.85	970.17	3.3598	0.96132	1.1520	413.03	1.1103	3.3533e-05	0.053347	vapor
490.00	0.50000	3.4670	0.28843	837.49	981.71	3.3750	0.96549	1.1561	415.63	1.0697	3.3871e-05	0.054085	vapor
500.00	0.50000	3.4220	0.29223	847.18	993.29	3.3901	0.96958	1.1602	418.21	1.0307	3.4208e-05	0.054819	vapor
510.00	0.50000	3.3781	0.29602	856.90	1004.9	3.4051	0.97360	1.1642	420.77	0.99310	3.4542e-05	0.055551	vapor
520.00	0.50000	3.3353	0.29982	866.67	1016.6	3.4198	0.97755	1.1681	423.32	0.95689	3.4874e-05	0.056279	vapor
530.00	0.50000	3.2937	0.30361	876.47	1028.3	3.4345	0.98143	1.1719	425.86	0.92201	3.5203e-05	0.057004	vapor
540.00	0.50000	3.2530	0.30741	886.31	1040.0	3.4490	0.98524	1.1757	428.37	0.88837	3.5531e-05	0.057725	vapor
550.00	0.50000	3.2134	0.31120	896.19	1051.8	3.4634	0.98899	1.1794	430.88	0.85591	3.5856e-05	0.058444	vapor
560.00	0.50000	3.1747	0.31499	906.10	1063.6	3.4777	0.99267	1.1830	433.37	0.82459	3.6179e-05	0.059159	vapor
570.00	0.50000	3.1369	0.31878	916.06	1075.4	3.4918	0.99628	1.1866	435.84	0.79434	3.6499e-05	0.059871	vapor
580.00	0.50000	3.1000	0.32258	926.04	1087.3	3.5058	0.99983	1.1901	438.30	0.76511	3.6818e-05	0.060579	vapor
590.00	0.50000	3.0640	0.32637	936.06	1099.2	3.5197	1.0033	1.1935	440.75	0.73686	3.7134e-05	0.061285	vapor
600.00	0.50000	3.0288	0.33016	946.12	1111.2	3.5335	1.0067	1.1969	443.18	0.70953	3.7449e-05	0.061987	vapor
610.00	0.50000	2.9945	0.33395	956.21	1123.2	3.5471	1.0101	1.2003	445.60	0.68309	3.7761e-05	0.062686	vapor
620.00	0.50000	2.9609	0.33774	966.34	1135.2	3.5607	1.0134	1.2035	448.00	0.65750	3.8071e-05	0.063382	vapor
630.00	0.50000	2.9280	0.34153	976.49	1147.3	3.5741	1.0167	1.2067	450.40	0.63271	3.8380e-05	0.064075	vapor
640.00	0.50000	2.8959	0.34532	986.68	1159.3	3.5874	1.0199	1.2099	452.78	0.60870	3.8686e-05	0.064765	vapor
650.00	0.50000	2.8644	0.34911	996.90	1171.5	3.6006	1.0230	1.2130	455.14	0.58542	3.8991e-05	0.065451	vapor
660.00	0.50000	2.8337	0.35290	1007.2	1183.6	3.6137	1.0261	1.2161	457.50	0.56285	3.9294e-05	0.066135	vapor
670.00	0.50000	2.8036	0.35669	1017.4	1195.8	3.6267	1.0291	1.2191	459.84	0.54095	3.9594e-05	0.066815	vapor
680.00	0.50000	2.7741	0.36048	1027.7	1208.0	3.6395	1.0321	1.2220	462.17	0.51971	3.9893e-05	0.067492	vapor
690.00	0.50000	2.7453	0.36426	1038.1	1220.2	3.6523	1.0350	1.2249	464.49	0.49908	4.0191e-05	0.068166	vapor
700.00	0.50000	2.7170	0.36805	1048.5	1232.5	3.6650	1.0379	1.2278	466.80	0.47905	4.0486e-05	0.068837	vapor
710.00	0.50000	2.6893	0.37184	1058.9	1244.8	3.6775	1.0407	1.2306	469.10	0.45959	4.0780e-05	0.069505	vapor
720.00	0.50000	2.6622	0.37563	1069.3	1257.1	3.6900	1.0435	1.2333	471.39	0.44068	4.1072e-05	0.070170	vapor
730.00	0.50000	2.6356	0.37942	1079.7	1269.4	3.7024	1.0462	1.2360	473.66	0.42229	4.1362e-05	0.070832	vapor
740.00	0.50000	2.6096	0.38320	1090.2	1281.8	3.7146	1.0489	1.2387	475.92	0.40441	4.1651e-05	0.071491	vapor
750.00	0.50000	2.5840	0.38699	1100.7	1294.2	3.7268	1.0515	1.2413	478.18	0.38702	4.1938e-05	0.072147	vapor
760.00	0.50000	2.5590	0.39078	1111.2	1306.6	3.7389	1.0541	1.2439	480.42	0.37009	4.2223e-05	0.072800	vapor
770.00	0.50000	2.5344	0.39456	1121.8	1319.1	3.7509	1.0566	1.2464	482.65	0.35361	4.2507e-05	0.073450	vapor
780.00	0.50000	2.5103	0.39835	1132.4	1331.6	3.7628	1.0591	1.2489	484.87	0.33756	4.2789e-05	0.074097	vapor
790.00	0.50000	2.4867	0.40214	1143.0	1344.1	3.7746	1.0616	1.2513	487.09	0.32193	4.3070e-05	0.074741	vapor
800.00	0.50000	2.4635	0.40592	1153.6	1356.6	3.7863	1.0640	1.2537	489.29	0.30670	4.3349e-05	0.075382	vapor
