Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
1260.0	0.30000	0.65879	1.5179	1266.7	1722.1	8.3356	0.95063	1.2475	773.32	-0.80307	5.4830e-05	0.091872	vapor
1270.0	0.30000	0.65452	1.5278	1276.2	1734.6	8.3437	0.95166	1.2485	775.73	-0.80505	5.5061e-05	0.092321	vapor
1280.0	0.30000	0.65031	1.5377	1285.8	1747.1	8.3518	0.95268	1.2495	778.14	-0.80699	5.5291e-05	0.092770	vapor
1290.0	0.30000	0.64615	1.5476	1295.3	1759.6	8.3598	0.95368	1.2505	780.54	-0.80889	5.5521e-05	0.093217	vapor
1300.0	0.30000	0.64205	1.5575	1304.8	1772.1	8.3678	0.95467	1.2515	782.93	-0.81076	5.5750e-05	0.093663	vapor
1310.0	0.30000	0.63800	1.5674	1314.4	1784.6	8.3757	0.95565	1.2525	785.32	-0.81259	5.5978e-05	0.094108	vapor
1320.0	0.30000	0.63400	1.5773	1323.9	1797.1	8.3836	0.95661	1.2535	787.70	-0.81438	5.6207e-05	0.094552	vapor
1330.0	0.30000	0.63004	1.5872	1333.5	1809.7	8.3915	0.95756	1.2544	790.07	-0.81614	5.6435e-05	0.094995	vapor
1340.0	0.30000	0.62614	1.5971	1343.1	1822.2	8.3993	0.95850	1.2553	792.43	-0.81786	5.6662e-05	0.095437	vapor
1350.0	0.30000	0.62228	1.6070	1352.7	1834.8	8.4070	0.95943	1.2563	794.79	-0.81955	5.6889e-05	0.095878	vapor
1360.0	0.30000	0.61848	1.6169	1362.3	1847.3	8.4148	0.96035	1.2572	797.14	-0.82120	5.7115e-05	0.096318	vapor
1370.0	0.30000	0.61472	1.6268	1371.9	1859.9	8.4224	0.96125	1.2581	799.49	-0.82283	5.7341e-05	0.096757	vapor
1380.0	0.30000	0.61100	1.6367	1381.5	1872.5	8.4301	0.96214	1.2590	801.82	-0.82442	5.7567e-05	0.097195	vapor
1390.0	0.30000	0.60733	1.6466	1391.1	1885.1	8.4377	0.96303	1.2599	804.16	-0.82599	5.7792e-05	0.097631	vapor
1400.0	0.30000	0.60370	1.6565	1400.8	1897.7	8.4452	0.96390	1.2607	806.48	-0.82752	5.8017e-05	0.098067	vapor
1410.0	0.30000	0.60012	1.6663	1410.4	1910.3	8.4527	0.96476	1.2616	808.80	-0.82902	5.8241e-05	0.098502	vapor
1420.0	0.30000	0.59657	1.6762	1420.1	1922.9	8.4602	0.96561	1.2624	811.11	-0.83050	5.8465e-05	0.098936	vapor
1430.0	0.30000	0.59307	1.6861	1429.7	1935.6	8.4677	0.96645	1.2633	813.42	-0.83195	5.8689e-05	0.099369	vapor
1440.0	0.30000	0.58961	1.6960	1439.4	1948.2	8.4751	0.96727	1.2641	815.71	-0.83337	5.8912e-05	0.099802	vapor
1450.0	0.30000	0.58619	1.7059	1449.1	1960.8	8.4824	0.96809	1.2649	818.01	-0.83477	5.9135e-05	0.10023	vapor
1460.0	0.30000	0.58281	1.7158	1458.8	1973.5	8.4897	0.96890	1.2657	820.29	-0.83613	5.9357e-05	0.10066	vapor
