Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
110.00	1.5000	13.141	0.076098	282.07	396.21	6.2916	0.74823	1.0564	402.26	1.0845	2.1699e-05	0.031570	vapor
120.00	1.5000	12.802	0.078113	289.61	406.78	6.3188	0.74881	1.0563	407.44	1.0028	2.2107e-05	0.032172	vapor
130.00	1.5000	12.480	0.080126	297.15	417.34	6.3453	0.74947	1.0563	412.54	0.92587	2.2510e-05	0.032771	vapor
140.00	1.5000	12.175	0.082136	304.70	427.90	6.3712	0.75023	1.0565	417.57	0.85319	2.2908e-05	0.033367	vapor
150.00	1.5000	11.884	0.084145	312.25	438.47	6.3965	0.75107	1.0568	422.52	0.78447	2.3303e-05	0.033960	vapor
160.00	1.5000	11.607	0.086153	319.81	449.04	6.4212	0.75199	1.0573	427.40	0.71940	2.3694e-05	0.034550	vapor
170.00	1.5000	11.343	0.088158	327.38	459.62	6.4453	0.75301	1.0578	432.21	0.65773	2.4080e-05	0.035137	vapor
180.00	1.5000	11.091	0.090163	334.95	470.20	6.4689	0.75411	1.0585	436.95	0.59921	2.4463e-05	0.035722	vapor
190.00	1.5000	10.850	0.092166	342.54	480.79	6.4920	0.75530	1.0593	441.62	0.54363	2.4843e-05	0.036306	vapor
200.00	1.5000	10.619	0.094168	350.13	491.39	6.5147	0.75657	1.0602	446.23	0.49079	2.5218e-05	0.036887	vapor
210.00	1.5000	10.398	0.096168	357.74	501.99	6.5368	0.75793	1.0612	450.78	0.44050	2.5591e-05	0.037467	vapor
220.00	1.5000	10.187	0.098168	365.36	512.61	6.5586	0.75936	1.0624	455.27	0.39261	2.5959e-05	0.038045	vapor
230.00	1.5000	9.9834	0.10017	372.99	523.24	6.5799	0.76088	1.0636	459.71	0.34697	2.6325e-05	0.038622	vapor
240.00	1.5000	9.7882	0.10216	380.64	533.88	6.6009	0.76247	1.0649	464.09	0.30344	2.6687e-05	0.039198	vapor
250.00	1.5000	9.6005	0.10416	388.30	544.54	6.6214	0.76413	1.0663	468.41	0.26189	2.7047e-05	0.039773	vapor
260.00	1.5000	9.4200	0.10616	395.97	555.21	6.6416	0.76585	1.0678	472.68	0.22221	2.7403e-05	0.040347	vapor
270.00	1.5000	9.2462	0.10815	403.67	565.89	6.6615	0.76765	1.0693	476.90	0.18430	2.7756e-05	0.040920	vapor
280.00	1.5000	9.0788	0.11015	411.38	576.60	6.6810	0.76951	1.0710	481.07	0.14804	2.8106e-05	0.041492	vapor
290.00	1.5000	8.9174	0.11214	419.10	587.31	6.7002	0.77142	1.0727	485.20	0.11336	2.8454e-05	0.042063	vapor
300.00	1.5000	8.7617	0.11413	426.85	598.05	6.7191	0.77340	1.0745	489.27	0.080167	2.8799e-05	0.042634	vapor
310.00	1.5000	8.6113	0.11613	434.61	608.80	6.7377	0.77542	1.0763	493.30	0.048379	2.9141e-05	0.043204	vapor
320.00	1.5000	8.4661	0.11812	442.40	619.58	6.7560	0.77749	1.0782	497.29	0.017923	2.9481e-05	0.043773	vapor
330.00	1.5000	8.3257	0.12011	450.20	630.37	6.7741	0.77961	1.0802	501.24	-0.011269	2.9818e-05	0.044342	vapor
340.00	1.5000	8.1900	0.12210	458.03	641.18	6.7919	0.78177	1.0822	505.15	-0.039262	3.0152e-05	0.044910	vapor
350.00	1.5000	8.0586	0.12409	465.88	652.01	6.8094	0.78397	1.0843	509.01	-0.066117	3.0484e-05	0.045477	vapor
360.00	1.5000	7.9314	0.12608	473.74	662.87	6.8267	0.78620	1.0863	512.84	-0.091891	3.0814e-05	0.046044	vapor
370.00	1.5000	7.8082	0.12807	481.63	673.74	6.8437	0.78847	1.0885	516.63	-0.11664	3.1142e-05	0.046610	vapor
380.00	1.5000	7.6888	0.13006	489.55	684.64	6.8605	0.79076	1.0907	520.38	-0.14041	3.1467e-05	0.047175	vapor
390.00	1.5000	7.5730	0.13205	497.48	695.55	6.8771	0.79308	1.0929	524.10	-0.16325	3.1790e-05	0.047739	vapor
400.00	1.5000	7.4607	0.13404	505.44	706.49	6.8935	0.79542	1.0951	527.79	-0.18520	3.2111e-05	0.048303	vapor
410.00	1.5000	7.3516	0.13602	513.42	717.45	6.9096	0.79778	1.0973	531.44	-0.20631	3.2430e-05	0.048866	vapor
420.00	1.5000	7.2457	0.13801	521.42	728.44	6.9256	0.80015	1.0996	535.06	-0.22661	3.2746e-05	0.049429	vapor
430.00	1.5000	7.1429	0.14000	529.45	739.45	6.9414	0.80254	1.1019	538.65	-0.24615	3.3061e-05	0.049990	vapor
440.00	1.5000	7.0429	0.14199	537.50	750.48	6.9569	0.80494	1.1042	542.21	-0.26496	3.3374e-05	0.050551	vapor
450.00	1.5000	6.9457	0.14397	545.57	761.53	6.9723	0.80735	1.1065	545.74	-0.28308	3.3685e-05	0.051110	vapor
460.00	1.5000	6.8512	0.14596	553.67	772.61	6.9876	0.80977	1.1089	549.24	-0.30052	3.3994e-05	0.051669	vapor
470.00	1.5000	6.7592	0.14795	561.79	783.71	7.0026	0.81219	1.1112	552.71	-0.31734	3.4301e-05	0.052227	vapor
480.00	1.5000	6.6697	0.14993	569.94	794.83	7.0175	0.81461	1.1136	556.16	-0.33354	3.4606e-05	0.052784	vapor
490.00	1.5000	6.5825	0.15192	578.10	805.98	7.0322	0.81703	1.1159	559.58	-0.34917	3.4910e-05	0.053340	vapor
500.00	1.5000	6.4976	0.15390	586.30	817.15	7.0467	0.81945	1.1183	562.97	-0.36424	3.5211e-05	0.053894	vapor
510.00	1.5000	6.4149	0.15589	594.51	828.35	7.0611	0.82187	1.1206	566.34	-0.37878	3.5512e-05	0.054448	vapor
520.00	1.5000	6.3342	0.15787	602.75	839.56	7.0753	0.82428	1.1230	569.69	-0.39282	3.5810e-05	0.055000	vapor
530.00	1.5000	6.2556	0.15986	611.02	850.80	7.0894	0.82668	1.1253	573.01	-0.40637	3.6107e-05	0.055552	vapor
540.00	1.5000	6.1788	0.16184	619.31	862.07	7.1033	0.82908	1.1276	576.31	-0.41945	3.6402e-05	0.056102	vapor
550.00	1.5000	6.1040	0.16383	627.62	873.36	7.1171	0.83146	1.1300	579.59	-0.43210	3.6696e-05	0.056651	vapor
560.00	1.5000	6.0310	0.16581	635.95	884.67	7.1308	0.83383	1.1323	582.84	-0.44431	3.6988e-05	0.057199	vapor
570.00	1.5000	5.9596	0.16780	644.31	896.00	7.1443	0.83619	1.1346	586.07	-0.45612	3.7279e-05	0.057745	vapor
580.00	1.5000	5.8900	0.16978	652.69	907.36	7.1577	0.83854	1.1369	589.29	-0.46754	3.7568e-05	0.058290	vapor
590.00	1.5000	5.8220	0.17176	661.10	918.74	7.1710	0.84088	1.1392	592.48	-0.47859	3.7856e-05	0.058834	vapor
600.00	1.5000	5.7555	0.17375	669.52	930.14	7.1841	0.84319	1.1414	595.65	-0.48928	3.8142e-05	0.059377	vapor
610.00	1.5000	5.6906	0.17573	677.97	941.57	7.1971	0.84549	1.1437	598.81	-0.49962	3.8427e-05	0.059918	vapor
620.00	1.5000	5.6270	0.17771	686.45	953.02	7.2100	0.84778	1.1459	601.94	-0.50963	3.8711e-05	0.060458	vapor
630.00	1.5000	5.5649	0.17970	694.94	964.49	7.2228	0.85004	1.1482	605.06	-0.51933	3.8993e-05	0.060996	vapor
640.00	1.5000	5.5042	0.18168	703.46	975.98	7.2354	0.85229	1.1504	608.16	-0.52872	3.9274e-05	0.061533	vapor
650.00	1.5000	5.4448	0.18366	712.00	987.49	7.2480	0.85452	1.1526	611.24	-0.53782	3.9554e-05	0.062068	vapor
660.00	1.5000	5.3866	0.18564	720.56	999.03	7.2604	0.85673	1.1547	614.31	-0.54664	3.9832e-05	0.062602	vapor
670.00	1.5000	5.3297	0.18763	729.15	1010.6	7.2727	0.85891	1.1569	617.35	-0.55519	4.0109e-05	0.063135	vapor
680.00	1.5000	5.2740	0.18961	737.75	1022.2	7.2849	0.86108	1.1590	620.39	-0.56348	4.0385e-05	0.063666	vapor
690.00	1.5000	5.2194	0.19159	746.38	1033.8	7.2971	0.86323	1.1611	623.40	-0.57153	4.0660e-05	0.064196	vapor
700.00	1.5000	5.1660	0.19357	755.03	1045.4	7.3091	0.86535	1.1632	626.40	-0.57933	4.0934e-05	0.064724	vapor
710.00	1.5000	5.1136	0.19556	763.70	1057.0	7.3210	0.86745	1.1653	629.38	-0.58690	4.1206e-05	0.065250	vapor
720.00	1.5000	5.0623	0.19754	772.39	1068.7	7.3328	0.86954	1.1673	632.35	-0.59425	4.1477e-05	0.065775	vapor
730.00	1.5000	5.0120	0.19952	781.10	1080.4	7.3445	0.87159	1.1694	635.31	-0.60139	4.1748e-05	0.066299	vapor
740.00	1.5000	4.9627	0.20150	789.83	1092.1	7.3561	0.87363	1.1714	638.25	-0.60833	4.2017e-05	0.066821	vapor
750.00	1.5000	4.9144	0.20348	798.58	1103.8	7.3676	0.87565	1.1734	641.17	-0.61506	4.2285e-05	0.067341	vapor
760.00	1.5000	4.8670	0.20547	807.35	1115.6	7.3790	0.87764	1.1753	644.08	-0.62160	4.2552e-05	0.067860	vapor
770.00	1.5000	4.8205	0.20745	816.14	1127.3	7.3903	0.87961	1.1773	646.98	-0.62797	4.2818e-05	0.068378	vapor
780.00	1.5000	4.7749	0.20943	824.95	1139.1	7.4016	0.88155	1.1792	649.86	-0.63415	4.3083e-05	0.068893	vapor
790.00	1.5000	4.7301	0.21141	833.78	1150.9	7.4127	0.88348	1.1811	652.73	-0.64016	4.3347e-05	0.069408	vapor
800.00	1.5000	4.6862	0.21339	842.63	1162.7	7.4238	0.88538	1.1830	655.59	-0.64601	4.3610e-05	0.069920	vapor
810.00	1.5000	4.6431	0.21537	851.50	1174.6	7.4348	0.88725	1.1848	658.43	-0.65170	4.3872e-05	0.070432	vapor
820.00	1.5000	4.6008	0.21735	860.38	1186.4	7.4457	0.88911	1.1867	661.26	-0.65724	4.4133e-05	0.070941	vapor
830.00	1.5000	4.5592	0.21934	869.29	1198.3	7.4565	0.89094	1.1885	664.08	-0.66263	4.4393e-05	0.071449	vapor
840.00	1.5000	4.5184	0.22132	878.21	1210.2	7.4672	0.89275	1.1903	666.89	-0.66787	4.4652e-05	0.071956	vapor
850.00	1.5000	4.4783	0.22330	887.15	1222.1	7.4779	0.89454	1.1920	669.68	-0.67298	4.4910e-05	0.072461	vapor
860.00	1.5000	4.4389	0.22528	896.11	1234.0	7.4885	0.89630	1.1938	672.46	-0.67796	4.5167e-05	0.072965	vapor
870.00	1.5000	4.4002	0.22726	905.08	1246.0	7.4990	0.89805	1.1955	675.24	-0.68280	4.5424e-05	0.073467	vapor
880.00	1.5000	4.3622	0.22924	914.08	1257.9	7.5094	0.89977	1.1972	677.99	-0.68752	4.5680e-05	0.073967	vapor
890.00	1.5000	4.3249	0.23122	923.08	1269.9	7.5197	0.90147	1.1989	680.74	-0.69213	4.5934e-05	0.074466	vapor
900.00	1.5000	4.2881	0.23320	932.11	1281.9	7.5300	0.90314	1.2006	683.48	-0.69661	4.6188e-05	0.074964	vapor
910.00	1.5000	4.2520	0.23518	941.15	1293.9	7.5402	0.90480	1.2022	686.20	-0.70098	4.6441e-05	0.075460	vapor
920.00	1.5000	4.2165	0.23716	950.21	1306.0	7.5503	0.90643	1.2038	688.92	-0.70525	4.6694e-05	0.075954	vapor
930.00	1.5000	4.1816	0.23914	959.29	1318.0	7.5604	0.90805	1.2054	691.62	-0.70941	4.6945e-05	0.076447	vapor
940.00	1.5000	4.1472	0.24112	968.38	1330.1	7.5704	0.90964	1.2070	694.32	-0.71346	4.7196e-05	0.076939	vapor
950.00	1.5000	4.1134	0.24311	977.49	1342.1	7.5803	0.91121	1.2085	697.00	-0.71742	4.7446e-05	0.077429	vapor
960.00	1.5000	4.0802	0.24509	986.61	1354.2	7.5901	0.91276	1.2101	699.67	-0.72128	4.7695e-05	0.077917	vapor
970.00	1.5000	4.0475	0.24707	995.75	1366.3	7.5999	0.91429	1.2116	702.34	-0.72505	4.7944e-05	0.078405	vapor
980.00	1.5000	4.0153	0.24905	1004.9	1378.5	7.6096	0.91580	1.2131	704.99	-0.72873	4.8191e-05	0.078890	vapor
990.00	1.5000	3.9836	0.25103	1014.1	1390.6	7.6193	0.91729	1.2146	707.63	-0.73233	4.8438e-05	0.079375	vapor
1000.0	1.5000	3.9525	0.25301	1023.2	1402.8	7.6288	0.91876	1.2160	710.26	-0.73584	4.8684e-05	0.079858	vapor
1010.0	1.5000	3.9218	0.25499	1032.4	1414.9	7.6384	0.92021	1.2175	712.89	-0.73926	4.8930e-05	0.080339	vapor
1020.0	1.5000	3.8915	0.25697	1041.7	1427.1	7.6478	0.92165	1.2189	715.50	-0.74261	4.9175e-05	0.080819	vapor
1030.0	1.5000	3.8618	0.25895	1050.9	1439.3	7.6572	0.92306	1.2203	718.10	-0.74588	4.9419e-05	0.081298	vapor
1040.0	1.5000	3.8325	0.26093	1060.1	1451.5	7.6665	0.92445	1.2217	720.70	-0.74908	4.9663e-05	0.081775	vapor
1050.0	1.5000	3.8036	0.26291	1069.4	1463.7	7.6758	0.92583	1.2230	723.28	-0.75220	4.9905e-05	0.082251	vapor
1060.0	1.5000	3.7752	0.26489	1078.6	1476.0	7.6850	0.92719	1.2244	725.86	-0.75525	5.0147e-05	0.082726	vapor
1070.0	1.5000	3.7472	0.26687	1087.9	1488.2	7.6942	0.92852	1.2257	728.43	-0.75823	5.0389e-05	0.083199	vapor
1080.0	1.5000	3.7196	0.26885	1097.2	1500.5	7.7033	0.92985	1.2270	730.99	-0.76115	5.0630e-05	0.083671	vapor
1090.0	1.5000	3.6924	0.27083	1106.5	1512.8	7.7123	0.93115	1.2283	733.54	-0.76400	5.0870e-05	0.084141	vapor
1100.0	1.5000	3.6656	0.27281	1115.8	1525.1	7.7213	0.93244	1.2296	736.08	-0.76680	5.1110e-05	0.084611	vapor
1110.0	1.5000	3.6392	0.27479	1125.2	1537.4	7.7302	0.93371	1.2309	738.61	-0.76952	5.1349e-05	0.085079	vapor
1120.0	1.5000	3.6132	0.27677	1134.5	1549.7	7.7391	0.93496	1.2321	741.14	-0.77219	5.1587e-05	0.085546	vapor
1130.0	1.5000	3.5875	0.27875	1143.9	1562.0	7.7479	0.93619	1.2333	743.65	-0.77481	5.1825e-05	0.086011	vapor
1140.0	1.5000	3.5622	0.28073	1153.2	1574.3	7.7567	0.93741	1.2345	746.16	-0.77736	5.2062e-05	0.086475	vapor
1150.0	1.5000	3.5372	0.28271	1162.6	1586.7	7.7654	0.93862	1.2357	748.66	-0.77986	5.2299e-05	0.086938	vapor
1160.0	1.5000	3.5126	0.28469	1172.0	1599.1	7.7740	0.93980	1.2369	751.15	-0.78231	5.2535e-05	0.087400	vapor
1170.0	1.5000	3.4884	0.28667	1181.4	1611.4	7.7827	0.94098	1.2381	753.63	-0.78471	5.2771e-05	0.087860	vapor
1180.0	1.5000	3.4645	0.28865	1190.8	1623.8	7.7912	0.94213	1.2392	756.11	-0.78706	5.3006e-05	0.088320	vapor
1190.0	1.5000	3.4409	0.29062	1200.3	1636.2	7.7997	0.94327	1.2404	758.57	-0.78935	5.3240e-05	0.088778	vapor
1200.0	1.5000	3.4176	0.29260	1209.7	1648.6	7.8082	0.94440	1.2415	761.03	-0.79160	5.3474e-05	0.089234	vapor
1210.0	1.5000	3.3946	0.29458	1219.2	1661.0	7.8166	0.94551	1.2426	763.49	-0.79381	5.3707e-05	0.089690	vapor
1220.0	1.5000	3.3720	0.29656	1228.6	1673.5	7.8249	0.94661	1.2437	765.93	-0.79597	5.3940e-05	0.090145	vapor
1230.0	1.5000	3.3496	0.29854	1238.1	1685.9	7.8332	0.94769	1.2447	768.37	-0.79808	5.4173e-05	0.090598	vapor
1240.0	1.5000	3.3275	0.30052	1247.6	1698.4	7.8415	0.94876	1.2458	770.79	-0.80015	5.4405e-05	0.091050	vapor
1250.0	1.5000	3.3058	0.30250	1257.1	1710.8	7.8497	0.94981	1.2468	773.22	-0.80218	5.4636e-05	0.091501	vapor
1260.0	1.5000	3.2843	0.30448	1266.6	1723.3	7.8578	0.95085	1.2479	775.63	-0.80417	5.4867e-05	0.091951	vapor
1270.0	1.5000	3.2631	0.30646	1276.1	1735.8	7.8660	0.95188	1.2489	778.04	-0.80612	5.5097e-05	0.092400	vapor
1280.0	1.5000	3.2421	0.30844	1285.6	1748.3	7.8740	0.95289	1.2499	780.44	-0.80803	5.5327e-05	0.092848	vapor
1290.0	1.5000	3.2214	0.31042	1295.2	1760.8	7.8821	0.95389	1.2509	782.83	-0.80990	5.5556e-05	0.093295	vapor
1300.0	1.5000	3.2010	0.31240	1304.7	1773.3	7.8900	0.95488	1.2519	785.21	-0.81174	5.5785e-05	0.093740	vapor
1310.0	1.5000	3.1809	0.31438	1314.3	1785.8	7.8980	0.95586	1.2529	787.59	-0.81353	5.6014e-05	0.094185	vapor
1320.0	1.5000	3.1610	0.31636	1323.8	1798.4	7.9059	0.95682	1.2538	789.96	-0.81530	5.6242e-05	0.094628	vapor
1330.0	1.5000	3.1413	0.31834	1333.4	1810.9	7.9137	0.95777	1.2548	792.33	-0.81703	5.6469e-05	0.095071	vapor
1340.0	1.5000	3.1219	0.32032	1343.0	1823.5	7.9215	0.95871	1.2557	794.69	-0.81872	5.6696e-05	0.095512	vapor
1350.0	1.5000	3.1027	0.32230	1352.6	1836.0	7.9293	0.95963	1.2566	797.04	-0.82039	5.6923e-05	0.095953	vapor
1360.0	1.5000	3.0838	0.32427	1362.2	1848.6	7.9370	0.96055	1.2575	799.38	-0.82202	5.7149e-05	0.096392	vapor
1370.0	1.5000	3.0651	0.32625	1371.8	1861.2	7.9447	0.96145	1.2584	801.72	-0.82362	5.7375e-05	0.096830	vapor
1380.0	1.5000	3.0466	0.32823	1381.4	1873.8	7.9523	0.96234	1.2593	804.05	-0.82519	5.7601e-05	0.097268	vapor
1390.0	1.5000	3.0284	0.33021	1391.0	1886.4	7.9599	0.96322	1.2602	806.37	-0.82673	5.7826e-05	0.097704	vapor
1400.0	1.5000	3.0103	0.33219	1400.7	1899.0	7.9675	0.96409	1.2610	808.69	-0.82824	5.8050e-05	0.098140	vapor
1410.0	1.5000	2.9925	0.33417	1410.3	1911.6	7.9750	0.96495	1.2619	811.00	-0.82972	5.8274e-05	0.098574	vapor
1420.0	1.5000	2.9749	0.33615	1420.0	1924.2	7.9825	0.96580	1.2627	813.31	-0.83117	5.8498e-05	0.099008	vapor
1430.0	1.5000	2.9575	0.33813	1429.6	1936.8	7.9899	0.96664	1.2636	815.61	-0.83260	5.8722e-05	0.099441	vapor
1440.0	1.5000	2.9402	0.34011	1439.3	1949.5	7.9973	0.96746	1.2644	817.90	-0.83400	5.8945e-05	0.099872	vapor
1450.0	1.5000	2.9232	0.34209	1449.0	1962.1	8.0047	0.96828	1.2652	820.19	-0.83537	5.9167e-05	0.10030	vapor
1460.0	1.5000	2.9064	0.34407	1458.7	1974.8	8.0120	0.96909	1.2660	822.47	-0.83672	5.9389e-05	0.10073	vapor
1470.0	1.5000	2.8898	0.34605	1468.4	1987.4	8.0193	0.96989	1.2668	824.74	-0.83805	5.9611e-05	0.10116	vapor
1480.0	1.5000	2.8734	0.34802	1478.1	2000.1	8.0265	0.97067	1.2676	827.01	-0.83935	5.9833e-05	0.10159	vapor
1490.0	1.5000	2.8571	0.35000	1487.8	2012.8	8.0337	0.97145	1.2684	829.27	-0.84062	6.0054e-05	0.10202	vapor
1500.0	1.5000	2.8410	0.35198	1497.5	2025.5	8.0409	0.97222	1.2691	831.53	-0.84187	6.0275e-05	0.10244	vapor
1510.0	1.5000	2.8252	0.35396	1507.2	2038.2	8.0481	0.97298	1.2699	833.78	-0.84310	6.0495e-05	0.10287	vapor
1520.0	1.5000	2.8095	0.35594	1517.0	2050.9	8.0552	0.97373	1.2706	836.02	-0.84431	6.0715e-05	0.10329	vapor
1530.0	1.5000	2.7939	0.35792	1526.7	2063.6	8.0622	0.97447	1.2714	838.26	-0.84550	6.0935e-05	0.10372	vapor
1540.0	1.5000	2.7786	0.35990	1536.5	2076.3	8.0693	0.97520	1.2721	840.49	-0.84666	6.1154e-05	0.10414	vapor
1550.0	1.5000	2.7634	0.36188	1546.2	2089.0	8.0763	0.97593	1.2728	842.72	-0.84780	6.1373e-05	0.10456	vapor
1560.0	1.5000	2.7483	0.36386	1556.0	2101.8	8.0832	0.97664	1.2735	844.94	-0.84893	6.1592e-05	0.10499	vapor
1570.0	1.5000	2.7335	0.36584	1565.7	2114.5	8.0902	0.97735	1.2742	847.15	-0.85003	6.1810e-05	0.10541	vapor
1580.0	1.5000	2.7188	0.36781	1575.5	2127.2	8.0971	0.97805	1.2749	849.36	-0.85111	6.2028e-05	0.10583	vapor
1590.0	1.5000	2.7042	0.36979	1585.3	2140.0	8.1039	0.97874	1.2756	851.57	-0.85217	6.2246e-05	0.10625	vapor
1600.0	1.5000	2.6898	0.37177	1595.1	2152.8	8.1107	0.97942	1.2763	853.77	-0.85322	6.2463e-05	0.10666	vapor
1610.0	1.5000	2.6756	0.37375	1604.9	2165.5	8.1175	0.98009	1.2770	855.96	-0.85424	6.2680e-05	0.10708	vapor
1620.0	1.5000	2.6615	0.37573	1614.7	2178.3	8.1243	0.98076	1.2776	858.15	-0.85525	6.2897e-05	0.10750	vapor
1630.0	1.5000	2.6475	0.37771	1624.5	2191.1	8.1310	0.98142	1.2783	860.33	-0.85624	6.3113e-05	0.10791	vapor
1640.0	1.5000	2.6337	0.37969	1634.3	2203.9	8.1377	0.98207	1.2789	862.50	-0.85721	6.3329e-05	0.10833	vapor
1650.0	1.5000	2.6201	0.38167	1644.1	2216.6	8.1444	0.98272	1.2796	864.68	-0.85816	6.3545e-05	0.10874	vapor
1660.0	1.5000	2.6066	0.38365	1654.0	2229.4	8.1510	0.98335	1.2802	866.84	-0.85910	6.3761e-05	0.10916	vapor
1670.0	1.5000	2.5932	0.38562	1663.8	2242.3	8.1577	0.98398	1.2808	869.00	-0.86002	6.3976e-05	0.10957	vapor
1680.0	1.5000	2.5800	0.38760	1673.7	2255.1	8.1642	0.98461	1.2815	871.16	-0.86093	6.4191e-05	0.10998	vapor
1690.0	1.5000	2.5669	0.38958	1683.5	2267.9	8.1708	0.98522	1.2821	873.31	-0.86182	6.4406e-05	0.11040	vapor
1700.0	1.5000	2.5539	0.39156	1693.4	2280.7	8.1773	0.98583	1.2827	875.46	-0.86269	6.4620e-05	0.11081	vapor
